"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"RAF1","",0,"",0,"",0,"6:115611513|115621603;6:115614559|115621603",2,"scaffold0015:33687591|33687824;scaffold0015:33687591|33692645;scaffold0015:33694682|33696545",3,"",0
"RAD52","",0,"",0,"",0,"6:119897070|119897989",1,"",0,"NW_017739440.1:938588|939094;NW_017739440.1:938588|951117;NW_017739440.1:950032|955054",3
"MICAL3","",0,"",0,"",0,"6:120959492|120979836",1,"",0,"NW_017739390.1:1499225|1564989;NW_017739390.1:1534418|1535379;NW_017739390.1:1534418|1551625;NW_017739390.1:1585783|1586395",4
"DUSP16","",0,"",0,"",0,"6:134735581|134738397",1,"",0,"NW_017739137.1:1427534|1476242;NW_017739137.1:1443645|1445353",2
"PPP1R9A","",0,"",0,"",0,"6:5045935|5077615;6:5100431|5115480",2,"scaffold0011:36005989|36022320",1,"",0
"DYNC1I1","",0,"",0,"",0,"6:5757377|5800890",1,"",0,"NW_017738985.1:2537190|2578728",1
"IMMT","",0,"",0,"",0,"6:71833895|71845787;6:71845563|71848542",2,"scaffold0016:53744927|53750424;scaffold0016:53750294|53757832;scaffold0016:53751189|53752797;scaffold0016:53751189|53757832;scaffold0016:53769814|53770976",5,"",0
"RAB11FIP5","",0,"",0,"",0,"6:85324761|85325973",1,"scaffold0016:43456937|43458202",1,"",0
"COPB1","",0,"",0,"",0,"7:113825837|113826409",1,"scaffold0017:23863094|23867289",1,"",0
"TMC5","",0,"",0,"",0,"7:118237351|118239230",1,"",0,"NW_017739286.1:1304947|1323008",1
"SRCAP","",0,"",0,"",0,"7:127124464|127125077",1,"",0,"NW_017739651.1:609636|610647",1
"CTBP2","",0,"",0,"",0,"7:132627441|132627601;7:132627441|132683589",2,"",0,"NW_017739101.1:1212174|1274069;NW_017739101.1:1212174|1274774",2
"PHRF1","",0,"",0,"",0,"7:140811139|140812454",1,"scaffold0017:55530405|55532904",1,"",0
"RHPN2","",0,"",0,"",0,"7:35060404|35063117;7:35080761|35083470",2,"scaffold0022:3747954|3749157",1,"",0
"ABHD2","",0,"",0,"",0,"7:78944255|78946955;7:78973216|78975349",2,"",0,"NW_017738967.1:8672600|8674764",1
"ATP2C2","",0,"",0,"",0,"8:120474893|120478065;8:120477898|120479799",2,"",0,"NW_017739169.1:46019|58240;NW_017739169.1:55699|57063",2
"TUBGCP3","",0,"",0,"",0,"8:12674817|12682373",1,"scaffold0020:29679177|29680493;scaffold0020:29708851|29717042",2,"",0
"KAT6A","",0,"",0,"",0,"8:23401675|23413672",1,"scaffold0020:26133837|26137337;scaffold0020:26133837|26141211",2,"",0
"MTUS1","",0,"",0,"",0,"8:41468424|41475631",1,"",0,"NW_017739053.1:2347905|2356226;NW_017739053.1:2383200|2394742",2
"LPL","",0,"",0,"",0,"8:69340094|69348547",1,"scaffold0005:92120793|92126567",1,"",0
"PRMT9","",0,"",0,"",0,"8:78290604|78291775",1,"scaffold0005:53516696|53519499;scaffold0005:53523281|53527618;scaffold0005:53527450|53530308",3,"",0
"SMAD1","",0,"",0,"",0,"8:80098412|80098993",1,"",0,"NW_017738992.1:2197378|2197962",1
"RBL2","",0,"",0,"",0,"8:91827975|91828937",1,"",0,"NW_017739008.1:2316485|2317507",1
"UBP1","",0,"",0,"",0,"9:113773915|113780752",1,"scaffold0015:12021909|12029893;scaffold0015:12021909|12030753;scaffold0015:12029274|12030753;scaffold0015:12029787|12030753;scaffold0015:12033334|12039771;scaffold0015:12039667|12042717",6,"",0
"PAFAH1B2","",0,"",0,"",0,"9:45884239|45887428;9:45884239|45890027",2,"scaffold0024:3029407|3030985;scaffold0024:3030868|3032346",2,"",0
"ZBTB16","",0,"",0,"",0,"9:48628582|48654861",1,"",0,"NW_017739292.1:1262695|1264054",1
"ETFA","",0,"",0,"",0,"9:55402845|55407448",1,"",0,"NW_017739249.1:737181|744529;NW_017739249.1:737181|750604",2
"RFX7","",0,"",0,"",0,"9:72484320|72500642;9:72499032|72500642",2,"scaffold0004:52342042|52343678",1,"",0
"MYO5C","",0,"",0,"",0,"9:75202443|75203442",1,"",0,"NW_017739168.1:2044376|2050748",1
"BCKDHB","",0,"",0,"",0,"9:83834576|83873875;9:83870828|83894672",2,"",0,"NW_017738984.1:3381442|3383503",1
"NMNAT3","",0,"",0,"",0,"9:98281508|98285666",1,"scaffold0015:30377693|30382894",1,"",0
"TRMT2B","",0,"",0,"",0,"X:133162325|133168310",1,"scaffold0009:42172036|42174094;scaffold0009:42172036|42175594;scaffold0009:42172036|42180701",3,"",0
"ALG13","",0,"",0,"",0,"X:143129677|143132415",1,"",0,"NW_017739694.1:296208|300314;NW_017739694.1:315481|325143",2
"GK","",0,"",0,"",0,"X:84797937|84805013",1,"",0,"NW_017739416.1:379885|389642;NW_017739416.1:401175|426476",2
"KANSL2","",0,"",0,"",0,"",0,"scaffold0001:125926963|125931690",1,"NW_017738956.1:4822113|4822672;NW_017738956.1:4822113|4827466;NW_017738956.1:4822113|4827568",3
"DERA","",0,"",0,"",0,"",0,"scaffold0001:146613406|146633487",1,"NW_017739137.1:4060200|4077847;NW_017739137.1:4065253|4077847",2
"SLC25A30","",0,"",0,"",0,"",0,"scaffold0001:45909504|45912258",1,"NW_017739377.1:781248|787028;NW_017739377.1:781248|788082;NW_017739377.1:781248|790036",3
"GK5","",0,"",0,"",0,"",0,"scaffold0002:113440625|113458981",1,"NW_017739298.1:1401904|1404613;NW_017739298.1:1401904|1428182;NW_017739298.1:1401904|1432552;NW_017739298.1:1401904|1437283;NW_017739298.1:1401904|1447475;NW_017739298.1:1428088|1447475;NW_017739298.1:1437207|1447475",7
"RIPK1","",0,"",0,"",0,"",0,"scaffold0002:122138294|122148076;scaffold0002:122139607|122148076;scaffold0002:122144339|122148076",3,"NW_017739272.1:2264599|2271681",1
"DHX36","",0,"",0,"",0,"",0,"scaffold0002:19693272|19694242",1,"NW_017739004.1:5472999|5475623",1
"CCT8","",0,"",0,"",0,"",0,"scaffold0002:232000|232948",1,"NW_017738986.1:4016323|4017036",1
"BACH1","",0,"",0,"",0,"",0,"scaffold0002:346014|354025",1,"NW_017738986.1:4212382|4218691",1
"VPS8","",0,"",0,"",0,"",0,"scaffold0002:43133515|43151233",1,"NW_017739033.1:1425452|1451224",1
"TRA2B","",0,"",0,"",0,"",0,"scaffold0002:43877522|43884213",1,"NW_017739033.1:659489|663325",1
"SEC22A","",0,"",0,"",0,"",0,"scaffold0002:56857273|56860432",1,"NW_017739064.1:1611658|1636846",1
"ST3GAL6","",0,"",0,"",0,"",0,"scaffold0002:77554519|77555729",1,"NW_017739366.1:378855|404681",1
"ZNF654","",0,"",0,"",0,"",0,"scaffold0002:86251952|86255957",1,"NW_017739144.1:3093938|3097712",1
"TMEM219","",0,"",0,"",0,"",0,"scaffold0003:105123942|105124447;scaffold0003:105124217|105124447",2,"NW_017739325.1:152674|152904",1
"DHX29","",0,"",0,"",0,"",0,"scaffold0003:1131305|1134559",1,"NW_017738935.1:367441|373545",1
"DROSHA","",0,"",0,"",0,"",0,"scaffold0003:24388394|24403943",1,"NW_017739046.1:6540978|6549195",1
"BDP1","",0,"",0,"",0,"",0,"scaffold0003:37129056|37131918;scaffold0003:37151580|37152824;scaffold0003:37165850|37166365;scaffold0003:37167259|37168821",4,"NW_017738975.1:687570|692295",1
"NPR3","",0,"",0,"",0,"",0,"scaffold0003:3780055|3787597",1,"NW_017739046.1:5691981|5706195",1
"NDE1","",0,"",0,"",0,"",0,"scaffold0003:90015292|90018044;scaffold0003:90040850|90042606",2,"NW_017739414.1:500080|506496",1
"ATG2B","",0,"",0,"",0,"",0,"scaffold0004:102296760|102298113",1,"NW_017738936.1:7165147|7168593;NW_017738936.1:7166869|7168593",2
"CCNY","",0,"",0,"",0,"",0,"scaffold0004:1621382|1633419;scaffold0004:1621382|1645317",2,"NW_017739095.1:1150687|1172650;NW_017739095.1:1163843|1172650",2
"SUPT16H","",0,"",0,"",0,"",0,"scaffold0004:30239888|30240637;scaffold0004:30242018|30243984",2,"NW_017739500.1:252430|253913",1
"HNRNPC","",0,"",0,"",0,"",0,"scaffold0004:30361415|30366390",1,"NW_017739500.1:381766|387097",1
"GANC","",0,"",0,"",0,"",0,"scaffold0004:41026958|41031103",1,"NW_017738958.1:1899016|1900113",1
"TTBK2","",0,"",0,"",0,"",0,"scaffold0004:41487117|41492163;scaffold0004:41543970|41550554",2,"NW_017738958.1:1490700|1495635;NW_017738958.1:1490700|1522745",2
"TRPM7","",0,"",0,"",0,"",0,"scaffold0004:47953940|47985946;scaffold0004:47975662|47985946",2,"NW_017738991.1:1090170|1100694",1
"ZNF609","",0,"",0,"",0,"",0,"scaffold0004:59745286|59746150",1,"NW_017739191.1:551928|552802",1
"VIPAS39","",0,"",0,"",0,"",0,"scaffold0004:85617165|85618386",1,"NW_017739016.1:11295420|11297991",1
"CCDC88C","",0,"",0,"",0,"",0,"scaffold0004:96164957|96168393",1,"NW_017738936.1:3474083|3477478",1
"TRIP11","",0,"",0,"",0,"",0,"scaffold0004:96589666|96590524",1,"NW_017738936.1:3922120|3923131;NW_017738936.1:3922120|3938731",2
"CNOT8","",0,"",0,"",0,"",0,"scaffold0005:17717828|17719323",1,"NW_017739230.1:2032485|2033864",1
"ZDHHC4","",0,"",0,"",0,"",0,"scaffold0005:2700985|2702904",1,"NW_017739300.1:160389|161903",1
"ARAP3","",0,"",0,"",0,"",0,"scaffold0005:27790344|27790702",1,"NW_017739065.1:427549|427907",1
"FNIP1","",0,"",0,"",0,"",0,"scaffold0005:35716538|35725695",1,"NW_017739356.1:2554527|2569142",1
"UBTD2","",0,"",0,"",0,"",0,"scaffold0005:5439642|5439879",1,"NW_017738933.1:10847039|10847276",1
"FAM160A1","",0,"",0,"",0,"",0,"scaffold0005:56459857|56460484",1,"NW_017738952.1:1852587|1853736;NW_017738952.1:1865082|1867590;NW_017738952.1:1900036|1911896;NW_017738952.1:1911269|1922369",4
"FNIP2","",0,"",0,"",0,"",0,"scaffold0005:63912315|63925454",1,"NW_017739015.1:7248743|7255383",1
"PPP3CC","",0,"",0,"",0,"",0,"scaffold0005:94347098|94347969;scaffold0005:94347098|94357622;scaffold0005:94347098|94374797;scaffold0005:94347844|94367575;scaffold0005:94357510|94367575;scaffold0005:94357510|94370700;scaffold0005:94357510|94374797",7,"NW_017738945.1:301261|302479;NW_017738945.1:301261|318317;NW_017738945.1:327334|337923",3
"MRPL1","",0,"",0,"",0,"",0,"scaffold0006:50135760|50141028;scaffold0006:50139956|50141028",2,"NW_017738950.1:3153448|3169343",1
"CPEB2","",0,"",0,"",0,"",0,"scaffold0006:7166560|7177772",1,"NW_017739084.1:571258|596959;NW_017739084.1:587608|596959",2
"SNX14","",0,"",0,"",0,"",0,"scaffold0007:42687486|42688935",1,"NW_017739116.1:5333549|5335313",1
"PPIL4","",0,"",0,"",0,"",0,"scaffold0007:87071740|87071975;scaffold0007:87076083|87085002",2,"NW_017739165.1:259237|265445",1
"GINS1","",0,"",0,"",0,"",0,"scaffold0008:11363086|11367697",1,"NW_017739880.1:56446|64238",1
"ACSS1","",0,"",0,"",0,"",0,"scaffold0008:11620200|11620960",1,"NW_017739630.1:930947|967758",1
"ADNP2","",0,"",0,"",0,"",0,"scaffold0008:52232083|52237525",1,"NW_017738946.1:5757882|5760010",1
"PABPC1L","",0,"",0,"",0,"",0,"scaffold0008:67219749|67220234",1,"NW_017739213.1:2214155|2215865",1
"TRAPPC8","",0,"",0,"",0,"",0,"scaffold0008:86894045|86897982;scaffold0008:86900494|86902608",2,"NW_017739522.1:429222|429942",1
"ZNF521","",0,"",0,"",0,"",0,"scaffold0008:90794536|90797789",1,"NW_017739089.1:5400796|5403441",1
"TTC39C","",0,"",0,"",0,"",0,"scaffold0008:91242542|91246783;scaffold0008:91251449|91254081;scaffold0008:91256615|91260928",3,"NW_017739089.1:6367212|6371260",1
"HDAC8","",0,"",0,"",0,"",0,"scaffold0009:23754161|23757454;scaffold0009:23791646|23799109",2,"NW_017739178.1:1997671|2026334;NW_017739178.1:2022125|2026334",2
"CHM","",0,"",0,"",0,"",0,"scaffold0009:2567043|2567416;scaffold0009:2588070|2643223",2,"NW_017739660.1:718937|726184;NW_017739660.1:745804|788387",2
"AFF2","",0,"",0,"",0,"",0,"scaffold0009:84699713|84700574",1,"NW_017739471.1:184019|184880",1
"DDAH1","",0,"",0,"",0,"",0,"scaffold0010:16838650|16847530",1,"NW_017739404.1:610416|617410",1
"TESK2","",0,"",0,"",0,"",0,"scaffold0010:52684404|52684714",1,"NW_017739208.1:94811|146867",1
"CEP85","",0,"",0,"",0,"",0,"scaffold0010:63918041|63920875",1,"NW_017738944.1:5557096|5559995",1
"PLOD1","",0,"",0,"",0,"",0,"scaffold0010:73234787|73237875",1,"NW_017739360.1:560271|562037",1
"VPS41","",0,"",0,"",0,"",0,"scaffold0011:10502221|10538239",1,"NW_017739405.1:2045061|2081910",1
"HBP1","",0,"",0,"",0,"",0,"scaffold0011:12117727|12118655;scaffold0011:12129318|12131874",2,"NW_017739142.1:1091693|1105546",1
"RSBN1L","",0,"",0,"",0,"",0,"scaffold0011:15725133|15730592",1,"NW_017739134.1:1320331|1326008",1
"MPP6","",0,"",0,"",0,"",0,"scaffold0011:22966540|22967683",1,"NW_017738962.1:344387|358251;NW_017738962.1:385219|387034",2
"UBR3","",0,"",0,"",0,"",0,"scaffold0012:46839769|46848279",1,"NW_017738970.1:11828395|11836048",1
"ACVR1","",0,"",0,"",0,"",0,"scaffold0012:56790542|56791744",1,"NW_017738970.1:1978974|1983000;NW_017738970.1:1978974|2000018",2
"CNTLN","",0,"",0,"",0,"",0,"scaffold0013:16148445|16149989",1,"NW_017739066.1:1502546|1504127;NW_017739066.1:1568693|1569626",2
"NTRK2","",0,"",0,"",0,"",0,"scaffold0013:41676858|41698915",1,"NW_017739225.1:1658985|1666605",1
"TTLL11","",0,"",0,"",0,"",0,"scaffold0013:58376372|58383740",1,"NW_017738998.1:6091845|6105071;NW_017738998.1:6091845|6134062",2
"PBX3","",0,"",0,"",0,"",0,"scaffold0013:67063722|67078246;scaffold0013:67074437|67078246",2,"NW_017738979.1:2393872|2410775",1
"NACC2","",0,"",0,"",0,"",0,"scaffold0013:74069219|74070173",1,"NW_017739372.1:867622|870594",1
"RUFY2","",0,"",0,"",0,"",0,"scaffold0014:40233600|40234818",1,"NW_017739003.1:876028|880096",1
"TSPAN15","",0,"",0,"",0,"",0,"scaffold0014:41082136|41083583",1,"NW_017739003.1:57361|58891",1
"ASCC1","",0,"",0,"",0,"",0,"scaffold0014:43120987|43123919;scaffold0014:43168295|43172391",2,"NW_017739147.1:5020751|5055965",1
"USP54","",0,"",0,"",0,"",0,"scaffold0014:44278410|44283526;scaffold0014:44278410|44283794",2,"NW_017739147.1:3974760|3975579",1
"MAPK8","",0,"",0,"",0,"",0,"scaffold0014:56871285|56876949;scaffold0014:56871285|56883054;scaffold0014:56876819|56883054",3,"NW_017738987.1:5372777|5378134;NW_017738987.1:5372777|5382078;NW_017738987.1:5372777|5424778",3
"ABLIM1","",0,"",0,"",0,"",0,"scaffold0014:9248800|9250391",1,"NW_017738957.1:14438366|14459677",1
"CLASP2","",0,"",0,"",0,"",0,"scaffold0015:11869347|11875311;scaffold0015:11984384|11988977",2,"NW_017738971.1:6375781|6377010",1
"ACAD11","",0,"",0,"",0,"",0,"scaffold0015:25674024|25675631",1,"NW_017738960.1:1865460|1868828",1
"TMF1","",0,"",0,"",0,"",0,"scaffold0015:53956824|53963077",1,"NW_017739447.1:1388109|1393858;NW_017739447.1:1388109|1397816",2
"DNMT3A","",0,"",0,"",0,"",0,"scaffold0016:10444684|10445284;scaffold0016:10444684|10451647",2,"NW_017739473.1:963297|970171;NW_017739473.1:963297|997061",2
"HEATR5B","",0,"",0,"",0,"",0,"scaffold0016:17805413|17808955",1,"NW_017738934.1:3438852|3441374",1
"WDR92","",0,"",0,"",0,"",0,"scaffold0016:39750052|39756147;scaffold0016:39752976|39754134;scaffold0016:39752976|39756147;scaffold0016:39754018|39756147",4,"NW_017738948.1:8537465|8538472",1
"BTBD10","",0,"",0,"",0,"",0,"scaffold0017:22984920|23013869",1,"NW_017738926.1:5106247|5113352;NW_017738926.1:5106247|5136727",2
"CELF1","",0,"",0,"",0,"",0,"scaffold0017:39603957|39606547;scaffold0017:39603957|39609283;scaffold0017:39603957|39610816",3,"NW_017739122.1:994210|995512",1
"MACROD1","",0,"",0,"",0,"",0,"scaffold0017:52641597|52642397",1,"NW_017739706.1:77031|77848",1
"JPH1","",0,"",0,"",0,"",0,"scaffold0018:13349115|13349875",1,"NW_017738924.1:4351718|4359024",1
"MTDH","",0,"",0,"",0,"",0,"scaffold0018:42747852|42755813;scaffold0018:42751049|42755813;scaffold0018:42764239|42769841",3,"NW_017739555.1:227957|244277",1
"EFNB2","",0,"",0,"",0,"",0,"scaffold0020:34179899|34180183",1,"NW_017738995.1:3286963|3287247",1
"EZH1","",0,"",0,"",0,"",0,"scaffold0021:15460613|15465531",1,"NW_017739175.1:305706|308596",1
"SMURF2","",0,"",0,"",0,"",0,"scaffold0021:18382408|18385269",1,"NW_017739014.1:3355816|3361491",1
"VMP1","",0,"",0,"",0,"",0,"scaffold0021:21036344|21040351",1,"NW_017739039.1:2837735|2843184;NW_017739039.1:2864923|2872085",2
"RAD51C","",0,"",0,"",0,"",0,"scaffold0021:24252202|24262970",1,"NW_017739039.1:2158675|2164336",1
"NUP93","",0,"",0,"",0,"",0,"scaffold0022:27901490|27903053;scaffold0022:27915233|27917596;scaffold0022:27926212|27932444;scaffold0022:27968079|27971125",4,"NW_017738943.1:479759|489442",1
"ADCY7","",0,"",0,"",0,"",0,"scaffold0022:31410282|31410778",1,"NW_017739008.1:93121|95283",1
"CCDC15","",0,"",0,"",0,"",0,"scaffold0023:13778765|13785861;scaffold0023:13799856|13800455",2,"NW_017739415.1:523198|532578",1
"HINFP","",0,"",0,"",0,"",0,"scaffold0024:1157625|1157972;scaffold0024:1164692|1164880",2,"NW_017739600.1:874058|876541;NW_017739600.1:877444|877800",2
"RDX","",0,"",0,"",0,"",0,"scaffold0024:14392507|14392750",1,"NW_017739568.1:813713|813956",1
"ERCC3","",0,"",0,"",0,"",0,"scaffold0026:1634993|1637036",1,"NW_017739710.1:1255426|1264135",1
"SEC11A","",0,"",0,"",0,"",0,"scaffold0031:8441667|8452403",1,"NW_017739121.1:2243504|2258465",1
"SNAP47","",0,"",0,"",0,"",0,"scaffold0034:7055765|7070512",1,"NW_017739332.1:123646|130530",1
"UXS1","",0,"",0,"",0,"",0,"scaffold0036:4884697|4886100",1,"NW_017739519.1:363088|369541",1
"LMAN2L","",0,"",0,"",0,"",0,"scaffold0041:511133|528187;scaffold0041:511133|531548;scaffold0041:513943|528187;scaffold0041:527183|528187",4,"NW_017738960.1:886023|887000",1
"KDM6A","",0,"",0,"",0,"",0,"scaffold0048:438715|440295",1,"NW_017739709.1:671013|672961;NW_017739709.1:672304|672961;NW_017739709.1:713860|754208",3
