"","circ_id","rsi1","rsi2","rsi3","rsi4"
"1","NW_017738920.1:1196056|1197220",NA,NA,2,NA
"5277","NW_017739190.1:2700818|2704389",2,2,2,NA
"5278","NW_017739190.1:2700818|2708539",10,9,3,NA
"5279","NW_017739190.1:2837429|2845305",2,NA,NA,NA
"5280","NW_017739190.1:2868525|2869335",NA,4,NA,NA
"5281","NW_017739190.1:3021963|3024115",NA,2,NA,NA
"5282","NW_017739190.1:3339228|3339646",NA,NA,NA,3
"5283","NW_017739190.1:3515033|3534150",NA,NA,NA,2
"5284","NW_017739190.1:44361|90961",NA,2,NA,NA
"5285","NW_017739190.1:496130|583897",NA,3,NA,NA
"5286","NW_017739190.1:537789|541054",5,NA,NA,NA
"5287","NW_017739190.1:537789|545072",9,6,NA,7
"5288","NW_017739190.1:625420|718664",2,NA,NA,NA
"5289","NW_017739190.1:656936|658267",10,2,NA,NA
"5290","NW_017739190.1:656936|672346",2,NA,NA,NA
"5291","NW_017739190.1:656936|715611",2,NA,NA,NA
"5292","NW_017739190.1:656936|718664",NA,8,3,5
"5293","NW_017739190.1:699006|718664",5,13,NA,15
"5294","NW_017739190.1:710492|718664",NA,6,NA,NA
"5295","NW_017739190.1:715497|758147",4,NA,NA,NA
"5296","NW_017739190.1:718531|750933",NA,NA,NA,6
"5297","NW_017739190.1:737872|747572",NA,NA,6,NA
"5298","NW_017739190.1:737872|758147",NA,3,NA,NA
"5299","NW_017739191.1:1631474|1634071",13,NA,5,2
"5300","NW_017739191.1:1642882|1643129",NA,NA,NA,6
"5301","NW_017739191.1:19300|21720",NA,5,NA,NA
"5302","NW_017739191.1:19300|38264",NA,2,NA,NA
"5303","NW_017739191.1:21602|28003",NA,10,6,2
"5304","NW_017739191.1:29970|38264",2,12,NA,2
"5305","NW_017739191.1:389755|390406",NA,NA,2,NA
"5306","NW_017739191.1:502666|552802",NA,NA,2,NA
"5307","NW_017739191.1:551928|552802",37,44,46,49
"5308","NW_017739191.1:588835|606820",2,NA,NA,NA
"5309","NW_017739191.1:602135|603420",NA,18,NA,3
"5310","NW_017739192.1:1191034|1192426",3,NA,NA,NA
"5311","NW_017739192.1:146472|146696",2,NA,NA,NA
"5312","NW_017739192.1:293264|293693",NA,NA,2,NA
"5313","NW_017739192.1:3343475|3346468",NA,3,NA,NA
"5314","NW_017739192.1:3343475|3352683",NA,3,4,3
"5315","NW_017739192.1:3362736|3370163",10,8,10,6
"5316","NW_017739192.1:3432724|3432918",NA,2,NA,NA
"5317","NW_017739192.1:3442238|3446645",2,NA,NA,NA
"5318","NW_017739192.1:3445953|3446645",5,NA,NA,NA
"5319","NW_017739192.1:3468543|3469887",3,4,3,7
"5320","NW_017739192.1:3500657|3502740",NA,NA,NA,2
"5321","NW_017739192.1:3507121|3510104",3,NA,NA,NA
"5322","NW_017739192.1:3508373|3510104",NA,4,NA,NA
"5323","NW_017739192.1:3710475|3712725",NA,2,NA,NA
"5324","NW_017739192.1:3841701|3843046",3,NA,NA,NA
"5325","NW_017739192.1:3841783|3843046",53,64,9,14
"5326","NW_017739192.1:3924897|3927063",NA,NA,8,NA
"5327","NW_017739192.1:509006|515855",3,NA,NA,NA
"5328","NW_017739192.1:546308|556594",NA,NA,2,NA
"5329","NW_017739192.1:546308|556600",4,NA,NA,4
"5330","NW_017739192.1:555417|556600",2,NA,NA,NA
"5331","NW_017739192.1:55577|61779",NA,8,NA,3
"5332","NW_017739192.1:561438|602171",NA,3,NA,NA
"5333","NW_017739192.1:583047|602171",NA,2,NA,NA
"5334","NW_017739192.1:75851|79844",2,NA,NA,NA
"5335","NW_017739192.1:801394|809349",NA,NA,NA,3
"5336","NW_017739192.1:809230|821704",2,NA,NA,NA
"5337","NW_017739192.1:81114|81896",NA,NA,NA,4
"5338","NW_017739192.1:813563|823735",NA,2,NA,NA
"5339","NW_017739192.1:821562|823735",8,NA,NA,NA
"5340","NW_017739192.1:822638|823735",4,8,NA,5
"5341","NW_017739192.1:913055|914460",NA,5,2,NA
"5342","NW_017739192.1:977021|987524",NA,NA,NA,2
"5343","NW_017739193.1:1018322|1022141",NA,3,NA,3
"5344","NW_017739193.1:1033822|1056926",6,NA,NA,NA
"5345","NW_017739193.1:1072952|1078705",2,NA,NA,NA
"5346","NW_017739193.1:1111180|1113599",NA,NA,NA,4
"5347","NW_017739193.1:2063325|2076447",4,NA,NA,NA
"5348","NW_017739193.1:2070405|2076447",NA,4,7,NA
"5349","NW_017739193.1:2681226|2724839",NA,NA,NA,2
"5350","NW_017739193.1:2863935|2870679",NA,5,NA,NA
"5351","NW_017739193.1:2974680|3010387",NA,NA,NA,3
"5352","NW_017739193.1:2987652|3010387",NA,NA,2,NA
"5353","NW_017739193.1:3010250|3043394",NA,NA,NA,4
"5354","NW_017739193.1:3056698|3058382",NA,NA,NA,2
"5355","NW_017739193.1:342838|362607",8,6,6,3
"5356","NW_017739193.1:3451335|3454465",NA,2,NA,NA
"5357","NW_017739193.1:3477473|3508332",3,NA,NA,NA
"5358","NW_017739193.1:4030875|4031092",3,NA,NA,NA
"5359","NW_017739194.1:1049207|1095518",2,NA,NA,NA
"5360","NW_017739194.1:1223410|1223970",4,NA,NA,NA
"5361","NW_017739194.1:1223410|1228804",4,NA,NA,NA
"5362","NW_017739194.1:1257911|1263680",NA,2,NA,NA
"5363","NW_017739194.1:1599117|1604345",NA,NA,2,NA
"5364","NW_017739194.1:1599117|1613227",NA,NA,5,NA
"5365","NW_017739194.1:1606520|1613227",5,NA,NA,2
"5366","NW_017739194.1:1809556|1825530",NA,2,NA,NA
"5367","NW_017739194.1:2075457|2116834",NA,2,NA,NA
"5368","NW_017739194.1:2129465|2133531",NA,2,NA,NA
"5369","NW_017739194.1:2375348|2401055",NA,2,NA,4
"5370","NW_017739194.1:2375348|2411820",2,NA,NA,NA
"5371","NW_017739194.1:2425463|2430156",NA,2,NA,NA
"5372","NW_017739194.1:2431154|2436054",71,76,33,54
"5373","NW_017739194.1:3452945|3454173",NA,NA,3,NA
"5374","NW_017739194.1:3481642|3484935",NA,6,NA,NA
"5375","NW_017739194.1:3640619|3641209",NA,4,NA,8
"5376","NW_017739194.1:3697346|3731218",NA,2,NA,NA
"5377","NW_017739194.1:3697346|3783790",NA,3,NA,NA
"5378","NW_017739194.1:3727020|3747759",NA,5,NA,NA
"5379","NW_017739195.1:2237096|2243660",NA,5,NA,NA
"5380","NW_017739195.1:2286167|2317298",NA,2,NA,5
"5381","NW_017739195.1:2295415|2317298",NA,2,NA,NA
"5382","NW_017739195.1:2299553|2302443",2,NA,NA,4
"5383","NW_017739195.1:2299553|2304541",4,NA,NA,NA
"5384","NW_017739195.1:2299553|2317298",NA,2,NA,NA
"5385","NW_017739195.1:2302255|2317298",NA,4,NA,NA
"5386","NW_017739195.1:2314799|2317298",NA,4,NA,NA
"5387","NW_017739195.1:2624475|2631671",2,NA,NA,NA
"5388","NW_017739195.1:2702794|2708865",NA,NA,2,NA
"5389","NW_017739195.1:2708720|2729510",NA,3,NA,NA
"5390","NW_017739195.1:2715724|2716447",3,NA,NA,NA
"5391","NW_017739195.1:2729386|2750632",NA,NA,2,NA
"5392","NW_017739195.1:2915494|2923386",NA,2,NA,NA
"5393","NW_017739197.1:14876|18864",NA,NA,NA,2
"5394","NW_017739197.1:72282|72447",3,NA,NA,NA
"5395","NW_017739198.1:1610576|1624897",NA,3,NA,NA
"5396","NW_017739198.1:2408292|2408467",NA,2,NA,NA
"5397","NW_017739200.1:1312966|1336148",NA,2,NA,NA
"5398","NW_017739200.1:1845898|1855819",2,NA,NA,NA
"5399","NW_017739200.1:1864246|1891968",NA,NA,11,NA
"5400","NW_017739200.1:1909638|1929337",NA,NA,2,NA
"5401","NW_017739200.1:1961107|2032905",NA,2,NA,NA
"5402","NW_017739200.1:1973253|1984366",NA,3,NA,NA
"5403","NW_017739200.1:2032425|2032905",17,37,11,11
"5404","NW_017739200.1:3390913|3404456",NA,2,NA,NA
"5405","NW_017739200.1:3390913|3409367",6,NA,8,NA
"5406","NW_017739200.1:3404213|3409367",9,24,13,14
"5407","NW_017739200.1:3416591|3423305",2,5,4,NA
"5408","NW_017739200.1:3443593|3443932",NA,NA,2,NA
"5409","NW_017739200.1:838526|850232",NA,NA,NA,4
"5410","NW_017739201.1:1078308|1092093",6,9,NA,NA
"5411","NW_017739201.1:1080765|1092093",7,4,5,NA
"5412","NW_017739201.1:1086804|1106983",NA,NA,2,NA
"5413","NW_017739201.1:1093131|1094237",3,NA,NA,NA
"5414","NW_017739201.1:1093131|1094260",NA,6,NA,NA
"5415","NW_017739201.1:1259525|1262448",NA,3,2,3
"5416","NW_017739201.1:1259525|1277045",NA,NA,NA,3
"5417","NW_017739201.1:894047|909348",2,NA,NA,NA
"5418","NW_017739202.1:1319976|1324988",NA,NA,5,NA
"5419","NW_017739203.1:732484|732724",NA,2,NA,NA
"5420","NW_017739203.1:868584|901827",NA,NA,4,NA
"5421","NW_017739203.1:886139|939691",NA,NA,NA,4
"5422","NW_017739204.1:1561923|1632463",NA,3,4,NA
"5423","NW_017739204.1:1684972|1689993",NA,3,NA,NA
"5424","NW_017739204.1:1726230|1737019",NA,3,NA,NA
"5425","NW_017739204.1:350146|350395",NA,NA,NA,2
"5426","NW_017739204.1:696205|697807",2,NA,NA,NA
"5427","NW_017739204.1:952859|954005",2,NA,NA,NA
"5428","NW_017739205.1:1110978|1121362",2,NA,NA,NA
"5429","NW_017739205.1:562817|595241",NA,2,NA,NA
"5430","NW_017739205.1:566747|582435",2,NA,NA,NA
"5431","NW_017739205.1:566747|595241",NA,3,3,NA
"5432","NW_017739205.1:571170|571397",3,NA,NA,NA
"5433","NW_017739205.1:580784|595241",NA,3,2,NA
"5434","NW_017739205.1:714919|717794",5,13,6,NA
"5435","NW_017739206.1:1332488|1338132",NA,2,NA,NA
"5436","NW_017739206.1:1592994|1595482",NA,11,NA,NA
"5437","NW_017739206.1:1620323|1625381",8,5,NA,NA
"5438","NW_017739206.1:1620323|1647464",NA,13,3,NA
"5439","NW_017739206.1:1624450|1647464",NA,3,NA,NA
"5440","NW_017739207.1:2607840|2616528",NA,NA,NA,5
"5441","NW_017739207.1:2676348|2681130",NA,NA,NA,2
"5442","NW_017739207.1:2805240|2867296",NA,NA,NA,3
"5443","NW_017739207.1:2834198|2867296",2,2,3,NA
"5444","NW_017739207.1:3173770|3182561",NA,NA,3,NA
"5445","NW_017739207.1:3176889|3177384",4,NA,NA,NA
"5446","NW_017739207.1:4878648|4879044",4,NA,NA,2
"5447","NW_017739207.1:4991560|5001510",NA,3,NA,NA
"5448","NW_017739208.1:1026349|1044299",NA,NA,NA,2
"5449","NW_017739208.1:1064356|1073258",NA,NA,3,NA
"5450","NW_017739208.1:1384949|1386405",NA,4,3,5
"5451","NW_017739208.1:146556|146867",NA,NA,2,NA
"5452","NW_017739208.1:146636|166190",NA,NA,NA,3
"5453","NW_017739208.1:289798|291315",NA,2,NA,NA
"5454","NW_017739208.1:289798|302142",7,NA,NA,NA
"5455","NW_017739208.1:421777|425347",6,2,NA,6
"5456","NW_017739208.1:611851|618138",NA,3,NA,NA
"5457","NW_017739208.1:615993|618138",NA,2,NA,NA
"5458","NW_017739208.1:754876|755588",NA,NA,NA,4
"5459","NW_017739208.1:804643|806392",NA,3,NA,NA
"5460","NW_017739208.1:94811|117845",NA,NA,NA,6
"5461","NW_017739208.1:94811|146867",NA,3,NA,NA
"5462","NW_017739209.1:2423237|2434149",NA,3,NA,NA
"5463","NW_017739209.1:3341113|3431947",NA,NA,5,NA
"5464","NW_017739209.1:3790213|3792774",NA,NA,9,NA
"5465","NW_017739210.1:1029374|1071701",2,NA,NA,NA
"5466","NW_017739210.1:386377|387446",24,60,10,58
"5467","NW_017739210.1:387348|395245",2,NA,NA,NA
"5468","NW_017739210.1:936931|938630",NA,3,NA,9
"5469","NW_017739211.1:2667203|2697461",NA,NA,2,NA
"5470","NW_017739211.1:2713084|2739000",NA,2,NA,NA
"5471","NW_017739211.1:2716960|2717708",13,19,3,2
"5472","NW_017739211.1:2716960|2739000",9,22,NA,6
"5473","NW_017739211.1:2716960|2766751",NA,2,NA,NA
"5474","NW_017739211.1:2858023|2858190",2,NA,NA,NA
"5475","NW_017739211.1:3023981|3026493",NA,4,NA,NA
"5476","NW_017739211.1:3529186|3531890",NA,2,NA,NA
"5477","NW_017739211.1:3529186|3538418",6,NA,NA,NA
"5478","NW_017739211.1:3537513|3538418",NA,3,NA,3
"5479","NW_017739211.1:3572373|3575315",3,11,NA,NA
"5480","NW_017739211.1:3631727|3633469",12,14,9,26
"5481","NW_017739211.1:3641643|3652624",3,NA,NA,NA
"5482","NW_017739211.1:3641643|3666898",4,2,NA,NA
"5483","NW_017739211.1:3738755|3761010",NA,NA,2,NA
"5484","NW_017739211.1:3738755|3766144",5,NA,4,4
"5485","NW_017739211.1:3760860|3766144",NA,5,NA,NA
"5486","NW_017739211.1:3820392|3843713",2,NA,NA,NA
"5487","NW_017739211.1:3842518|3843713",NA,NA,NA,2
"5488","NW_017739211.1:3903978|3905906",NA,2,NA,NA
"5489","NW_017739211.1:4035061|4036143",NA,NA,3,NA
"5490","NW_017739212.1:1091125|1094243",3,4,6,7
"5491","NW_017739212.1:1094554|1099047",5,19,5,2
"5492","NW_017739212.1:1184710|1194076",NA,NA,NA,3
"5493","NW_017739212.1:1256340|1260327",NA,4,NA,NA
"5494","NW_017739212.1:1300327|1301644",NA,6,NA,NA
"5495","NW_017739212.1:1300327|1313300",NA,NA,3,2
"5496","NW_017739212.1:1372459|1379141",NA,NA,NA,4
"5497","NW_017739212.1:1372459|1380783",26,20,24,34
"5498","NW_017739212.1:1372459|1393986",NA,7,NA,6
"5499","NW_017739212.1:1372459|1400932",NA,2,NA,5
"5500","NW_017739212.1:1372459|1417278",NA,NA,4,NA
"5501","NW_017739212.1:1372459|1429658",NA,NA,NA,2
"5502","NW_017739212.1:1377417|1380783",NA,NA,2,NA
"5503","NW_017739212.1:1400188|1416580",2,NA,NA,NA
"5504","NW_017739212.1:1423337|1444003",NA,NA,4,NA
"5505","NW_017739212.1:1424858|1429658",2,NA,4,NA
"5506","NW_017739213.1:1228132|1229574",5,NA,NA,NA
"5507","NW_017739213.1:1681917|1689787",NA,3,NA,NA
"5508","NW_017739213.1:1996479|1996729",NA,NA,NA,2
"5509","NW_017739213.1:2158604|2171084",NA,3,NA,NA
"5510","NW_017739213.1:2161675|2171084",NA,5,NA,NA
"5511","NW_017739213.1:2214155|2215865",21,4,4,NA
"5512","NW_017739213.1:311363|326799",NA,NA,3,NA
"5513","NW_017739213.1:311363|332466",NA,2,NA,NA
"5514","NW_017739213.1:372042|376207",NA,5,NA,NA
"5515","NW_017739213.1:615770|635295",NA,NA,NA,6
"5516","NW_017739213.1:615770|641064",7,NA,NA,NA
"5517","NW_017739213.1:640582|641064",NA,2,NA,NA
"5518","NW_017739213.1:640582|653087",NA,NA,2,NA
"5519","NW_017739213.1:640741|653087",4,NA,NA,NA
"5520","NW_017739213.1:677371|682020",NA,16,4,7
"5521","NW_017739215.1:714894|718185",NA,3,2,NA
"5522","NW_017739215.1:831514|850749",NA,NA,NA,2
"5523","NW_017739215.1:832340|834522",5,2,7,2
"5524","NW_017739215.1:832340|850749",NA,NA,2,NA
"5525","NW_017739215.1:832783|852262",NA,NA,4,NA
"5526","NW_017739215.1:843203|843832",NA,2,NA,NA
"5527","NW_017739216.1:272728|336880",NA,NA,NA,2
"5528","NW_017739216.1:356721|357582",4,9,3,NA
"5529","NW_017739217.1:1180317|1181453",NA,6,NA,NA
"5530","NW_017739217.1:1219177|1242570",NA,NA,3,NA
"5531","NW_017739217.1:1352870|1355835",2,NA,NA,NA
"5532","NW_017739217.1:143259|179231",NA,NA,4,NA
"5533","NW_017739217.1:1568133|1578231",NA,2,NA,NA
"5534","NW_017739217.1:1575109|1576606",NA,9,NA,7
"5535","NW_017739217.1:208123|218638",2,NA,NA,NA
"5536","NW_017739217.1:273203|278890",3,11,3,NA
"5537","NW_017739217.1:753511|776463",NA,NA,NA,2
"5538","NW_017739218.1:1262706|1262891",2,NA,NA,NA
"5539","NW_017739218.1:2107539|2115873",NA,3,4,NA
"5540","NW_017739218.1:2107539|2148105",NA,2,3,NA
"5541","NW_017739218.1:2132363|2144966",2,9,NA,6
"5542","NW_017739218.1:2132363|2148105",15,25,9,6
"5543","NW_017739218.1:2132363|2181169",2,NA,NA,NA
"5544","NW_017739218.1:2141547|2148105",8,18,8,6
"5545","NW_017739218.1:2141547|2189145",NA,2,NA,NA
"5546","NW_017739218.1:2143125|2144966",2,2,NA,NA
"5547","NW_017739218.1:2159795|2179034",NA,NA,NA,2
"5548","NW_017739218.1:2159795|2181169",NA,NA,2,NA
"5549","NW_017739218.1:2174705|2179034",2,NA,NA,NA
"5550","NW_017739219.1:1655894|1685728",NA,NA,2,NA
"5551","NW_017739219.1:1682139|1685728",NA,NA,2,NA
"5552","NW_017739219.1:2738001|2738158",2,NA,NA,NA
"5553","NW_017739220.1:178393|193140",NA,4,NA,NA
"5554","NW_017739220.1:228570|250052",NA,NA,2,NA
"5555","NW_017739220.1:229657|241516",NA,2,NA,NA
"5556","NW_017739220.1:241252|250052",3,NA,NA,NA
"5557","NW_017739220.1:453045|455905",NA,3,NA,NA
"5558","NW_017739221.1:200134|200329",NA,NA,NA,2
"5559","NW_017739221.1:30378|31469",NA,2,NA,NA
"5560","NW_017739221.1:306503|306703",2,NA,NA,NA
"5561","NW_017739221.1:360723|367195",2,NA,NA,NA
"5562","NW_017739221.1:415900|426820",NA,NA,2,4
"5563","NW_017739221.1:499727|503102",NA,13,7,NA
"5564","NW_017739221.1:501874|503102",48,62,7,20
"5565","NW_017739221.1:564462|567630",4,NA,NA,NA
"5566","NW_017739221.1:677193|683859",NA,NA,NA,3
"5567","NW_017739221.1:677361|683859",NA,4,NA,NA
"5568","NW_017739221.1:677379|683859",4,NA,NA,NA
"5569","NW_017739221.1:683322|683859",NA,6,NA,NA
"5570","NW_017739221.1:970476|971026",4,NA,NA,NA
"5571","NW_017739221.1:970499|971026",7,4,NA,NA
"5572","NW_017739222.1:1496544|1497065",NA,NA,NA,3
"5573","NW_017739224.1:1102089|1109032",NA,NA,NA,3
"5574","NW_017739224.1:1127824|1133021",NA,NA,NA,2
"5575","NW_017739224.1:1861387|1894297",NA,NA,NA,2
"5576","NW_017739224.1:1883767|1894297",3,NA,NA,NA
"5577","NW_017739224.1:2047577|2096313",NA,3,2,NA
"5578","NW_017739224.1:2081548|2096313",NA,NA,4,NA
"5579","NW_017739224.1:2284026|2299152",11,5,6,5
"5580","NW_017739224.1:2832157|2844390",NA,2,NA,NA
"5581","NW_017739224.1:2929108|2936293",NA,2,NA,NA
"5582","NW_017739224.1:3029352|3041951",3,NA,NA,NA
"5583","NW_017739225.1:1096399|1102251",NA,9,NA,NA
"5584","NW_017739225.1:1343633|1343894",NA,NA,NA,5
"5585","NW_017739225.1:1352260|1353024",NA,2,NA,NA
"5586","NW_017739225.1:1361644|1363845",NA,2,NA,NA
"5587","NW_017739225.1:1363700|1365077",NA,NA,NA,6
"5588","NW_017739225.1:1373214|1398436",NA,NA,NA,2
"5589","NW_017739225.1:1658985|1666605",NA,4,NA,NA
"5590","NW_017739225.1:418108|436081",4,NA,NA,NA
"5591","NW_017739225.1:427660|440036",NA,NA,NA,4
"5592","NW_017739225.1:434789|440036",NA,NA,3,NA
"5593","NW_017739225.1:629123|653186",3,2,NA,NA
"5594","NW_017739225.1:900208|906697",NA,2,NA,NA
"5595","NW_017739225.1:900240|919339",NA,2,NA,NA
"5596","NW_017739226.1:1126732|1129687",NA,4,NA,NA
"5597","NW_017739226.1:202107|206530",6,17,7,3
"5598","NW_017739226.1:204574|206530",NA,NA,3,NA
"5599","NW_017739226.1:251482|258890",3,NA,NA,NA
"5600","NW_017739226.1:25219|78753",NA,NA,2,NA
"5601","NW_017739226.1:297208|299237",3,7,NA,4
"5602","NW_017739226.1:55705|60999",4,NA,NA,NA
"5603","NW_017739226.1:55705|78753",NA,7,10,NA
"5604","NW_017739226.1:562403|563993",9,2,NA,NA
"5605","NW_017739226.1:589000|595916",2,2,NA,NA
"5606","NW_017739226.1:589000|603486",2,NA,NA,NA
"5607","NW_017739226.1:595819|603486",NA,2,NA,NA
"5608","NW_017739226.1:837050|843940",2,2,2,NA
"5609","NW_017739226.1:891202|917138",3,NA,NA,NA
"5610","NW_017739226.1:916793|917138",NA,6,NA,NA
"5611","NW_017739226.1:929280|932220",NA,2,NA,NA
"5612","NW_017739227.1:1029007|1031336",NA,NA,2,NA
"5613","NW_017739227.1:1031180|1033120",NA,2,NA,NA
"5614","NW_017739227.1:1032970|1035392",4,NA,NA,NA
"5615","NW_017739227.1:1042972|1045854",NA,NA,4,NA
"5616","NW_017739227.1:110903|124122",NA,NA,NA,3
"5617","NW_017739227.1:1183586|1195289",2,NA,NA,NA
"5618","NW_017739227.1:1188776|1190009",NA,12,NA,NA
"5619","NW_017739227.1:1188776|1206478",2,NA,NA,NA
"5620","NW_017739227.1:1287939|1291888",4,10,NA,4
"5621","NW_017739227.1:1295189|1304439",NA,NA,6,NA
"5622","NW_017739227.1:1302747|1304439",NA,2,NA,NA
"5623","NW_017739227.1:131022|140796",NA,NA,NA,3
"5624","NW_017739227.1:1313852|1316142",NA,NA,NA,5
"5625","NW_017739227.1:140644|152936",NA,3,NA,NA
"5626","NW_017739227.1:148342|159562",NA,4,NA,NA
"5627","NW_017739227.1:166263|168939",NA,NA,NA,2
"5628","NW_017739227.1:382645|384933",2,NA,NA,NA
"5629","NW_017739227.1:514327|522222",NA,2,NA,NA
"5630","NW_017739227.1:514327|529489",NA,3,NA,NA
"5631","NW_017739227.1:529355|537308",NA,NA,NA,3
"5632","NW_017739227.1:554696|560624",NA,NA,NA,4
"5633","NW_017739227.1:558281|565895",NA,2,NA,NA
"5634","NW_017739227.1:725957|752004",3,7,NA,NA
"5635","NW_017739227.1:778659|782856",NA,NA,2,NA
"5636","NW_017739227.1:8715|8916",NA,4,NA,NA
"5637","NW_017739228.1:332004|332209",NA,NA,4,NA
"5638","NW_017739228.1:338763|339630",2,NA,NA,NA
"5639","NW_017739228.1:84685|86825",NA,NA,4,NA
"5640","NW_017739229.1:1459846|1466824",NA,4,NA,NA
"5641","NW_017739229.1:1465826|1466824",NA,2,NA,NA
"5642","NW_017739229.1:1503492|1514183",6,3,2,NA
"5643","NW_017739229.1:1539532|1549670",2,NA,NA,5
"5644","NW_017739229.1:1541800|1549670",2,NA,NA,NA
"5645","NW_017739229.1:1565980|1573596",2,NA,NA,NA
"5646","NW_017739229.1:1663653|1667607",NA,NA,2,NA
"5647","NW_017739229.1:1667730|1668007",NA,NA,2,NA
"5648","NW_017739229.1:332524|335862",NA,4,NA,NA
"5649","NW_017739229.1:410224|437563",NA,NA,NA,2
"5650","NW_017739229.1:432158|437563",4,14,3,NA
"5651","NW_017739230.1:1412257|1413007",NA,18,NA,6
"5652","NW_017739230.1:1424428|1431325",2,NA,5,NA
"5653","NW_017739230.1:1459622|1480685",NA,NA,4,NA
"5654","NW_017739230.1:1643921|1666997",NA,NA,NA,7
"5655","NW_017739230.1:1975074|1975281",2,12,7,14
"5656","NW_017739230.1:1998703|2008438",NA,NA,NA,2
"5657","NW_017739230.1:2032485|2033864",245,246,112,104
"5658","NW_017739230.1:2084344|2091267",NA,NA,NA,2
"5659","NW_017739230.1:2084950|2087754",NA,4,NA,NA
"5660","NW_017739232.1:151497|151724",6,4,3,2
"5661","NW_017739232.1:160545|162937",2,NA,NA,NA
"5662","NW_017739232.1:162340|165841",3,2,NA,NA
"5663","NW_017739232.1:191071|214186",NA,NA,NA,4
"5664","NW_017739232.1:213907|214186",2,NA,4,NA
"5665","NW_017739232.1:299061|301064",2,NA,NA,NA
"5666","NW_017739232.1:334661|337983",NA,NA,9,NA
"5667","NW_017739232.1:352670|353061",NA,2,NA,NA
"5668","NW_017739232.1:466766|467123",NA,2,NA,NA
"5669","NW_017739232.1:48053|52908",3,NA,NA,NA
"5670","NW_017739232.1:50088|52908",NA,2,NA,NA
"5671","NW_017739232.1:617139|617457",NA,2,NA,NA
"5672","NW_017739232.1:878040|881727",NA,NA,5,NA
"5673","NW_017739232.1:904737|920359",NA,NA,2,NA
"5674","NW_017739233.1:1894981|1895193",2,NA,NA,NA
"5675","NW_017739233.1:1899940|1900582",NA,2,NA,NA
"5676","NW_017739233.1:2494806|2499675",2,3,5,NA
"5677","NW_017739233.1:2494806|2507772",NA,2,NA,2
"5678","NW_017739235.1:139116|160479",NA,8,NA,NA
"5679","NW_017739235.1:1525617|1531756",NA,NA,3,NA
"5680","NW_017739235.1:417423|422524",NA,11,4,5
"5681","NW_017739235.1:490629|499248",3,NA,NA,NA
"5682","NW_017739235.1:589634|610346",3,NA,NA,NA
"5683","NW_017739235.1:640954|669729",NA,6,NA,NA
"5684","NW_017739236.1:1817910|1819872",NA,NA,10,NA
"5685","NW_017739237.1:1682603|1707908",NA,5,NA,NA
"5686","NW_017739237.1:1682603|1728651",NA,2,NA,NA
"5687","NW_017739237.1:1817813|1885668",2,NA,NA,NA
"5688","NW_017739237.1:2625108|2625305",2,NA,NA,NA
"5689","NW_017739237.1:2770323|2771459",2,NA,NA,NA
"5690","NW_017739237.1:4316123|4324149",NA,2,NA,NA
"5691","NW_017739237.1:893102|909319",NA,2,NA,NA
"5692","NW_017739238.1:255589|261272",13,32,6,8
"5693","NW_017739238.1:255589|284926",NA,3,NA,3
"5694","NW_017739238.1:43019|58577",4,NA,NA,NA
"5695","NW_017739239.1:129815|182387",2,2,NA,NA
"5696","NW_017739239.1:61307|63194",16,27,7,28
"5697","NW_017739239.1:61307|70288",6,5,NA,2
"5698","NW_017739239.1:999530|999749",NA,2,NA,NA
"5699","NW_017739240.1:100845|109325",NA,2,NA,NA
"5700","NW_017739240.1:112831|116997",2,NA,NA,NA
"5701","NW_017739240.1:16925|29808",4,NA,NA,NA
"5702","NW_017739240.1:242579|245476",4,NA,NA,NA
"5703","NW_017739240.1:395937|404169",5,NA,NA,NA
"5704","NW_017739240.1:919872|943517",NA,3,NA,NA
"5705","NW_017739240.1:934754|943517",3,3,NA,NA
"5706","NW_017739240.1:968021|974566",2,NA,NA,NA
"5707","NW_017739240.1:972645|974566",12,4,NA,NA
"5708","NW_017739241.1:175769|176169",5,20,8,2
"5709","NW_017739241.1:232132|259063",NA,4,NA,NA
"5710","NW_017739241.1:238860|259063",NA,2,NA,2
"5711","NW_017739241.1:280903|281133",NA,NA,NA,5
"5712","NW_017739241.1:305447|305897",2,NA,NA,NA
"5713","NW_017739241.1:312030|316836",NA,2,NA,NA
"5714","NW_017739242.1:1086956|1100950",NA,8,NA,NA
"5715","NW_017739242.1:122350|124013",NA,2,NA,NA
"5716","NW_017739242.1:216610|226669",NA,NA,NA,8
"5717","NW_017739242.1:590483|613656",NA,NA,4,NA
"5718","NW_017739243.1:1727781|1746209",NA,NA,4,NA
"5719","NW_017739243.1:1727781|1750929",NA,NA,2,NA
"5720","NW_017739244.1:1057875|1062842",3,NA,NA,NA
"5721","NW_017739244.1:1489738|1493491",NA,2,NA,NA
"5722","NW_017739244.1:1558561|1563252",9,4,NA,NA
"5723","NW_017739244.1:1605917|1614015",4,2,NA,NA
"5724","NW_017739244.1:1963840|1981416",NA,2,NA,NA
"5725","NW_017739244.1:1981332|1989323",NA,2,NA,NA
"5726","NW_017739244.1:2363711|2364025",NA,NA,NA,2
"5727","NW_017739244.1:2456759|2502383",NA,11,NA,NA
