"","circ_id","rsi1","rsi2","rsi3","rsi4"
"1","NW_017738920.1:1793682|1798795",NA,NA,1,NA
"4010","NW_017739107.1:2156264|2159518",16,1,6,NA
"4011","NW_017739107.1:279804|296816",NA,2,NA,NA
"4012","NW_017739107.1:2978902|2981706",4,10,NA,1
"4013","NW_017739107.1:2989170|2997787",NA,8,4,NA
"4014","NW_017739107.1:3075062|3077645",NA,NA,NA,1
"4015","NW_017739107.1:3171504|3182037",1,NA,NA,NA
"4016","NW_017739107.1:482926|496721",NA,4,NA,1
"4017","NW_017739107.1:482926|515306",1,NA,NA,NA
"4018","NW_017739107.1:486354|496721",13,11,13,8
"4019","NW_017739107.1:486354|515306",6,2,3,NA
"4020","NW_017739107.1:486354|529048",NA,1,NA,NA
"4021","NW_017739107.1:945870|949002",2,NA,NA,NA
"4022","NW_017739107.1:945870|971237",NA,NA,3,NA
"4023","NW_017739108.1:1030790|1032261",NA,NA,1,NA
"4024","NW_017739108.1:1032161|1032754",NA,4,NA,NA
"4025","NW_017739108.1:1032161|1033217",NA,NA,NA,1
"4026","NW_017739108.1:1134727|1158499",NA,NA,NA,2
"4027","NW_017739108.1:1158382|1170618",NA,3,NA,NA
"4028","NW_017739108.1:1395020|1396647",NA,1,1,NA
"4029","NW_017739108.1:1437787|1439934",NA,5,NA,NA
"4030","NW_017739108.1:1528670|1568027",7,1,1,NA
"4031","NW_017739108.1:2265783|2279776",NA,2,NA,NA
"4032","NW_017739108.1:2265783|2279806",NA,1,NA,NA
"4033","NW_017739108.1:2318421|2327304",NA,42,10,NA
"4034","NW_017739108.1:2397622|2400301",2,8,3,3
"4035","NW_017739108.1:2409789|2433570",NA,NA,NA,5
"4036","NW_017739108.1:2797397|2798660",NA,2,NA,NA
"4037","NW_017739108.1:402324|410468",NA,NA,4,NA
"4038","NW_017739108.1:632160|649895",NA,NA,5,2
"4039","NW_017739108.1:632160|655989",2,3,NA,NA
"4040","NW_017739108.1:634894|649895",32,72,23,13
"4041","NW_017739108.1:641952|655744",NA,NA,NA,2
"4042","NW_017739108.1:958675|973935",NA,5,4,5
"4043","NW_017739108.1:971847|988455",NA,1,NA,NA
"4044","NW_017739108.1:996375|1020619",NA,1,NA,NA
"4045","NW_017739110.1:2692584|2704723",NA,NA,NA,1
"4046","NW_017739110.1:2910737|2926014",NA,NA,3,NA
"4047","NW_017739110.1:2910737|3025348",1,NA,NA,NA
"4048","NW_017739110.1:3012941|3013192",1,NA,NA,NA
"4049","NW_017739110.1:3012941|3025348",NA,2,NA,NA
"4050","NW_017739110.1:4722426|4726285",3,1,6,NA
"4051","NW_017739110.1:4738395|4747664",NA,5,NA,NA
"4052","NW_017739110.1:4827819|4828818",1,NA,NA,NA
"4053","NW_017739111.1:1243475|1245537",2,NA,NA,NA
"4054","NW_017739111.1:155757|177979",NA,4,NA,NA
"4055","NW_017739111.1:162817|163574",NA,2,NA,NA
"4056","NW_017739111.1:163445|171210",2,NA,NA,NA
"4057","NW_017739111.1:185136|188120",NA,NA,NA,2
"4058","NW_017739111.1:1853349|1881532",NA,NA,3,NA
"4059","NW_017739111.1:186866|188120",NA,3,NA,NA
"4060","NW_017739111.1:1871728|1881532",1,NA,NA,NA
"4061","NW_017739111.1:2023824|2042137",4,NA,NA,NA
"4062","NW_017739111.1:212303|212576",6,NA,NA,NA
"4063","NW_017739111.1:3454325|3460191",NA,9,NA,3
"4064","NW_017739111.1:3583672|3592248",NA,NA,NA,1
"4065","NW_017739111.1:3616456|3630589",4,3,NA,NA
"4066","NW_017739111.1:3618204|3619732",NA,NA,2,NA
"4067","NW_017739111.1:4907854|4908874",2,NA,NA,NA
"4068","NW_017739111.1:5237783|5239547",NA,1,NA,NA
"4069","NW_017739111.1:598931|613010",6,NA,NA,NA
"4070","NW_017739111.1:900990|1031748",NA,1,NA,NA
"4071","NW_017739111.1:900990|984315",1,NA,NA,NA
"4072","NW_017739111.1:984191|1031748",3,3,NA,2
"4073","NW_017739112.1:1085815|1086525",1,NA,NA,NA
"4074","NW_017739112.1:1528211|1528490",4,NA,NA,NA
"4075","NW_017739112.1:210219|210741",2,NA,NA,NA
"4076","NW_017739112.1:534708|545714",1,NA,NA,NA
"4077","NW_017739112.1:534708|553190",5,7,1,6
"4078","NW_017739112.1:534708|564916",5,13,NA,NA
"4079","NW_017739112.1:534708|616540",1,NA,3,NA
"4080","NW_017739112.1:545098|553190",11,8,9,7
"4081","NW_017739112.1:545098|564916",NA,41,4,NA
"4082","NW_017739112.1:545098|616540",NA,NA,7,1
"4083","NW_017739112.1:553106|616540",NA,2,NA,NA
"4084","NW_017739112.1:791097|813736",NA,1,NA,NA
"4085","NW_017739112.1:865943|872806",5,5,10,2
"4086","NW_017739112.1:963878|967036",NA,1,NA,NA
"4087","NW_017739112.1:966930|970622",NA,NA,3,NA
"4088","NW_017739113.1:1289037|1293690",1,NA,NA,NA
"4089","NW_017739113.1:697771|713065",NA,8,NA,NA
"4090","NW_017739115.1:2835269|2838387",2,7,NA,NA
"4091","NW_017739115.1:3241163|3242380",11,2,NA,NA
"4092","NW_017739115.1:3241163|3267663",NA,NA,NA,3
"4093","NW_017739115.1:3603535|3633273",NA,NA,6,2
"4094","NW_017739115.1:3613514|3633273",NA,2,NA,NA
"4095","NW_017739115.1:3613514|3658476",2,NA,NA,NA
"4096","NW_017739115.1:3624351|3630983",NA,8,NA,NA
"4097","NW_017739115.1:3624351|3633273",NA,15,NA,NA
"4098","NW_017739115.1:3624351|3658476",7,NA,NA,3
"4099","NW_017739115.1:3624351|3695940",NA,NA,NA,2
"4100","NW_017739115.1:3630828|3633273",1,1,NA,NA
"4101","NW_017739115.1:3630828|3658476",2,3,NA,NA
"4102","NW_017739115.1:3630828|3680499",5,NA,NA,NA
"4103","NW_017739115.1:3658361|3680499",NA,4,10,11
"4104","NW_017739115.1:3658361|3695940",NA,6,NA,NA
"4105","NW_017739115.1:3678883|3680499",6,4,NA,21
"4106","NW_017739116.1:2614538|2621918",NA,NA,NA,2
"4107","NW_017739116.1:2656272|2657237",NA,1,NA,NA
"4108","NW_017739116.1:2987127|2993655",NA,1,NA,NA
"4109","NW_017739116.1:3022027|3028471",2,NA,NA,NA
"4110","NW_017739116.1:3244806|3249786",3,7,NA,NA
"4111","NW_017739116.1:3262269|3275492",NA,1,NA,3
"4112","NW_017739116.1:3262269|3309805",NA,3,NA,NA
"4113","NW_017739116.1:3274134|3323368",NA,7,NA,NA
"4114","NW_017739116.1:3309669|3323368",10,11,5,6
"4115","NW_017739116.1:3323203|3361073",NA,1,NA,1
"4116","NW_017739116.1:4491310|4494123",47,147,16,61
"4117","NW_017739116.1:5277600|5281623",NA,3,NA,NA
"4118","NW_017739116.1:5294078|5294631",4,NA,NA,4
"4119","NW_017739116.1:5333549|5335313",5,2,NA,NA
"4120","NW_017739116.1:5333549|5339785",NA,3,NA,NA
"4121","NW_017739117.1:1992758|1992971",3,NA,NA,NA
"4122","NW_017739118.1:832311|840745",NA,1,NA,NA
"4123","NW_017739118.1:865641|874138",NA,10,4,NA
"4124","NW_017739118.1:933696|934764",31,42,10,NA
"4125","NW_017739118.1:949050|951544",1,NA,2,NA
"4126","NW_017739119.1:302721|303459",3,NA,NA,NA
"4127","NW_017739120.1:2387999|2413262",NA,2,NA,NA
"4128","NW_017739120.1:2388214|2388381",1,NA,NA,NA
"4129","NW_017739120.1:46241|51843",10,16,12,9
"4130","NW_017739121.1:1647525|1651994",NA,1,NA,NA
"4131","NW_017739121.1:2243504|2258465",1,NA,2,3
"4132","NW_017739121.1:2243504|2264640",NA,NA,NA,3
"4133","NW_017739121.1:433832|435441",NA,NA,1,NA
"4134","NW_017739121.1:446722|459371",NA,NA,NA,2
"4135","NW_017739121.1:599407|621418",5,NA,NA,NA
"4136","NW_017739121.1:739068|741431",NA,NA,1,1
"4137","NW_017739122.1:1216847|1218827",NA,1,NA,NA
"4138","NW_017739122.1:1231947|1237755",NA,NA,1,NA
"4139","NW_017739122.1:1235506|1238263",NA,12,4,1
"4140","NW_017739122.1:1434372|1442242",NA,2,NA,NA
"4141","NW_017739122.1:243160|244355",3,NA,NA,NA
"4142","NW_017739122.1:243160|309070",2,NA,NA,NA
"4143","NW_017739122.1:254223|309070",NA,5,NA,NA
"4144","NW_017739122.1:254223|313233",NA,2,2,NA
"4145","NW_017739122.1:296962|297583",2,4,NA,2
"4146","NW_017739122.1:296962|309070",10,20,NA,4
"4147","NW_017739122.1:296962|313233",4,9,2,NA
"4148","NW_017739122.1:308890|313233",11,8,8,7
"4149","NW_017739122.1:399592|401278",NA,3,NA,NA
"4150","NW_017739122.1:425751|426473",NA,1,NA,NA
"4151","NW_017739122.1:776560|777780",NA,1,NA,NA
"4152","NW_017739122.1:830162|830662",NA,2,6,NA
"4153","NW_017739122.1:940792|942445",NA,NA,NA,1
"4154","NW_017739122.1:994210|1000380",NA,NA,NA,5
"4155","NW_017739122.1:994210|995512",NA,4,NA,4
"4156","NW_017739122.1:998619|1000380",1,NA,NA,NA
"4157","NW_017739123.1:2085354|2089615",2,NA,1,NA
"4158","NW_017739123.1:295235|295589",NA,NA,NA,3
"4159","NW_017739123.1:417133|420280",NA,4,NA,NA
"4160","NW_017739124.1:1361486|1372220",NA,3,NA,NA
"4161","NW_017739125.1:1764285|1765998",1,NA,NA,NA
"4162","NW_017739125.1:2324984|2325394",12,2,4,4
"4163","NW_017739125.1:665101|694067",NA,2,NA,NA
"4164","NW_017739125.1:691018|694067",NA,NA,1,NA
"4165","NW_017739125.1:764173|803370",NA,1,4,NA
"4166","NW_017739125.1:800115|803370",NA,1,NA,NA
"4167","NW_017739126.1:1035397|1039953",6,NA,NA,NA
"4168","NW_017739126.1:1217887|1226562",1,NA,NA,NA
"4169","NW_017739126.1:1217887|1237145",20,26,12,9
"4170","NW_017739126.1:1226464|1237145",3,6,NA,2
"4171","NW_017739126.1:1276131|1280107",7,NA,NA,NA
"4172","NW_017739126.1:1418130|1424678",NA,NA,NA,3
"4173","NW_017739126.1:1642139|1643388",7,NA,NA,NA
"4174","NW_017739126.1:1789760|1795355",NA,NA,1,NA
"4175","NW_017739127.1:1318787|1344639",NA,3,NA,NA
"4176","NW_017739127.1:1363763|1387904",NA,NA,NA,2
"4177","NW_017739127.1:1431143|1432432",1,NA,NA,NA
"4178","NW_017739127.1:1432432|1442701",1,NA,NA,NA
"4179","NW_017739127.1:1432651|1432768",NA,1,NA,NA
"4180","NW_017739127.1:1432651|1434234",NA,1,NA,NA
"4181","NW_017739127.1:1432651|1442701",NA,NA,1,NA
"4182","NW_017739127.1:1438115|1442701",NA,1,NA,NA
"4183","NW_017739127.1:1605149|1610339",NA,3,NA,NA
"4184","NW_017739127.1:1985403|2001923",1,NA,5,4
"4185","NW_017739127.1:2023296|2028876",NA,2,NA,NA
"4186","NW_017739127.1:2240599|2248559",NA,5,NA,2
"4187","NW_017739127.1:3917459|3972363",2,3,NA,NA
"4188","NW_017739127.1:3939664|3949271",NA,1,NA,NA
"4189","NW_017739127.1:3944438|3949271",1,2,NA,NA
"4190","NW_017739127.1:3944438|3953549",NA,2,NA,NA
"4191","NW_017739127.1:3962829|3972363",NA,NA,NA,1
"4192","NW_017739127.1:439615|449332",NA,2,NA,NA
"4193","NW_017739127.1:448763|455193",NA,1,NA,NA
"4194","NW_017739127.1:461666|522947",NA,NA,NA,3
"4195","NW_017739127.1:498510|522947",NA,4,NA,NA
"4196","NW_017739127.1:728379|745065",7,1,NA,NA
"4197","NW_017739127.1:744989|751813",NA,3,NA,NA
"4198","NW_017739127.1:902040|936834",1,NA,NA,4
"4199","NW_017739128.1:1126325|1133359",25,65,56,68
"4200","NW_017739128.1:1126647|1133359",NA,1,NA,NA
"4201","NW_017739128.1:1243107|1244191",NA,NA,4,NA
"4202","NW_017739128.1:1245977|1246421",NA,1,NA,NA
"4203","NW_017739128.1:1276129|1276660",2,NA,3,5
"4204","NW_017739128.1:1330736|1335697",1,1,NA,NA
"4205","NW_017739128.1:1333800|1347006",1,NA,NA,NA
"4206","NW_017739128.1:1335571|1342995",1,NA,NA,NA
"4207","NW_017739128.1:1341282|1342995",4,NA,9,2
"4208","NW_017739128.1:1341282|1347006",NA,NA,NA,8
"4209","NW_017739128.1:1342016|1347006",3,NA,5,NA
"4210","NW_017739128.1:1693061|1693238",NA,NA,NA,6
"4211","NW_017739128.1:1866515|1867828",NA,NA,NA,1
"4212","NW_017739128.1:199054|213576",NA,7,NA,NA
"4213","NW_017739128.1:2080734|2082951",NA,1,NA,NA
"4214","NW_017739128.1:212918|222405",NA,3,1,2
"4215","NW_017739128.1:2148614|2150040",3,NA,NA,NA
"4216","NW_017739128.1:221522|222405",NA,1,NA,NA
"4217","NW_017739128.1:2242156|2244575",2,1,4,1
"4218","NW_017739128.1:2329550|2329924",NA,3,NA,NA
"4219","NW_017739128.1:2334714|2335788",NA,NA,1,NA
"4220","NW_017739128.1:242576|250892",NA,13,5,NA
"4221","NW_017739128.1:2465921|2467807",NA,4,NA,NA
"4222","NW_017739128.1:2670002|2683123",NA,NA,NA,3
"4223","NW_017739128.1:2713618|2715721",5,NA,NA,NA
"4224","NW_017739128.1:279423|283525",9,10,NA,2
"4225","NW_017739128.1:279423|289227",3,NA,NA,NA
"4226","NW_017739128.1:2835813|2836885",1,NA,NA,NA
"4227","NW_017739128.1:2885559|2886018",NA,1,NA,NA
"4228","NW_017739128.1:2989825|2994984",NA,2,NA,NA
"4229","NW_017739128.1:3036971|3042762",4,1,NA,4
"4230","NW_017739128.1:3180531|3181321",NA,3,NA,NA
"4231","NW_017739128.1:398283|398738",NA,1,2,NA
"4232","NW_017739128.1:398283|407894",NA,1,NA,NA
"4233","NW_017739128.1:400184|407894",16,21,15,6
"4234","NW_017739128.1:405541|407894",6,NA,5,NA
"4235","NW_017739128.1:632558|632756",NA,NA,3,NA
"4236","NW_017739128.1:737593|738735",NA,2,NA,NA
"4237","NW_017739128.1:737593|739586",NA,3,NA,NA
"4238","NW_017739128.1:890457|892624",4,NA,NA,NA
"4239","NW_017739128.1:923023|924309",3,3,NA,NA
"4240","NW_017739128.1:963199|965664",1,NA,NA,NA
"4241","NW_017739128.1:964291|966929",NA,NA,4,NA
"4242","NW_017739128.1:985174|988145",NA,NA,NA,7
"4243","NW_017739130.1:1479806|1488309",NA,NA,NA,1
"4244","NW_017739130.1:1479806|1499738",NA,4,NA,NA
"4245","NW_017739130.1:1479806|1504523",NA,8,NA,NA
"4246","NW_017739130.1:1479806|1585292",NA,1,NA,NA
"4247","NW_017739130.1:1488164|1504523",2,1,NA,NA
"4248","NW_017739130.1:1499604|1504523",39,48,11,8
"4249","NW_017739130.1:1499604|1546445",NA,NA,3,NA
"4250","NW_017739130.1:1499604|1560962",1,NA,1,2
"4251","NW_017739130.1:152202|158057",2,NA,NA,NA
"4252","NW_017739130.1:152202|176481",59,92,51,33
"4253","NW_017739130.1:1546322|1560962",NA,2,NA,2
"4254","NW_017739130.1:1557234|1585292",NA,4,NA,3
"4255","NW_017739130.1:1560845|1585292",NA,NA,NA,1
"4256","NW_017739130.1:1572990|1585292",5,10,3,NA
"4257","NW_017739130.1:1572990|1593268",NA,4,9,NA
"4258","NW_017739130.1:1585130|1593268",1,3,2,NA
"4259","NW_017739130.1:1704105|1704804",NA,NA,1,NA
"4260","NW_017739130.1:1709041|1713220",NA,1,NA,NA
"4261","NW_017739130.1:2188030|2195175",NA,14,NA,1
"4262","NW_017739130.1:2206759|2208811",3,NA,NA,NA
"4263","NW_017739130.1:2233002|2238762",NA,1,NA,1
"4264","NW_017739130.1:227434|233428",NA,NA,NA,2
"4265","NW_017739130.1:236039|240995",NA,NA,NA,5
"4266","NW_017739130.1:236039|243467",NA,NA,NA,2
"4267","NW_017739130.1:239644|243467",NA,NA,NA,4
"4268","NW_017739130.1:502912|510022",NA,1,NA,NA
"4269","NW_017739130.1:599894|605208",5,5,6,NA
"4270","NW_017739130.1:60182|63329",28,43,18,20
"4271","NW_017739130.1:691160|693468",13,15,NA,9
"4272","NW_017739130.1:950113|953799",NA,2,2,NA
"4273","NW_017739131.1:1026196|1036078",NA,9,6,5
"4274","NW_017739132.1:1201330|1208495",4,NA,NA,NA
"4275","NW_017739132.1:1275503|1275772",12,4,2,4
"4276","NW_017739132.1:1289975|1324750",NA,NA,1,NA
"4277","NW_017739132.1:1314542|1324750",NA,2,NA,NA
"4278","NW_017739132.1:1493901|1503062",NA,2,NA,NA
"4279","NW_017739132.1:1512130|1525646",NA,1,NA,NA
"4280","NW_017739132.1:2250639|2257216",NA,NA,NA,1
"4281","NW_017739132.1:421082|423369",8,13,1,NA
"4282","NW_017739133.1:923260|930637",1,NA,NA,NA
"4283","NW_017739133.1:930507|963672",NA,NA,NA,1
"4284","NW_017739133.1:937238|963672",NA,NA,1,NA
"4285","NW_017739133.1:979156|980785",NA,NA,NA,2
"4286","NW_017739133.1:981962|983355",3,NA,3,1
"4287","NW_017739134.1:1011946|1014636",71,106,19,29
"4288","NW_017739134.1:1190163|1201438",NA,NA,NA,1
"4289","NW_017739134.1:1190163|1208657",NA,1,NA,NA
"4290","NW_017739134.1:1299209|1307160",NA,NA,7,NA
"4291","NW_017739134.1:1306519|1307160",NA,2,NA,NA
"4292","NW_017739134.1:1320331|1326008",NA,1,5,NA
"4293","NW_017739134.1:1429519|1431390",3,NA,NA,NA
"4294","NW_017739134.1:476373|476680",NA,6,NA,NA
"4295","NW_017739134.1:778136|806787",NA,NA,3,NA
"4296","NW_017739134.1:778136|811294",NA,2,NA,NA
"4297","NW_017739134.1:802158|806787",NA,2,NA,NA
"4298","NW_017739134.1:909064|911898",NA,NA,NA,3
"4299","NW_017739134.1:961240|991566",NA,1,NA,NA
"4300","NW_017739135.1:110637|113902",NA,1,NA,NA
"4301","NW_017739135.1:228397|230454",NA,1,NA,NA
"4302","NW_017739135.1:234284|242321",4,NA,NA,NA
"4303","NW_017739135.1:480078|494731",1,NA,NA,NA
"4304","NW_017739136.1:140997|146094",NA,5,NA,NA
"4305","NW_017739136.1:157065|160243",2,NA,NA,NA
"4306","NW_017739136.1:172817|206706",NA,1,NA,1
"4307","NW_017739136.1:1814537|1814877",10,NA,15,NA
"4308","NW_017739136.1:184946|232682",NA,1,NA,NA
"4309","NW_017739136.1:2012674|2013982",9,10,NA,11
"4310","NW_017739136.1:206584|232682",5,NA,NA,7
"4311","NW_017739136.1:221644|232682",13,35,17,15
"4312","NW_017739137.1:1179491|1185580",3,NA,NA,NA
"4313","NW_017739137.1:1200696|1204947",NA,NA,2,NA
"4314","NW_017739137.1:1200696|1225733",NA,8,NA,NA
"4315","NW_017739137.1:1200696|1255860",2,NA,NA,NA
"4316","NW_017739137.1:1225535|1255860",3,3,NA,NA
"4317","NW_017739137.1:1255466|1255860",41,67,22,26
"4318","NW_017739137.1:1427534|1445353",NA,4,NA,NA
"4319","NW_017739137.1:1427534|1476242",1,NA,NA,1
"4320","NW_017739137.1:1443645|1445353",NA,17,NA,3
"4321","NW_017739137.1:1443645|1476242",NA,2,NA,NA
"4322","NW_017739137.1:1817113|1830591",NA,1,NA,NA
"4323","NW_017739137.1:1833255|1835910",NA,1,NA,NA
"4324","NW_017739137.1:2404815|2405414",3,NA,NA,NA
"4325","NW_017739137.1:2905791|2915689",NA,NA,2,3
"4326","NW_017739137.1:3793679|3800469",NA,3,NA,NA
"4327","NW_017739137.1:4060200|4077847",4,7,18,5
"4328","NW_017739137.1:4065253|4077847",1,1,NA,4
"4329","NW_017739137.1:424312|438163",4,NA,NA,NA
"4330","NW_017739137.1:432758|434625",NA,NA,NA,1
"4331","NW_017739137.1:5561202|5587954",NA,NA,2,NA
"4332","NW_017739137.1:5737463|5738270",NA,NA,NA,1
"4333","NW_017739138.1:1209617|1211891",1,NA,NA,NA
"4334","NW_017739138.1:220258|221385",2,NA,NA,NA
"4335","NW_017739138.1:265869|266030",NA,2,NA,NA
"4336","NW_017739138.1:290027|291897",NA,NA,NA,1
"4337","NW_017739138.1:62537|62787",191,138,63,26
"4338","NW_017739138.1:693102|703205",1,NA,NA,NA
"4339","NW_017739138.1:693102|704810",NA,1,NA,NA
"4340","NW_017739138.1:703055|704810",NA,2,NA,NA
"4341","NW_017739138.1:721307|723140",NA,2,NA,NA
"4342","NW_017739138.1:726424|734515",NA,NA,4,NA
"4343","NW_017739138.1:741105|741917",NA,1,NA,NA
"4344","NW_017739138.1:895124|897303",NA,NA,2,NA
"4345","NW_017739139.1:1026790|1029145",NA,5,NA,NA
"4346","NW_017739139.1:1030138|1031466",2,NA,NA,NA
"4347","NW_017739139.1:1113413|1113878",NA,NA,1,1
"4348","NW_017739139.1:1156079|1157255",17,39,43,19
"4349","NW_017739139.1:1162792|1163087",NA,NA,NA,1
"4350","NW_017739139.1:1311290|1311563",NA,NA,2,NA
"4351","NW_017739139.1:1334368|1334784",NA,NA,2,NA
"4352","NW_017739139.1:193325|216775",NA,2,NA,NA
"4353","NW_017739139.1:334277|348766",NA,NA,5,NA
"4354","NW_017739140.1:123703|131968",NA,NA,NA,3
"4355","NW_017739140.1:123703|134128",NA,NA,3,NA
"4356","NW_017739140.1:131782|134128",1,NA,NA,NA
"4357","NW_017739140.1:1557939|1558921",NA,1,NA,NA
"4358","NW_017739140.1:1561425|1561891",NA,NA,2,NA
"4359","NW_017739140.1:1647700|1649300",1,NA,NA,NA
"4360","NW_017739140.1:1647700|1657306",NA,4,NA,NA
"4361","NW_017739140.1:1651417|1664674",NA,1,NA,NA
"4362","NW_017739140.1:243443|259229",7,2,NA,3
"4363","NW_017739140.1:259128|298885",NA,NA,NA,1
"4364","NW_017739140.1:2741789|2774861",NA,NA,3,NA
"4365","NW_017739140.1:2763671|2774861",NA,NA,NA,1
"4366","NW_017739140.1:298624|322496",4,6,NA,7
"4367","NW_017739140.1:298624|415270",4,NA,NA,NA
"4368","NW_017739140.1:3433914|3434135",NA,1,NA,NA
"4369","NW_017739140.1:3477821|3478178",NA,2,NA,NA
"4370","NW_017739140.1:3477821|3487668",NA,2,2,3
"4371","NW_017739140.1:5274076|5279022",8,6,8,20
"4372","NW_017739140.1:5274076|5306483",NA,2,NA,NA
"4373","NW_017739140.1:5303966|5306483",80,113,41,60
"4374","NW_017739142.1:1009579|1045013",NA,NA,NA,4
"4375","NW_017739142.1:1009579|1057546",NA,NA,5,NA
"4376","NW_017739142.1:1043289|1064128",NA,5,NA,NA
"4377","NW_017739142.1:1053788|1064128",NA,1,NA,NA
"4378","NW_017739142.1:1091693|1102469",NA,1,NA,NA
"4379","NW_017739142.1:1091693|1105546",1,1,NA,2
"4380","NW_017739142.1:1101648|1107703",NA,NA,1,NA
"4381","NW_017739142.1:1893312|1901088",NA,1,NA,NA
"4382","NW_017739142.1:1904785|1905011",NA,NA,1,NA
"4383","NW_017739142.1:1906874|1917611",NA,3,NA,NA
"4384","NW_017739142.1:2043629|2045244",NA,1,NA,NA
"4385","NW_017739142.1:2811842|2817517",5,NA,NA,NA
"4386","NW_017739142.1:2811842|2842585",NA,NA,NA,1
"4387","NW_017739142.1:2882502|2882974",NA,2,NA,NA
"4388","NW_017739142.1:2911411|2914570",6,11,NA,NA
"4389","NW_017739142.1:453606|457568",NA,1,NA,NA
"4390","NW_017739142.1:784977|792428",1,10,4,6
"4391","NW_017739142.1:784977|811768",NA,NA,1,NA
"4392","NW_017739142.1:792201|811768",21,11,4,NA
"4393","NW_017739142.1:955144|989490",NA,NA,NA,1
"4394","NW_017739142.1:969698|989490",4,4,9,2
"4395","NW_017739143.1:1323576|1324674",NA,NA,NA,1
"4396","NW_017739143.1:1460023|1469902",4,3,NA,NA
"4397","NW_017739143.1:1465689|1469902",52,89,97,49
"4398","NW_017739143.1:1524770|1530435",23,18,12,3
"4399","NW_017739143.1:1532374|1534865",6,NA,NA,1
"4400","NW_017739143.1:1599484|1619142",NA,NA,NA,1
"4401","NW_017739143.1:1619005|1620128",NA,5,NA,NA
"4402","NW_017739143.1:1619005|1642263",NA,1,NA,1
"4403","NW_017739143.1:1619005|1651900",6,27,6,20
"4404","NW_017739143.1:1641028|1642263",17,5,4,8
"4405","NW_017739143.1:1641028|1648401",6,2,2,5
"4406","NW_017739143.1:1641028|1651900",12,51,20,11
"4407","NW_017739143.1:529104|531851",NA,NA,NA,1
"4408","NW_017739144.1:3093938|3097712",1,NA,NA,4
"4409","NW_017739144.1:3096745|3108610",NA,1,NA,NA
"4410","NW_017739145.1:1031556|1032825",NA,NA,1,NA
"4411","NW_017739145.1:107125|108239",NA,NA,NA,2
"4412","NW_017739145.1:1174916|1176208",NA,4,NA,NA
"4413","NW_017739145.1:1494008|1508237",2,NA,NA,NA
"4414","NW_017739145.1:321708|328385",2,7,NA,NA
"4415","NW_017739145.1:432203|438621",NA,1,2,NA
"4416","NW_017739145.1:720640|722030",NA,2,NA,NA
"4417","NW_017739145.1:721471|722030",NA,2,NA,NA
"4418","NW_017739145.1:802425|802832",11,2,NA,NA
"4419","NW_017739145.1:853369|855146",2,NA,NA,NA
"4420","NW_017739145.1:930892|931069",4,NA,NA,NA
"4421","NW_017739146.1:1228406|1254304",1,3,NA,NA
"4422","NW_017739146.1:1237021|1254304",NA,3,NA,NA
"4423","NW_017739146.1:135745|164842",NA,5,NA,NA
"4424","NW_017739146.1:1404116|1404269",NA,NA,1,NA
"4425","NW_017739146.1:1406929|1410563",73,NA,NA,61
"4426","NW_017739146.1:1419578|1427603",8,NA,NA,8
"4427","NW_017739146.1:156251|164842",2,5,NA,NA
"4428","NW_017739146.1:1665212|1671431",NA,2,NA,NA
"4429","NW_017739146.1:1680139|1681436",NA,NA,NA,1
"4430","NW_017739146.1:2223970|2238985",NA,1,NA,NA
"4431","NW_017739146.1:2230177|2238985",NA,NA,NA,1
"4432","NW_017739146.1:2412314|2417643",2,NA,NA,NA
"4433","NW_017739146.1:2416749|2417643",NA,1,3,2
"4434","NW_017739146.1:2496953|2498944",6,NA,5,NA
"4435","NW_017739146.1:2835486|2854863",NA,1,NA,NA
"4436","NW_017739146.1:2835486|2856721",NA,4,NA,NA
"4437","NW_017739146.1:2835486|2859848",NA,NA,6,24
"4438","NW_017739146.1:2845375|2859848",22,80,26,40
"4439","NW_017739146.1:2854730|2856721",8,3,1,1
"4440","NW_017739146.1:2854730|2859848",39,63,23,52
"4441","NW_017739146.1:2856571|2859848",1,1,NA,2
"4442","NW_017739146.1:3021921|3066879",NA,NA,NA,2
"4443","NW_017739146.1:3123831|3128516",24,19,11,6
"4444","NW_017739146.1:3123831|3139652",NA,NA,NA,7
"4445","NW_017739146.1:3123831|3143743",NA,3,NA,NA
"4446","NW_017739146.1:3123831|3148773",NA,16,10,4
"4447","NW_017739146.1:3157941|3161922",76,74,37,30
"4448","NW_017739146.1:3189170|3191796",3,NA,NA,NA
"4449","NW_017739146.1:3193530|3193674",NA,NA,4,NA
"4450","NW_017739146.1:3364259|3365792",3,NA,NA,NA
"4451","NW_017739147.1:2002027|2022733",NA,NA,NA,4
"4452","NW_017739147.1:2789629|2790222",1,NA,NA,NA
"4453","NW_017739147.1:2893491|2895169",NA,NA,3,NA
"4454","NW_017739147.1:2922650|2931190",2,1,NA,NA
"4455","NW_017739147.1:2925869|2931190",NA,NA,NA,1
"4456","NW_017739147.1:3042679|3043558",NA,NA,3,NA
"4457","NW_017739147.1:3150991|3261986",NA,NA,NA,1
