"","circ_id","mpi1","mpi2","mpi3"
"1","scaffold0001:100203689|100204207",13,2,2
"3259","scaffold0015:49453627|49470456",11,36,30
"3260","scaffold0015:49453627|49516797",4,5,8
"3261","scaffold0015:49469884|49470456",330,323,366
"3262","scaffold0015:50082802|50089876",16,12,8
"3263","scaffold0015:50082802|50116223",5,6,3
"3264","scaffold0015:50113645|50116223",11,8,8
"3265","scaffold0015:50252950|50284492",4,4,9
"3266","scaffold0015:51589874|51616730",123,338,417
"3267","scaffold0015:51593704|51616730",15,12,11
"3268","scaffold0015:51615488|51616730",17,20,4
"3269","scaffold0015:51615488|51620673",10,10,22
"3270","scaffold0015:51767330|51771435",6,6,11
"3271","scaffold0015:51797622|51813274",38,23,8
"3272","scaffold0015:52582550|52585537",110,124,114
"3273","scaffold0015:52582550|52594425",165,158,168
"3274","scaffold0015:53956824|53963077",11,12,44
"3275","scaffold0015:55790839|55794743",17,8,35
"3276","scaffold0015:55790839|55801192",25,17,13
"3277","scaffold0015:55820438|55873628",9,8,7
"3278","scaffold0015:55832405|55873628",72,66,93
"3279","scaffold0015:55859392|55867205",376,345,382
"3280","scaffold0015:55859392|55873628",262,325,211
"3281","scaffold0015:55867051|55873628",33,27,52
"3282","scaffold0015:55924909|55997573",11,22,22
"3283","scaffold0015:55997385|56083523",12,21,13
"3284","scaffold0015:56474722|56500954",16,3,9
"3285","scaffold0015:56500213|56500954",53,21,117
"3286","scaffold0015:57356778|57370143",12,5,2
"3287","scaffold0015:57370015|57422412",20,31,14
"3288","scaffold0015:57370015|57424737",55,70,49
"3289","scaffold0015:57391528|57422412",21,34,8
"3290","scaffold0015:57391528|57424737",90,86,53
"3291","scaffold0015:57420918|57422395",5,13,22
"3292","scaffold0015:57420918|57422412",1435,1968,1435
"3293","scaffold0015:57420918|57424737",4754,5798,3954
"3294","scaffold0015:5769264|5770469",239,334,256
"3295","scaffold0015:5813790|5836449",23,4,18
"3296","scaffold0015:6153097|6165356",6,7,3
"3297","scaffold0015:620757|627820",14,7,11
"3298","scaffold0015:654467|655555",5,22,9
"3299","scaffold0015:654467|658356",3,2,15
"3300","scaffold0015:654467|662312",5,5,2
"3301","scaffold0015:690911|693103",26,35,12
"3302","scaffold0015:7492083|7496526",13,5,15
"3303","scaffold0015:7658222|7663533",10,9,15
"3304","scaffold0015:769843|795580",42,20,17
"3305","scaffold0015:775822|777060",7,10,6
"3306","scaffold0015:7811077|7823012",31,35,34
"3307","scaffold0015:790249|795580",42,42,39
"3308","scaffold0015:8023176|8049473",2,2,2
"3309","scaffold0015:8166769|8173491",291,335,477
"3310","scaffold0015:8171622|8173491",6,15,28
"3311","scaffold0015:8903756|8907033",3,2,7
"3312","scaffold0015:8905640|8907033",20,21,11
"3313","scaffold0015:9015409|9015652",13,12,5
"3314","scaffold0015:9418269|9420601",12,20,20
"3315","scaffold0016:10039584|10075386",18,10,6
"3316","scaffold0016:10119596|10122912",8,7,17
"3317","scaffold0016:10444684|10445284",7,12,16
"3318","scaffold0016:10444684|10451647",121,91,100
"3319","scaffold0016:10444684|10473999",28,46,24
"3320","scaffold0016:10614996|10631473",2,22,14
"3321","scaffold0016:10614996|10636107",5,4,9
"3322","scaffold0016:10631306|10644437",13,8,3
"3323","scaffold0016:10631306|10660978",17,8,6
"3324","scaffold0016:10735268|10737080",11,17,6
"3325","scaffold0016:10736953|10755713",5,9,7
"3326","scaffold0016:10752191|10755713",97,100,95
"3327","scaffold0016:10752191|10771770",79,113,60
"3328","scaffold0016:10927425|10929353",14,25,31
"3329","scaffold0016:11877331|11879751",197,249,177
"3330","scaffold0016:11877331|11880737",26,23,8
"3331","scaffold0016:12053537|12068672",21,26,10
"3332","scaffold0016:12068539|12073115",3,12,3
"3333","scaffold0016:12756949|12759202",5,8,4
"3334","scaffold0016:12756949|12767281",10,21,23
"3335","scaffold0016:13975766|13988416",83,114,47
"3336","scaffold0016:14773294|14775812",8,15,40
"3337","scaffold0016:14773294|14791504",26,36,18
"3338","scaffold0016:14974892|14977391",24,30,20
"3339","scaffold0016:14974892|14980469",4,23,6
"3340","scaffold0016:14974892|14981957",26,83,25
"3341","scaffold0016:14974892|14987221",8,41,20
"3342","scaffold0016:15149141|15151471",171,387,170
"3343","scaffold0016:15199591|15200472",117,148,154
"3344","scaffold0016:15226340|15228680",12,29,9
"3345","scaffold0016:15248392|15273406",2,2,2
"3346","scaffold0016:15425005|15425276",75,63,46
"3347","scaffold0016:15863797|15869757",2,6,4
"3348","scaffold0016:1658437|1659087",67,48,13
"3349","scaffold0016:17341640|17344180",3,7,3
"3350","scaffold0016:17344006|17344180",23,11,12
"3351","scaffold0016:17344006|17356892",14,10,12
"3352","scaffold0016:17344006|17385420",3,4,2
"3353","scaffold0016:17384058|17385420",97,80,96
"3354","scaffold0016:17416642|17419870",5,3,7
"3355","scaffold0016:17805413|17808955",22,26,36
"3356","scaffold0016:17998116|18002845",5,21,12
"3357","scaffold0016:18002239|18002845",3,29,12
"3358","scaffold0016:18100951|18102003",16,3,5
"3359","scaffold0016:18140516|18141392",12,16,3
"3360","scaffold0016:1832494|1834761",5,17,2
"3361","scaffold0016:1859644|1861091",3,2,5
"3362","scaffold0016:18924004|18934357",12,11,27
"3363","scaffold0016:19041179|19041888",13,15,13
"3364","scaffold0016:19392540|19394178",14,23,10
"3365","scaffold0016:19394018|19398725",63,72,28
"3366","scaffold0016:19964539|20003187",6,3,4
"3367","scaffold0016:19986125|20003187",36,22,5
"3368","scaffold0016:20206762|20208594",13,11,4
"3369","scaffold0016:21299757|21301197",38,35,52
"3370","scaffold0016:21299757|21304245",5,10,13
"3371","scaffold0016:21314844|21315228",9,8,21
"3372","scaffold0016:22143168|22144730",37,92,36
"3373","scaffold0016:22235984|22250764",7,13,7
"3374","scaffold0016:22680041|22691803",12,12,5
"3375","scaffold0016:22687222|22691803",61,113,61
"3376","scaffold0016:22776708|22778314",3,13,9
"3377","scaffold0016:23572392|23577781",5,11,7
"3378","scaffold0016:23682925|23684490",4,3,12
"3379","scaffold0016:23879532|23906925",6,6,18
"3380","scaffold0016:24014105|24019043",26,37,25
"3381","scaffold0016:24014105|24037988",4,2,5
"3382","scaffold0016:24029075|24037988",12,28,11
"3383","scaffold0016:25291153|25294978",2,2,10
"3384","scaffold0016:25294811|25294978",10,20,13
"3385","scaffold0016:25333393|25335247",8,13,4
"3386","scaffold0016:25333393|25337456",7,3,2
"3387","scaffold0016:25713572|25714123",20,27,27
"3388","scaffold0016:25818487|25818727",28,44,24
"3389","scaffold0016:2853553|2858224",66,28,41
"3390","scaffold0016:29274112|29280488",13,48,30
"3391","scaffold0016:29314212|29318773",21,50,49
"3392","scaffold0016:29315194|29318773",2,27,7
"3393","scaffold0016:29352481|29354252",4,4,2
"3394","scaffold0016:29355806|29359746",22,16,10
"3395","scaffold0016:29863814|29870125",15,3,7
"3396","scaffold0016:30106809|30107235",9,2,7
"3397","scaffold0016:30336732|30338857",5,26,12
"3398","scaffold0016:31032104|31033056",4,13,2
"3399","scaffold0016:34229832|34236405",5,6,7
"3400","scaffold0016:34348929|34355240",17,42,17
"3401","scaffold0016:34403401|34406121",6,5,7
"3402","scaffold0016:34481105|34482167",7,17,14
"3403","scaffold0016:34607852|34610797",5,10,2
"3404","scaffold0016:34694940|34695477",7,18,21
"3405","scaffold0016:34702475|34702846",50,71,56
"3406","scaffold0016:34873692|34877548",31,26,9
"3407","scaffold0016:34873692|34886113",11,5,5
"3408","scaffold0016:35150119|35150401",153,555,136
"3409","scaffold0016:35555237|35555641",2,2,8
"3410","scaffold0016:35653249|35656375",12,9,5
"3411","scaffold0016:35758668|35795536",13,17,22
"3412","scaffold0016:35795388|35817430",36,77,17
"3413","scaffold0016:35811585|35817430",35,42,14
"3414","scaffold0016:36036302|36041215",4,3,13
"3415","scaffold0016:36342175|36343205",23,34,8
"3416","scaffold0016:36400575|36402187",4,15,14
"3417","scaffold0016:36438200|36456001",4,2,2
"3418","scaffold0016:36453030|36454266",4,3,8
"3419","scaffold0016:36911087|36917300",7,10,7
"3420","scaffold0016:37506699|37517653",6,11,12
"3421","scaffold0016:37588999|37590764",18,6,24
"3422","scaffold0016:39750052|39756147",4,4,3
"3423","scaffold0016:39752976|39754134",139,149,165
"3424","scaffold0016:39752976|39756147",15,19,19
"3425","scaffold0016:39754018|39756147",27,19,45
"3426","scaffold0016:39791999|39794999",9,19,8
"3427","scaffold0016:42204094|42214419",7,18,17
"3428","scaffold0016:42954923|42968789",6,16,4
"3429","scaffold0016:43456937|43458202",13,9,2
"3430","scaffold0016:4367702|4368570",15,20,21
"3431","scaffold0016:43718515|43723404",4,20,9
"3432","scaffold0016:43723221|43728564",6,7,10
"3433","scaffold0016:44134084|44142979",20,33,23
"3434","scaffold0016:44173657|44175455",24,27,27
"3435","scaffold0016:4425741|4436960",8,2,4
"3436","scaffold0016:44285869|44286631",2,4,7
"3437","scaffold0016:4470739|4477288",15,6,4
"3438","scaffold0016:4489563|4491592",12,7,3
"3439","scaffold0016:45416908|45422640",17,28,20
"3440","scaffold0016:52759053|52762971",13,15,3
"3441","scaffold0016:53695760|53696077",10,2,2
"3442","scaffold0016:53720948|53724696",2,3,8
"3443","scaffold0016:53732399|53733646",37,29,27
"3444","scaffold0016:53744927|53750424",25,56,56
"3445","scaffold0016:53750294|53757832",6,3,2
"3446","scaffold0016:53751189|53752797",13,13,25
"3447","scaffold0016:53751189|53757832",14,12,2
"3448","scaffold0016:53769814|53770976",9,10,9
"3449","scaffold0016:54071389|54072900",16,23,25
"3450","scaffold0016:54224848|54239255",62,101,63
"3451","scaffold0016:55224523|55227127",12,18,7
"3452","scaffold0016:55540281|55568381",12,3,2
"3453","scaffold0016:55566342|55568381",75,89,45
"3454","scaffold0016:56264536|56289998",8,20,14
"3455","scaffold0016:5650835|5651920",4,13,21
"3456","scaffold0016:56772463|56794756",3,6,5
"3457","scaffold0016:56851824|56853185",18,20,17
"3458","scaffold0016:56902486|56911629",128,86,105
"3459","scaffold0016:56911312|56911629",7,10,12
"3460","scaffold0016:57447840|57454262",10,12,10
"3461","scaffold0016:6650422|6660405",7,5,2
"3462","scaffold0016:7303303|7305451",5,8,4
"3463","scaffold0016:7303309|7305451",53,104,73
"3464","scaffold0016:7319753|7349782",4,2,10
"3465","scaffold0016:7338278|7349782",2,14,3
"3466","scaffold0016:7343070|7349782",28,52,19
"3467","scaffold0016:7616091|7632370",21,4,5
"3468","scaffold0016:9628082|9630101",6,23,9
"3469","scaffold0016:9840344|9841953",9,9,9
"3470","scaffold0016:9865169|9866629",5,48,9
"3471","scaffold0016:9879615|9881128",43,61,32
"3472","scaffold0016:9879615|9882148",6,7,3
"3473","scaffold0016:9879615|9889321",19,40,58
"3474","scaffold0017:10036550|10039163",5,7,9
"3475","scaffold0017:10049799|10067335",30,54,45
"3476","scaffold0017:10049799|10080504",8,3,7
"3477","scaffold0017:10061763|10067335",135,114,112
"3478","scaffold0017:10065065|10067335",18,16,12
"3479","scaffold0017:10188645|10190138",9,2,2
"3480","scaffold0017:10188645|10201360",7,12,11
"3481","scaffold0017:10240961|10244229",3,4,4
"3482","scaffold0017:10248029|10248218",14,14,29
"3483","scaffold0017:10462965|10463701",6,8,5
"3484","scaffold0017:12449009|12451361",16,10,12
"3485","scaffold0017:12492720|12494241",12,6,4
"3486","scaffold0017:12543061|12565874",7,18,3
"3487","scaffold0017:12956064|12965456",3,4,14
"3488","scaffold0017:12964725|12965456",19,12,21
"3489","scaffold0017:13055466|13058574",15,2,2
"3490","scaffold0017:1364579|1377766",4,3,3
"3491","scaffold0017:13863469|13873194",4,2,3
"3492","scaffold0017:13863469|13878943",4,13,5
"3493","scaffold0017:13873060|13878943",156,214,107
"3494","scaffold0017:13873060|13907423",11,4,16
"3495","scaffold0017:13918366|13921130",11,24,24
"3496","scaffold0017:1404759|1410449",42,76,59
"3497","scaffold0017:14071870|14081070",75,41,57
"3498","scaffold0017:14303474|14308096",15,19,12
"3499","scaffold0017:14833978|14857406",2,5,2
"3500","scaffold0017:14840098|14851966",4,6,2
"3501","scaffold0017:14840098|14857406",6,22,13
"3502","scaffold0017:14845527|14857406",27,24,23
"3503","scaffold0017:14851825|14857406",4,15,22
"3504","scaffold0017:14883140|14883526",19,41,61
"3505","scaffold0017:14909084|14913317",7,4,6
"3506","scaffold0017:15077026|15107109",5,5,2
"3507","scaffold0017:15139250|15144407",18,22,14
"3508","scaffold0017:1515538|1516647",10,4,6
"3509","scaffold0017:15181959|15183606",7,36,6
"3510","scaffold0017:15184608|15186847",197,298,243
"3511","scaffold0017:15186382|15186847",52,63,54
"3512","scaffold0017:15223127|15224232",12,11,18
"3513","scaffold0017:19697070|19701682",53,53,35
"3514","scaffold0017:19697070|19708313",6,3,12
"3515","scaffold0017:19708078|19709469",13,21,12
"3516","scaffold0017:19781701|19787601",85,192,102
"3517","scaffold0017:19781701|19792400",12,13,2
"3518","scaffold0017:19868474|19872631",4,6,6
"3519","scaffold0017:19984573|19984849",26,31,11
"3520","scaffold0017:20063117|20074082",14,12,2
"3521","scaffold0017:20084163|20092620",9,9,9
"3522","scaffold0017:20084163|20098796",2,7,11
"3523","scaffold0017:20096995|20098796",33,24,25
"3524","scaffold0017:20899112|20899848",4,7,6
"3525","scaffold0017:21723685|21728949",23,25,16
"3526","scaffold0017:2218343|2230010",14,2,2
"3527","scaffold0017:22212200|22213941",90,73,50
"3528","scaffold0017:2227597|2230010",27,34,20
"3529","scaffold0017:22444449|22444705",41,78,31
"3530","scaffold0017:22945344|22946631",8,8,8
"3531","scaffold0017:22984920|23013869",7,11,4
"3532","scaffold0017:23697480|23697930",8,12,7
"3533","scaffold0017:23697480|23699903",29,62,16
"3534","scaffold0017:23699815|23718201",6,9,4
"3535","scaffold0017:23863094|23867289",49,56,76
"3536","scaffold0017:25360940|25370015",7,6,8
"3537","scaffold0017:2613281|2616331",4,39,14
"3538","scaffold0017:26224133|26227957",6,42,27
"3539","scaffold0017:26903231|26947259",4,24,27
"3540","scaffold0017:26930279|26947259",13,17,8
"3541","scaffold0017:26939583|26940287",8,36,18
"3542","scaffold0017:27143005|27143587",2,10,8
"3543","scaffold0017:2835161|2837157",90,219,87
"3544","scaffold0017:3050593|3058759",234,508,234
"3545","scaffold0017:3050593|3065765",12,31,12
"3546","scaffold0017:3056431|3065765",15,34,4
"3547","scaffold0017:3072140|3079349",3,7,5
"3548","scaffold0017:3079263|3084212",38,37,39
"3549","scaffold0017:3079263|3109601",44,25,26
"3550","scaffold0017:3089967|3109601",13,3,3
"3551","scaffold0017:3098181|3101305",38,60,27
"3552","scaffold0017:3098181|3109601",143,162,89
"3553","scaffold0017:3100764|3101305",2,4,9
"3554","scaffold0017:3100779|3101305",9,4,4
"3555","scaffold0017:36525442|36526169",18,4,7
"3556","scaffold0017:37023320|37024047",9,8,5
"3557","scaffold0017:37298513|37300594",37,68,71
"3558","scaffold0017:37670086|37670463",8,8,8
"3559","scaffold0017:37890655|37891198",2,3,2
"3560","scaffold0017:37897767|37898399",11,19,40
"3561","scaffold0017:37965379|37965773",12,24,5
"3562","scaffold0017:39413485|39414333",2,21,12
"3563","scaffold0017:39414146|39414333",6,6,3
"3564","scaffold0017:39489864|39490210",20,7,5
"3565","scaffold0017:39603957|39606547",26,28,19
"3566","scaffold0017:39603957|39609283",36,27,10
"3567","scaffold0017:39603957|39610816",8,13,16
"3568","scaffold0017:40126544|40128278",4,2,2
"3569","scaffold0017:40179879|40180757",13,23,34
"3570","scaffold0017:40298162|40302776",42,31,37
"3571","scaffold0017:40646435|40653981",4,6,2
"3572","scaffold0017:40646435|40663218",9,25,20
"3573","scaffold0017:40653837|40663218",3,2,6
"3574","scaffold0017:41350571|41351989",21,18,13
"3575","scaffold0017:42132669|42137332",4,3,3
"3576","scaffold0017:42612961|42616416",3,4,3
"3577","scaffold0017:42706261|42707598",5,12,6
"3578","scaffold0017:48044261|48045757",7,14,16
"3579","scaffold0017:48724069|48728671",12,9,6
"3580","scaffold0017:48753137|48754190",34,23,29
"3581","scaffold0017:48818294|48832128",25,39,9
"3582","scaffold0017:48830064|48832005",43,103,77
"3583","scaffold0017:48830064|48832128",92,159,50
"3584","scaffold0017:49020571|49022114",4,14,12
"3585","scaffold0017:49791117|49792180",30,60,46
"3586","scaffold0017:49863502|49870414",6,11,3
"3587","scaffold0017:50906467|50907904",22,8,6
"3588","scaffold0017:50906467|50908014",37,16,24
"3589","scaffold0017:51283757|51284037",7,20,2
"3590","scaffold0017:51530802|51533402",2,4,11
"3591","scaffold0017:51614024|51615290",140,191,202
"3592","scaffold0017:51678640|51678939",6,6,3
"3593","scaffold0017:51682462|51682623",6,4,6
"3594","scaffold0017:52641597|52642397",33,41,17
"3595","scaffold0017:52989416|52989914",60,41,72
"3596","scaffold0017:52989416|52991809",7,10,11
"3597","scaffold0017:53087438|53093323",77,61,94
"3598","scaffold0017:53091278|53093323",89,115,142
"3599","scaffold0017:53457126|53458037",6,3,5
"3600","scaffold0017:53548922|53549672",3,4,15
"3601","scaffold0017:53736096|53737262",8,3,6
"3602","scaffold0017:54411857|54415955",9,30,7
"3603","scaffold0017:54414984|54415955",17,11,35
"3604","scaffold0017:54472061|54474176",12,24,20
"3605","scaffold0017:5477827|5486737",14,9,6
"3606","scaffold0017:5495945|5507710",32,29,47
"3607","scaffold0017:55530405|55532904",14,10,6
"3608","scaffold0017:55841830|55842584",8,8,5
"3609","scaffold0017:56025368|56027187",16,30,16
"3610","scaffold0017:56025368|56030863",75,94,67
"3611","scaffold0017:56158082|56160116",7,13,2
"3612","scaffold0017:56268760|56271825",23,9,2
"3613","scaffold0017:56278353|56280098",43,14,3
"3614","scaffold0017:56656454|56659278",2,2,11
"3615","scaffold0017:56656454|56663285",13,18,10
"3616","scaffold0017:56833874|56835971",4,6,6
"3617","scaffold0017:5763766|5771712",2,3,7
"3618","scaffold0017:9772589|9772890",15,7,4
"3619","scaffold0018:10114940|10116215",53,101,40
"3620","scaffold0018:10335724|10339309",16,18,13
"3621","scaffold0018:13349115|13349875",51,56,32
"3622","scaffold0018:13731332|13739590",2,8,6
"3623","scaffold0018:14155274|14155797",8,17,4
"3624","scaffold0018:14169459|14170296",27,33,17
"3625","scaffold0018:16079890|16082672",44,113,24
"3626","scaffold0018:16143177|16150783",2,2,4
"3627","scaffold0018:16148342|16150783",752,743,881
"3628","scaffold0018:16148342|16156530",54,64,62
"3629","scaffold0018:16358713|16363890",193,207,77
"3630","scaffold0018:16358713|16378804",29,45,5
"3631","scaffold0018:18026162|18038819",5,6,16
"3632","scaffold0018:19064661|19082385",15,18,6
"3633","scaffold0018:19739947|19741829",22,34,15
"3634","scaffold0018:2096622|2103139",39,36,49
"3635","scaffold0018:2096622|2106578",7,11,3
"3636","scaffold0018:2152418|2155931",19,12,8
"3637","scaffold0018:2164600|2170604",19,17,18
"3638","scaffold0018:2183159|2184266",14,22,9
"3639","scaffold0018:22055474|22068096",21,21,8
"3640","scaffold0018:22061645|22068096",68,76,27
"3641","scaffold0018:22254456|22264721",3,6,4
"3642","scaffold0018:23245639|23265041",24,31,50
"3643","scaffold0018:23620598|23629679",7,18,14
"3644","scaffold0018:24796615|24804941",36,46,36
"3645","scaffold0018:2527111|2527319",6,8,6
