"","circ_id","mma1","mma2","mma3"
"1","1:100007729|100007915",NA,NA,"15.000"
"4049","3:64533492|64587651","4.000",NA,NA
"4050","3:64533492|64621625","6.000",NA,NA
"4051","3:64586147|64587651","3.000",NA,NA
"4052","3:64616669|64621625","2.000",NA,NA
"4053","3:67248888|67249057","2.000",NA,NA
"4054","3:67847020|67893434",NA,"16.000",NA
"4055","3:67959946|67963967","1.000",NA,NA
"4056","3:67975754|67979872",NA,"21.000",NA
"4057","3:68007555|68008812","1.000",NA,NA
"4058","3:70190329|70190763","2.000",NA,NA
"4059","3:70453527|70453746",NA,NA,"15.000"
"4060","3:70463721|70464034","3.000",NA,NA
"4061","3:70825917|70832366","8.000",NA,NA
"4062","3:73162343|73188067",NA,"6.000",NA
"4063","3:7332619|7368146",NA,NA,"10.000"
"4064","3:7381916|7384705",NA,NA,"26.000"
"4065","3:7404956|7430047","2.000",NA,NA
"4066","3:7416225|7419515","2.000",NA,NA
"4067","3:7433363|7435641","3.000",NA,NA
"4068","3:75157743|75161895","4.000",NA,NA
"4069","3:75192015|75264310","6.000",NA,NA
"4070","3:75250061|75254576","5.000",NA,NA
"4071","3:75250061|75264310","13.000","58.000",NA
"4072","3:7657999|7659602","6.000",NA,NA
"4073","3:77448531|77449366","2.000",NA,NA
"4074","3:78887263|78896808","3.000",NA,NA
"4075","3:79398433|79404074","75.000",NA,"8.000"
"4076","3:80067050|80095528","2.000",NA,NA
"4077","3:81445029|81446324","5.000",NA,NA
"4078","3:81669370|81711342",NA,"20.000",NA
"4079","3:81799178|81933642","4.000",NA,NA
"4080","3:81903196|81931943","2.000",NA,NA
"4081","3:82052482|82062281","5.000",NA,NA
"4082","3:82490261|82510550","9.000",NA,NA
"4083","3:82551784|82569057",NA,NA,"24.000"
"4084","3:82568146|82583854",NA,NA,"16.000"
"4085","3:83238498|83245964","1.000",NA,NA
"4086","3:84498107|84499182",NA,NA,"20.000"
"4087","3:84772156|84775644","9.000",NA,NA
"4088","3:87269816|87353440","4.000",NA,NA
"4089","3:87302905|87314242",NA,"38.000",NA
"4090","3:87313915|87314242","11.000",NA,NA
"4091","3:87329968|87353440","34.000",NA,"56.000"
"4092","3:87343168|87353440","6.000",NA,NA
"4093","3:87470819|87473861","2.000",NA,"34.000"
"4094","3:90303695|90311648","2.000",NA,NA
"4095","3:90475982|90513384","1.000",NA,NA
"4096","3:91409785|91412747",NA,NA,"7.000"
"4097","3:9142764|9164441","6.000",NA,NA
"4098","3:91493232|91493615","18.000",NA,"38.000"
"4099","3:91831121|91835061","2.000",NA,NA
"4100","3:91976987|91997193","9.000",NA,NA
"4101","3:9208930|9216784","2.000",NA,NA
"4102","3:92125654|92157058","10.000",NA,NA
"4103","3:9215227|9216784","21.000","6.000","11.000"
"4104","3:9215227|9226853",NA,NA,"16.000"
"4105","3:94645953|94668986",NA,NA,"19.000"
"4106","3:94667205|94681188","7.000",NA,NA
"4107","3:9481643|9503775","11.000",NA,NA
"4108","3:97142128|97149131","16.000",NA,NA
"4109","3:97142128|97171788","2.000",NA,"22.000"
"4110","3:97163951|97204099","4.000",NA,NA
"4111","3:97675903|97707082","10.000",NA,NA
"4112","3:97679800|97707082",NA,NA,"23.000"
"4113","3:9849864|9863408","4.000",NA,NA
"4114","3:98724656|98743445","2.000",NA,NA
"4115","3:98724656|98784568","5.000",NA,NA
"4116","4:100577808|100623472",NA,NA,"27.000"
"4117","4:102297004|102315488",NA,"1.000","12.000"
"4118","4:102352593|102380140","8.000","10.000","32.000"
"4119","4:102352593|102389225","3.000",NA,NA
"4120","4:103130502|103134894","1.000",NA,NA
"4121","4:109095332|109095494","3.000",NA,NA
"4122","4:109205384|109205936","19.000","78.000","27.000"
"4123","4:112069700|112074887","7.000",NA,NA
"4124","4:112069700|112095877","22.000","29.000",NA
"4125","4:112417452|112446387","4.000",NA,NA
"4126","4:112521104|112524212","2.000",NA,NA
"4127","4:112829994|112874872","5.000",NA,NA
"4128","4:115690049|115731739","2.000",NA,NA
"4129","4:116526826|116532308","3.000",NA,NA
"4130","4:116562124|116565592","2.000",NA,NA
"4131","4:117065139|117077923","3.000",NA,NA
"4132","4:11907946|11908211",NA,NA,"18.000"
"4133","4:12014422|12059934",NA,"17.000",NA
"4134","4:121840847|121848802","7.000",NA,NA
"4135","4:121869248|121879995",NA,"5.000",NA
"4136","4:121869248|121890815","7.000",NA,NA
"4137","4:121869248|121919188","5.000",NA,NA
"4138","4:122133848|122136496","40.000","99.000",NA
"4139","4:125078555|125080194","6.000",NA,NA
"4140","4:125770187|125773876","4.000",NA,NA
"4141","4:125775720|125776786","7.000",NA,NA
"4142","4:125796921|125805781",NA,NA,"21.000"
"4143","4:126367453|126368488","13.000",NA,"38.000"
"4144","4:126492269|126494247",NA,"37.000",NA
"4145","4:126666697|126675630","8.000",NA,NA
"4146","4:126705035|126709175","5.000",NA,NA
"4147","4:127498759|127522202","5.000",NA,NA
"4148","4:12822565|12824293",NA,NA,"22.000"
"4149","4:130530777|130566503","6.000",NA,NA
"4150","4:130579177|130613611","1.000","69.000",NA
"4151","4:13067299|13083753","7.000",NA,NA
"4152","4:130802021|130823643",NA,NA,"1.000"
"4153","4:131472115|131479431","10.000",NA,NA
"4154","4:132142614|132146961","11.000",NA,NA
"4155","4:133381902|133391075","1.000",NA,NA
"4156","4:133415256|133422182",NA,NA,"6.000"
"4157","4:133601336|133605090","10.000",NA,NA
"4158","4:133839472|133842559","2.000",NA,NA
"4159","4:13387045|13433547",NA,"23.000",NA
"4160","4:134663824|134664127","3.000",NA,NA
"4161","4:134883348|134883698","16.000",NA,"24.000"
"4162","4:136916038|137012216","12.000",NA,NA
"4163","4:137477462|137504147",NA,NA,"4.000"
"4164","4:137477617|137504147",NA,"2.000",NA
"4165","4:137479178|137504846","2.000",NA,NA
"4166","4:137479291|137504846",NA,NA,"23.000"
"4167","4:137481042|137514637",NA,"73.000",NA
"4168","4:137559659|137561181","3.000",NA,NA
"4169","4:137879517|137882965","2.000",NA,NA
"4170","4:138015147|138099396","1.000",NA,NA
"4171","4:139028673|139029029","2.000",NA,NA
"4172","4:139305722|139306898","8.000",NA,NA
"4173","4:139328348|139329834","5.000",NA,NA
"4174","4:139330392|139332992","11.000",NA,NA
"4175","4:139332725|139332992","1.000",NA,NA
"4176","4:139912096|140094473",NA,"49.000",NA
"4177","4:139974699|140095338",NA,"16.000",NA
"4178","4:140251136|140346842","41.000","83.000",NA
"4179","4:140252553|140348595","11.000",NA,NA
"4180","4:14288310|14291437","4.000",NA,NA
"4181","4:143442596|143448219",NA,NA,"8.000"
"4182","4:143518004|143555193","6.000",NA,NA
"4183","4:144020285|144023049","7.000",NA,NA
"4184","4:144467389|144482233","2.000",NA,NA
"4185","4:144477554|144482233","7.000",NA,NA
"4186","4:148332872|148333125","6.000",NA,NA
"4187","4:148929181|148948739","7.000",NA,NA
"4188","4:149146098|149211010","4.000",NA,NA
"4189","4:14917039|14960988",NA,"23.000",NA
"4190","4:14969822|14991012","3.000",NA,NA
"4191","4:15021789|15046998",NA,NA,"20.000"
"4192","4:15038346|15109311","4.000",NA,NA
"4193","4:151512171|151515676","10.000",NA,NA
"4194","4:151711048|151742496","6.000",NA,NA
"4195","4:151751359|151756716","19.000",NA,NA
"4196","4:151767136|151783247","2.000",NA,NA
"4197","4:151771151|151777826","1.000",NA,NA
"4198","4:151796102|151807684","4.000",NA,"15.000"
"4199","4:152090710|152169918","6.000",NA,NA
"4200","4:152188325|152192637","1.000",NA,NA
"4201","4:152260826|152305059",NA,"29.000",NA
"4202","4:152277244|152291697","2.000",NA,NA
"4203","4:152277998|152283781","10.000",NA,NA
"4204","4:152291277|152305059","1.000",NA,NA
"4205","4:152306753|152325623","8.000",NA,NA
"4206","4:152312821|152325623","1.000",NA,NA
"4207","4:152319949|152325623","4.000",NA,NA
"4208","4:153312297|153455794","4.000",NA,NA
"4209","4:153312297|153484497","2.000",NA,NA
"4210","4:153447629|153484497","2.000",NA,NA
"4211","4:153641122|153643151","22.000","101.000","7.000"
"4212","4:154539201|154557235","4.000",NA,NA
"4213","4:155890539|155890688",NA,"12.000",NA
"4214","4:156294102|156366927","6.000",NA,NA
"4215","4:156309145|156341620",NA,"34.000",NA
"4216","4:156341452|156359476","2.000",NA,NA
"4217","4:156354285|156359476","6.000",NA,NA
"4218","4:156354285|156361508","8.000",NA,NA
"4219","4:156354285|156366927","21.000","25.000",NA
"4220","4:157865918|157881872","9.000",NA,NA
"4221","4:157875891|157881872","7.000",NA,NA
"4222","4:159634520|159640314","8.000",NA,NA
"4223","4:162848798|162851709","3.000",NA,NA
"4224","4:162891143|162904399","28.000",NA,NA
"4225","4:163340649|163340925","3.000",NA,NA
"4226","4:163453116|163460016",NA,NA,"53.000"
"4227","4:163455249|163512125",NA,NA,"5.000"
"4228","4:163508215|163509696","11.000",NA,NA
"4229","4:163509573|163515674","1.000",NA,NA
"4230","4:163701667|163701827",NA,"39.000",NA
"4231","4:165217578|165218245",NA,"68.000","8.000"
"4232","4:165993580|165995831","3.000",NA,NA
"4233","4:166718693|166724503","13.000",NA,NA
"4234","4:167863736|167965342","2.000",NA,NA
"4235","4:167956349|167965342","10.000","21.000","15.000"
"4236","4:17562294|17576941","1.000",NA,NA
"4237","4:20218738|20234443","5.000",NA,NA
"4238","4:20262367|20265409","4.000",NA,NA
"4239","4:21228698|21229836","7.000",NA,NA
"4240","4:21228698|21239336",NA,NA,"32.000"
"4241","4:22005820|22074877","7.000",NA,NA
"4242","4:22347091|22351210","4.000",NA,NA
"4243","4:22515965|22528022","4.000",NA,NA
"4244","4:260284|267439","4.000",NA,NA
"4245","4:26333757|26335561","2.000",NA,NA
"4246","4:2649202|2667604",NA,NA,"16.000"
"4247","4:2765531|2792252",NA,NA,"15.000"
"4248","4:292973|319129","5.000",NA,NA
"4249","4:292973|324718","6.000","38.000","19.000"
"4250","4:29324292|29331573","3.000",NA,NA
"4251","4:302881|319129","6.000",NA,NA
"4252","4:33041837|33044594",NA,NA,"13.000"
"4253","4:33189775|33202739","2.000",NA,"21.000"
"4254","4:33270195|33270392","5.000",NA,NA
"4255","4:33595718|33644369",NA,"32.000",NA
"4256","4:33595718|33677023","10.000",NA,NA
"4257","4:33656193|33677023","3.000",NA,NA
"4258","4:3753002|3765387","2.000",NA,NA
"4259","4:37570289|37574887","7.000",NA,NA
"4260","4:38591474|38600732","6.000",NA,NA
"4261","4:38646687|38650746",NA,NA,"22.000"
"4262","4:39028887|39063654","1.000",NA,NA
"4263","4:39882095|39889715","1.000",NA,NA
"4264","4:40222380|40329367",NA,NA,"35.000"
"4265","4:40230828|40231799","3.000",NA,NA
"4266","4:40241364|40329367","1.000",NA,NA
"4267","4:40281587|40329367","2.000",NA,NA
"4268","4:40286915|40329367",NA,NA,"17.000"
"4269","4:40299854|40329367","2.000",NA,NA
"4270","4:40324822|40329367","13.000",NA,NA
"4271","4:42536818|42542506","1.000",NA,NA
"4272","4:42540611|42564073","2.000",NA,NA
"4273","4:42571484|42574751","8.000",NA,NA
"4274","4:42571484|42575829","2.000",NA,NA
"4275","4:42571484|42577970","4.000",NA,NA
"4276","4:42573641|42574751","38.000",NA,"35.000"
"4277","4:42573641|42577970","8.000",NA,NA
"4278","4:42575350|42577970","3.000",NA,NA
"4279","4:46122901|46126460","5.000",NA,NA
"4280","4:46122904|46126460","1.000",NA,NA
"4281","4:47542993|47543531",NA,"38.000",NA
"4282","4:48218478|48266878","4.000",NA,NA
"4283","4:48268919|48319984","2.000",NA,NA
"4284","4:48274665|48358345","5.000",NA,NA
"4285","4:48318089|48319984","4.000",NA,NA
"4286","4:48318089|48323431","2.000",NA,NA
"4287","4:48518857|48597841",NA,"17.000",NA
"4288","4:48543014|48588569","9.000",NA,NA
"4289","4:48621663|48635418","3.000",NA,NA
"4290","4:51724127|51762880","9.000",NA,NA
"4291","4:51757772|51776630",NA,NA,"17.000"
"4292","4:51789200|51790164","9.000",NA,NA
"4293","4:53162830|53187160","2.000",NA,NA
"4294","4:55298197|55325860","3.000",NA,NA
"4295","4:55298197|55334855","8.000",NA,"55.000"
"4296","4:55325669|55334855","76.000","56.000","20.000"
"4297","4:55333354|55334855","5.000",NA,NA
"4298","4:55466921|55472293","8.000",NA,NA
"4299","4:55533244|55542027","5.000",NA,NA
"4300","4:55541125|55542027","6.000",NA,NA
"4301","4:55564595|55593026","3.000",NA,NA
"4302","4:55648293|55672845","3.000",NA,NA
"4303","4:55649443|55672845",NA,NA,"14.000"
"4304","4:55665305|55672845","13.000",NA,NA
"4305","4:55700552|55708499","2.000",NA,NA
"4306","4:55710440|55714941","6.000",NA,NA
"4307","4:55814105|55824196","2.000",NA,NA
"4308","4:57091550|57094632",NA,"6.000",NA
"4309","4:58022763|58057383","9.000",NA,NA
"4310","4:60481507|60504984","3.000",NA,NA
"4311","4:60494596|60504984","5.000",NA,NA
"4312","4:60728391|60742692","1.000",NA,NA
"4313","4:60741400|60742692","14.000",NA,NA
"4314","4:60741400|60778921","2.000",NA,NA
"4315","4:61068560|61089519","27.000","84.000",NA
"4316","4:61068560|61129549","4.000",NA,NA
"4317","4:61082640|61087526","1.000",NA,NA
"4318","4:61082640|61089519","83.000","48.000","153.000"
"4319","4:61098918|61107154",NA,"3.000",NA
"4320","4:63217563|63252495","3.000",NA,NA
"4321","4:63354689|63430526","4.000",NA,"35.000"
"4322","4:63403637|63403881","1.000",NA,NA
"4323","4:63403637|63457792","2.000",NA,NA
"4324","4:64609582|64624632","2.000",NA,NA
"4325","4:64622415|64624632","302.000","12.000","106.000"
"4326","4:64679828|64680306","6.000",NA,NA
"4327","4:64733139|64751893","1.000",NA,NA
"4328","4:64827309|64829810","8.000",NA,NA
"4329","4:64887772|64902934","2.000",NA,"27.000"
"4330","4:64895780|64911734","9.000",NA,"18.000"
"4331","4:64902878|64907411","4.000",NA,NA
"4332","4:64905923|64907411","1.000",NA,NA
"4333","4:64905923|64911734","14.000","108.000","7.000"
"4334","4:64926406|64931666","2.000",NA,NA
"4335","4:64927688|64931666","5.000",NA,NA
"4336","4:65045808|65076665","8.000",NA,NA
"4337","4:65321834|65328379","8.000","33.000",NA
"4338","4:65345119|65348164","1.000",NA,NA
"4339","4:65961450|65968333","2.000",NA,NA
"4340","4:72432775|72438764","2.000",NA,NA
"4341","4:72503312|72510509","1.000",NA,NA
"4342","4:72503312|72543688","8.000",NA,NA
"4343","4:72508679|72543688",NA,NA,"15.000"
"4344","4:72585518|72595744","11.000",NA,NA
"4345","4:73827390|73847108",NA,NA,"8.000"
"4346","4:73908197|73915791","3.000",NA,NA
"4347","4:77778298|77778880","5.000",NA,NA
"4348","4:80005005|80006725","1.000",NA,NA
"4349","4:83518835|83530686","4.000",NA,NA
"4350","4:83588924|83637708","3.000",NA,NA
"4351","4:83723610|83741399","1.000",NA,NA
"4352","4:84021172|84034204","7.000",NA,NA
"4353","4:84252999|84260389","5.000",NA,NA
"4354","4:84267894|84302733","6.000",NA,NA
"4355","4:84291549|84293691","3.000",NA,NA
"4356","4:84314604|84315495","5.000","38.000","11.000"
"4357","4:84480582|84543791","3.000",NA,NA
"4358","4:85675301|85679758","5.000",NA,NA
"4359","4:85745256|85745544","5.000",NA,NA
"4360","4:85763832|85794032","3.000",NA,NA
"4361","4:85793955|85803973","3.000",NA,NA
"4362","4:86078159|86085327",NA,"27.000",NA
"4363","4:86082572|86085327","13.000",NA,"14.000"
"4364","4:87593495|87624257","1.000",NA,NA
"4365","4:87663199|87680150","1.000",NA,NA
"4366","4:87695426|87722437",NA,"38.000",NA
"4367","4:89059818|89062247","9.000",NA,NA
"4368","4:90853378|90859863","6.000",NA,NA
"4369","4:90853378|90866735","5.000",NA,NA
"4370","4:90879337|90879940",NA,"54.000",NA
"4371","4:90889294|90903160","6.000",NA,NA
"4372","4:92024465|92038091","2.000",NA,NA
"4373","4:94003053|94003394","7.000",NA,NA
"4374","4:94003053|94021062","19.000",NA,NA
"4375","4:94078128|94084953","11.000",NA,NA
"4376","4:9692530|9693894","16.000",NA,NA
"4377","4:9692530|9708701","16.000",NA,"17.000"
"4378","4:9708510|9708701","8.000",NA,NA
"4379","4:97294534|97301360","5.000",NA,NA
"4380","4:97306996|97307424","24.000","38.000",NA
"4381","4:97306996|97307446","2.000",NA,NA
"4382","4:97328032|97347579","11.000",NA,NA
"4383","4:97336275|97343610","3.000",NA,NA
"4384","4:97336275|97359507","2.000",NA,NA
"4385","4:97336275|97372911","2.000",NA,NA
"4386","4:97343312|97372911","3.000",NA,NA
"4387","4:97384165|97386626","7.000",NA,NA
"4388","4:99291059|99300554","2.000",NA,NA
"4389","4:99291059|99327119","4.000",NA,NA
"4390","4:99297135|99300554","12.000",NA,NA
"4391","4:99938422|99948634","3.000",NA,NA
"4392","5:100911534|100924115","38.000",NA,"86.000"
"4393","5:101026034|101071947","3.000",NA,NA
"4394","5:101042496|101071947",NA,"16.000",NA
"4395","5:101056305|101071947","2.000",NA,NA
"4396","5:101122092|101130114","6.000",NA,NA
"4397","5:101159735|101208774","3.000",NA,NA
"4398","5:103661356|103680313","5.000",NA,NA
"4399","5:103722506|103725955","7.000","9.000",NA
"4400","5:104139605|104157545",NA,"5.000",NA
"4401","5:104181986|104183498","3.000",NA,NA
"4402","5:104624496|104675329",NA,NA,"17.000"
"4403","5:106311746|106314293","2.000",NA,NA
"4404","5:107871353|107875336","1.000",NA,"44.000"
"4405","5:107871353|107914180","5.000",NA,NA
"4406","5:107871353|107920234","6.000",NA,NA
"4407","5:107890504|107892594","1.000",NA,NA
"4408","5:108021653|108027362","2.000",NA,NA
"4409","5:108263752|108294653","3.000",NA,NA
"4410","5:108289550|108294653","3.000",NA,NA
"4411","5:108344849|108346480","1.000",NA,NA
"4412","5:110843866|110856675","10.000",NA,NA
"4413","5:111802300|111819810","2.000","21.000",NA
"4414","5:112221914|112226328","4.000",NA,NA
"4415","5:112944404|112945228","10.000",NA,NA
"4416","5:117285558|117296107","1.000",NA,NA
"4417","5:117308264|117320874","8.000",NA,NA
"4418","5:120773235|120813147",NA,"17.000",NA
"4419","5:120812992|120905786","14.000",NA,"33.000"
"4420","5:121218529|121248042","2.000",NA,NA
"4421","5:12373694|12476459","11.000",NA,NA
"4422","5:125440485|125459152","2.000",NA,NA
"4423","5:125446440|125459152","3.000",NA,NA
"4424","5:12572479|12587698","4.000",NA,NA
"4425","5:125788890|125796648","7.000",NA,NA
"4426","5:125855122|125862673","7.000",NA,NA
"4427","5:125855122|125902092","2.000",NA,NA
"4428","5:125894205|125902092","7.000",NA,NA
"4429","5:125894205|125942175","11.000",NA,NA
"4430","5:125894205|125959303",NA,NA,"9.000"
"4431","5:125897072|125902092",NA,NA,"2.000"
"4432","5:125901729|125960174","5.000",NA,NA
"4433","5:125959091|125984825","3.000",NA,NA
"4434","5:126663010|126717014","2.000",NA,NA
"4435","5:126761495|126773378","17.000",NA,NA
"4436","5:126804691|126828607","1.000",NA,NA
"4437","5:136929111|136929381",NA,"34.000",NA
"4438","5:136929111|136931939","7.000",NA,NA
"4439","5:136946230|136960043","3.000",NA,NA
"4440","5:136996016|137017834","2.000","17.000",NA
"4441","5:136996016|137055609","1.000",NA,NA
"4442","5:137005188|137017834","2.000",NA,NA
"4443","5:137015936|137017834","31.000",NA,"56.000"
"4444","5:137414543|137418124","5.000",NA,NA
"4445","5:137417966|137424398","6.000",NA,NA
"4446","5:137430414|137430604",NA,NA,"22.000"
"4447","5:137430414|137449960","2.000",NA,NA
"4448","5:137713998|137714553","5.000",NA,NA
"4449","5:137778526|137780125","25.000",NA,NA
"4450","5:14024355|14043004","2.000",NA,NA
"4451","5:141066620|141069246","5.000",NA,NA
"4452","5:141374910|141377587","2.000",NA,NA
"4453","5:141390418|141390883","12.000",NA,NA
"4454","5:142744347|142754768","7.000","7.000",NA
"4455","5:142745644|142754768","3.000",NA,NA
"4456","5:143488526|143505948","10.000",NA,NA
"4457","5:145114470|145145616","6.000",NA,NA
"4458","5:145141051|145145616","5.000",NA,NA
"4459","5:145244058|145244848",NA,"26.000","21.000"
"4460","5:145244058|145244871","16.000",NA,NA
"4461","5:145472323|145495688","6.000",NA,"15.000"
"4462","5:145479728|145495688","2.000",NA,NA
"4463","5:145550606|145565993","1.000",NA,"1.000"
"4464","5:145550606|145576959","2.000",NA,NA
"4465","5:145557356|145576959","14.000",NA,"8.000"
"4466","5:145557356|145628458","5.000",NA,NA
"4467","5:145723276|145871313",NA,NA,"14.000"
"4468","5:145755982|145765082",NA,"19.000","4.000"
"4469","5:145762181|145765082",NA,NA,"48.000"
"4470","5:145762181|145803917","3.000",NA,"26.000"
"4471","5:145871173|146043390","18.000",NA,NA
"4472","5:146041631|146043390","147.000",NA,"144.000"
"4473","5:146679375|146681767",NA,NA,"19.000"
"4474","5:148393010|148526431","1.000",NA,NA
"4475","5:148456307|148465545","5.000",NA,NA
"4476","5:148456307|148474712","8.000",NA,NA
"4477","5:148456307|148491082","4.000",NA,NA
"4478","5:148520941|148526431",NA,NA,"18.000"
"4479","5:149982169|149987501","3.000",NA,NA
"4480","5:150032673|150116498","5.000",NA,NA
"4481","5:150062376|150063591","21.000","8.000",NA
"4482","5:15015355|15022504","8.000",NA,NA
"4483","5:150424365|150459067",NA,"33.000",NA
"4484","5:150458965|150496179","1.000",NA,NA
