"","circ_id","mpi1","mpi2","mpi3"
"1","scaffold0001:100759284|100759686",7,9,1
"2995","scaffold0014:47835550|47838453",20,4,9
"2996","scaffold0014:48997862|49010437",41,20,29
"2997","scaffold0014:5284660|5293271",1,3,5
"2998","scaffold0014:52975912|52976421",176,241,201
"2999","scaffold0014:53340126|53345018",6,5,1
"3000","scaffold0014:53343399|53345018",130,268,139
"3001","scaffold0014:53343399|53357747",6,20,2
"3002","scaffold0014:55050207|55050387",4,12,1
"3003","scaffold0014:55161432|55163658",21,10,16
"3004","scaffold0014:55269463|55271413",6,4,1
"3005","scaffold0014:55269463|55276761",39,32,43
"3006","scaffold0014:55302923|55306168",29,44,29
"3007","scaffold0014:55419101|55423756",25,4,2
"3008","scaffold0014:55420890|55422304",3,11,10
"3009","scaffold0014:55420890|55423756",4,6,2
"3010","scaffold0014:55437912|55442756",2,1,3
"3011","scaffold0014:55442387|55442756",11,2,1
"3012","scaffold0014:55562076|55585508",14,8,11
"3013","scaffold0014:55597046|55614098",13,15,25
"3014","scaffold0014:557550|577427",19,16,8
"3015","scaffold0014:55868896|55869332",25,17,17
"3016","scaffold0014:55880601|55881313",10,6,14
"3017","scaffold0014:55900297|55905708",17,91,36
"3018","scaffold0014:55900297|55914249",3,11,4
"3019","scaffold0014:56522549|56532824",73,81,49
"3020","scaffold0014:56532243|56532824",45,68,72
"3021","scaffold0014:565573|575506",9,15,4
"3022","scaffold0014:56871285|56876949",6,10,17
"3023","scaffold0014:56871285|56883054",37,70,103
"3024","scaffold0014:56876819|56883054",7,4,10
"3025","scaffold0014:575431|577427",104,74,78
"3026","scaffold0014:5756924|5759674",5,4,10
"3027","scaffold0014:5756924|5765758",72,104,43
"3028","scaffold0014:5756924|5766855",13,8,9
"3029","scaffold0014:5759556|5765758",19,42,11
"3030","scaffold0014:58102511|58122453",10,3,11
"3031","scaffold0014:58122028|58122453",65,62,55
"3032","scaffold0014:58361525|58362667",15,16,13
"3033","scaffold0014:58779764|58783131",11,23,6
"3034","scaffold0014:58791506|58794296",11,19,14
"3035","scaffold0014:5943718|5955235",9,13,7
"3036","scaffold0014:60396729|60407788",12,7,4
"3037","scaffold0014:6181882|6184787",8,2,5
"3038","scaffold0014:6196996|6198044",4,6,2
"3039","scaffold0014:6392953|6394051",5,13,1
"3040","scaffold0014:6392953|6404271",11,25,8
"3041","scaffold0014:6392953|6409253",5,3,1
"3042","scaffold0014:6392953|6413189",45,30,31
"3043","scaffold0014:815271|816967",5,6,6
"3044","scaffold0014:8984990|8993773",29,42,32
"3045","scaffold0014:912439|913660",19,19,19
"3046","scaffold0014:9248800|9250391",5,9,7
"3047","scaffold0015:10050569|10052761",5,10,8
"3048","scaffold0015:10139737|10144254",1,14,4
"3049","scaffold0015:1046274|1051135",144,278,256
"3050","scaffold0015:10751534|10762981",3,4,2
"3051","scaffold0015:11802871|11807075",1,11,7
"3052","scaffold0015:11869347|11875311",7,10,8
"3053","scaffold0015:11984384|11988977",4,7,4
"3054","scaffold0015:12021909|12029893",6,19,18
"3055","scaffold0015:12021909|12030753",65,222,140
"3056","scaffold0015:12021909|12042717",12,24,16
"3057","scaffold0015:12029274|12030753",91,126,85
"3058","scaffold0015:12029787|12030753",32,27,16
"3059","scaffold0015:12033334|12039771",18,16,14
"3060","scaffold0015:12039667|12042717",20,19,17
"3061","scaffold0015:12204401|12209664",3,4,10
"3062","scaffold0015:12215290|12222549",5,5,8
"3063","scaffold0015:12359203|12360174",44,41,18
"3064","scaffold0015:12525788|12532922",32,23,21
"3065","scaffold0015:12825119|12828262",31,55,56
"3066","scaffold0015:1290213|1292416",1265,1921,1151
"3067","scaffold0015:1292072|1292416",19,10,31
"3068","scaffold0015:1329859|1331363",86,71,131
"3069","scaffold0015:13648082|13650595",48,30,34
"3070","scaffold0015:1366513|1367065",15,13,15
"3071","scaffold0015:1366865|1367065",100,77,253
"3072","scaffold0015:13669618|13674857",49,96,58
"3073","scaffold0015:1422198|1422532",1,8,3
"3074","scaffold0015:1503252|1503412",9,11,30
"3075","scaffold0015:1510911|1512273",8,1,6
"3076","scaffold0015:1514822|1516219",96,114,89
"3077","scaffold0015:1519503|1522083",10,14,16
"3078","scaffold0015:1521952|1529258",41,70,46
"3079","scaffold0015:15929869|15933120",15,8,9
"3080","scaffold0015:15944707|15946897",7,33,16
"3081","scaffold0015:15944707|15950567",35,70,34
"3082","scaffold0015:16786159|16798306",1,1,1
"3083","scaffold0015:16868648|16871713",11,40,22
"3084","scaffold0015:16868663|16871713",30,61,54
"3085","scaffold0015:1801996|1802191",3,6,2
"3086","scaffold0015:18156821|18168215",10,11,14
"3087","scaffold0015:18660582|18669310",44,61,21
"3088","scaffold0015:1962830|1970299",2,15,6
"3089","scaffold0015:1977941|1980124",91,117,98
"3090","scaffold0015:1979250|1980124",32,16,19
"3091","scaffold0015:20762432|20764782",5,14,2
"3092","scaffold0015:21719544|21725405",134,236,225
"3093","scaffold0015:21719544|21763291",3,7,10
"3094","scaffold0015:21744084|21746995",4,2,5
"3095","scaffold0015:23669385|23676968",23,28,24
"3096","scaffold0015:23674816|23679892",7,1,2
"3097","scaffold0015:23873544|23873958",1,25,21
"3098","scaffold0015:2444771|2461290",30,80,48
"3099","scaffold0015:24545651|24555775",27,47,50
"3100","scaffold0015:25608298|25609858",2,6,4
"3101","scaffold0015:25674024|25675631",8,9,15
"3102","scaffold0015:2631352|2639665",6,14,13
"3103","scaffold0015:26375932|26377899",9,21,2
"3104","scaffold0015:28375476|28396408",4,7,7
"3105","scaffold0015:28510123|28519375",11,7,7
"3106","scaffold0015:28510123|28543592",13,18,12
"3107","scaffold0015:28519210|28543592",24,34,23
"3108","scaffold0015:28533720|28543592",24,20,31
"3109","scaffold0015:29680945|29682128",6,14,2
"3110","scaffold0015:29793725|29802362",27,6,15
"3111","scaffold0015:29793725|29830569",14,17,6
"3112","scaffold0015:2993147|2998122",17,17,16
"3113","scaffold0015:2994532|2998122",85,128,115
"3114","scaffold0015:30377693|30382894",69,127,89
"3115","scaffold0015:31400681|31404311",28,36,33
"3116","scaffold0015:31400681|31416698",6,4,1
"3117","scaffold0015:3171281|3172858",11,8,9
"3118","scaffold0015:31814050|31819666",39,78,21
"3119","scaffold0015:31814050|31830596",7,14,5
"3120","scaffold0015:31814050|31839705",130,216,172
"3121","scaffold0015:3183360|3185443",14,14,5
"3122","scaffold0015:32975913|32989765",17,13,10
"3123","scaffold0015:33000678|33002933",13,18,20
"3124","scaffold0015:33004485|33005733",12,45,26
"3125","scaffold0015:33284852|33285784",12,9,4
"3126","scaffold0015:3333113|3335361",10,5,6
"3127","scaffold0015:33364227|33364973",33,50,45
"3128","scaffold0015:33549282|33549861",6,2,3
"3129","scaffold0015:33687591|33687824",39,71,42
"3130","scaffold0015:33687591|33692645",1,4,1
"3131","scaffold0015:33694682|33696545",9,4,5
"3132","scaffold0015:337244|337971",1,2,4
"3133","scaffold0015:34334580|34336583",6,14,27
"3134","scaffold0015:34494626|34494816",5,11,16
"3135","scaffold0015:34761624|34770184",4,8,2
"3136","scaffold0015:34761624|34779660",14,8,7
"3137","scaffold0015:355009|356197",138,141,153
"3138","scaffold0015:35598849|35599590",2,2,4
"3139","scaffold0015:35615728|35617037",3,2,3
"3140","scaffold0015:35658741|35662597",3,1,8
"3141","scaffold0015:35662099|35662597",24,29,41
"3142","scaffold0015:35696888|35701406",1,3,4
"3143","scaffold0015:35724416|35736522",14,7,18
"3144","scaffold0015:35798870|35800743",20,10,6
"3145","scaffold0015:3596794|3597981",38,21,20
"3146","scaffold0015:36031044|36031329",9,5,6
"3147","scaffold0015:36032713|36034465",35,18,37
"3148","scaffold0015:36181857|36183437",5,3,9
"3149","scaffold0015:36210885|36211797",176,226,136
"3150","scaffold0015:36280760|36282236",1,2,1
"3151","scaffold0015:36637590|36644448",33,17,12
"3152","scaffold0015:36656147|36671818",2,7,5
"3153","scaffold0015:39564580|39566644",4,6,13
"3154","scaffold0015:39764477|39777465",12,4,12
"3155","scaffold0015:39831151|39833912",69,69,30
"3156","scaffold0015:401800|403968",1,3,5
"3157","scaffold0015:40183100|40185377",21,27,16
"3158","scaffold0015:40183100|40203511",15,8,10
"3159","scaffold0015:40287253|40288646",15,13,27
"3160","scaffold0015:43203475|43206619",3,5,8
"3161","scaffold0015:43206457|43212714",2,4,5
"3162","scaffold0015:43211972|43212714",12,23,28
"3163","scaffold0015:43277135|43278861",179,300,175
"3164","scaffold0015:44045123|44046587",4,2,2
"3165","scaffold0015:44078368|44086581",7,14,3
"3166","scaffold0015:44132819|44140120",16,24,14
"3167","scaffold0015:44369077|44369956",5,5,9
"3168","scaffold0015:491105|500077",6,1,2
"3169","scaffold0015:49404100|49405444",4,5,7
"3170","scaffold0015:49453627|49470456",45,58,65
"3171","scaffold0015:49453627|49516797",17,18,21
"3172","scaffold0015:49469884|49470456",586,660,716
"3173","scaffold0015:50082802|50089876",31,16,6
"3174","scaffold0015:50082802|50116223",5,12,3
"3175","scaffold0015:50113645|50116223",7,6,4
"3176","scaffold0015:51589874|51616730",162,387,449
"3177","scaffold0015:51593704|51616730",37,40,64
"3178","scaffold0015:51615488|51616730",58,96,42
"3179","scaffold0015:52582550|52585537",79,101,86
"3180","scaffold0015:52582550|52594425",168,161,135
"3181","scaffold0015:53956824|53963077",18,13,37
"3182","scaffold0015:55790839|55794743",58,68,67
"3183","scaffold0015:55790839|55801192",20,12,9
"3184","scaffold0015:55809250|55873628",2,1,2
"3185","scaffold0015:55820438|55873628",7,12,9
"3186","scaffold0015:55832405|55873628",61,73,88
"3187","scaffold0015:55859392|55867205",284,319,365
"3188","scaffold0015:55859392|55873628",223,262,176
"3189","scaffold0015:55867051|55873628",45,22,43
"3190","scaffold0015:57356778|57370143",11,6,4
"3191","scaffold0015:57359280|57370143",1,3,1
"3192","scaffold0015:57370015|57422412",26,25,15
"3193","scaffold0015:57370015|57424737",69,122,72
"3194","scaffold0015:57391528|57422412",22,31,10
"3195","scaffold0015:57391528|57424737",177,205,90
"3196","scaffold0015:57420918|57422395",10,13,12
"3197","scaffold0015:57420918|57422412",1190,1566,1159
"3198","scaffold0015:57420918|57424737",6265,7324,4961
"3199","scaffold0015:5769264|5770469",278,357,276
"3200","scaffold0015:57713347|57715953",1,11,2
"3201","scaffold0015:620757|627820",14,7,13
"3202","scaffold0015:627561|634245",2,6,2
"3203","scaffold0015:641730|643997",15,8,8
"3204","scaffold0015:654467|655555",3,13,8
"3205","scaffold0015:654467|658356",3,7,11
"3206","scaffold0015:677210|682273",7,3,4
"3207","scaffold0015:682197|688397",24,31,20
"3208","scaffold0015:690911|693103",22,47,23
"3209","scaffold0015:7492083|7496526",7,14,9
"3210","scaffold0015:7658222|7663533",10,12,23
"3211","scaffold0015:769843|795580",26,13,10
"3212","scaffold0015:775822|777060",5,8,4
"3213","scaffold0015:7811077|7823012",24,24,27
"3214","scaffold0015:790249|795580",79,72,67
"3215","scaffold0015:8166769|8173491",201,245,361
"3216","scaffold0015:8171622|8173491",6,10,23
"3217","scaffold0015:8905640|8907033",12,21,6
"3218","scaffold0015:9062747|9073376",6,15,15
"3219","scaffold0015:9418269|9420601",11,16,17
"3220","scaffold0015:9542386|9550887",1,2,2
"3221","scaffold0016:10119596|10122912",7,7,10
"3222","scaffold0016:10444684|10445284",40,57,50
"3223","scaffold0016:10444684|10451647",96,68,85
"3224","scaffold0016:10614996|10636107",3,2,5
"3225","scaffold0016:10614996|10644437",19,7,1
"3226","scaffold0016:10631306|10644437",9,6,2
"3227","scaffold0016:10631306|10660978",17,11,5
"3228","scaffold0016:10735268|10737080",9,19,5
"3229","scaffold0016:10736953|10755713",5,5,5
"3230","scaffold0016:10752191|10755713",120,130,110
"3231","scaffold0016:10752191|10771770",80,122,72
"3232","scaffold0016:10927425|10929353",30,39,41
"3233","scaffold0016:11877331|11879751",341,408,310
"3234","scaffold0016:11877331|11880737",25,25,9
"3235","scaffold0016:12053537|12068672",16,13,8
"3236","scaffold0016:12357765|12363922",4,12,4
"3237","scaffold0016:12756949|12767281",9,15,13
"3238","scaffold0016:13975766|13988416",80,112,39
"3239","scaffold0016:14764985|14791504",7,15,13
"3240","scaffold0016:14773294|14775812",10,29,32
"3241","scaffold0016:14773294|14782699",5,11,13
"3242","scaffold0016:14773294|14791504",73,67,48
"3243","scaffold0016:14974892|14977391",20,29,15
"3244","scaffold0016:14974892|14980469",19,32,9
"3245","scaffold0016:14974892|14981957",27,68,21
"3246","scaffold0016:15149141|15151471",109,273,127
"3247","scaffold0016:15186881|15200472",15,13,5
"3248","scaffold0016:15199591|15200472",93,106,90
"3249","scaffold0016:15226340|15228680",8,22,6
"3250","scaffold0016:15248392|15273406",3,2,5
"3251","scaffold0016:15261940|15273406",14,13,6
"3252","scaffold0016:15425005|15425276",71,60,35
"3253","scaffold0016:15616993|15617899",4,9,5
"3254","scaffold0016:15863797|15869757",1,3,3
"3255","scaffold0016:1658437|1659087",56,39,14
"3256","scaffold0016:17344006|17344180",15,11,12
"3257","scaffold0016:17344006|17385420",7,6,2
"3258","scaffold0016:17384058|17385420",111,102,95
"3259","scaffold0016:17416642|17419870",10,14,14
"3260","scaffold0016:17805413|17808955",39,55,61
"3261","scaffold0016:17998116|18002845",8,18,8
"3262","scaffold0016:18100951|18102003",14,6,3
"3263","scaffold0016:18140516|18141392",6,15,5
"3264","scaffold0016:1832494|1834761",13,28,14
"3265","scaffold0016:1859644|1861091",5,2,5
"3266","scaffold0016:1870840|1871688",4,4,9
"3267","scaffold0016:1917117|1920068",8,2,2
"3268","scaffold0016:19222019|19222882",10,7,10
"3269","scaffold0016:19392540|19394178",17,18,7
"3270","scaffold0016:19394018|19398725",213,188,88
"3271","scaffold0016:20206762|20208594",7,8,2
"3272","scaffold0016:21299757|21301197",38,34,50
"3273","scaffold0016:21299757|21304245",7,22,31
"3274","scaffold0016:21299757|21315228",2,3,1
"3275","scaffold0016:21314844|21315228",9,6,13
"3276","scaffold0016:22143168|22144730",58,94,44
"3277","scaffold0016:22235984|22250764",7,14,5
"3278","scaffold0016:22687222|22691803",196,341,191
"3279","scaffold0016:22776708|22778314",7,8,5
"3280","scaffold0016:23572392|23577781",13,15,9
"3281","scaffold0016:23682925|23684490",4,3,6
"3282","scaffold0016:24014105|24019043",16,28,22
"3283","scaffold0016:24029075|24037988",18,25,12
"3284","scaffold0016:24301959|24313009",3,3,2
"3285","scaffold0016:25291153|25294978",3,2,9
"3286","scaffold0016:25294811|25294978",8,13,11
"3287","scaffold0016:25333393|25335247",11,19,8
"3288","scaffold0016:25333393|25337456",7,2,1
"3289","scaffold0016:25818487|25818727",19,31,22
"3290","scaffold0016:2853553|2858224",50,24,31
"3291","scaffold0016:29305190|29307511",6,6,6
"3292","scaffold0016:29314212|29318773",11,33,32
"3293","scaffold0016:29315194|29318773",12,39,25
"3294","scaffold0016:29352481|29354252",4,2,2
"3295","scaffold0016:29355806|29359746",18,14,14
"3296","scaffold0016:29863814|29870125",15,4,11
"3297","scaffold0016:30106809|30107235",6,5,5
"3298","scaffold0016:30336732|30338857",5,19,13
"3299","scaffold0016:30627065|30629030",3,11,12
"3300","scaffold0016:34229832|34236405",11,11,11
"3301","scaffold0016:34348929|34355240",16,48,20
"3302","scaffold0016:34403401|34406121",6,8,8
"3303","scaffold0016:34481105|34482167",8,14,11
"3304","scaffold0016:34607852|34610797",5,26,12
"3305","scaffold0016:34637889|34638346",4,15,5
"3306","scaffold0016:34694940|34695477",12,31,24
"3307","scaffold0016:34702475|34702846",43,68,57
"3308","scaffold0016:34873692|34877548",72,87,44
"3309","scaffold0016:34873692|34886113",18,21,17
"3310","scaffold0016:35150119|35150401",305,1031,340
"3311","scaffold0016:35555237|35555641",1,1,4
"3312","scaffold0016:35653249|35656375",9,6,7
"3313","scaffold0016:35744735|35758812",1,5,1
"3314","scaffold0016:35758668|35795536",12,12,12
"3315","scaffold0016:35795388|35817430",37,83,13
"3316","scaffold0016:35808032|35817430",2,2,1
"3317","scaffold0016:35811585|35817430",26,29,12
"3318","scaffold0016:36036302|36041215",2,3,9
"3319","scaffold0016:36054277|36075185",1,2,7
"3320","scaffold0016:36342175|36343205",16,23,11
"3321","scaffold0016:36400575|36402187",4,15,11
"3322","scaffold0016:36453030|36454266",10,17,8
"3323","scaffold0016:36911087|36917300",6,6,4
"3324","scaffold0016:37506699|37517653",13,18,29
"3325","scaffold0016:39750052|39756147",2,2,3
"3326","scaffold0016:39752976|39754134",90,116,126
"3327","scaffold0016:39752976|39756147",18,23,18
"3328","scaffold0016:39754018|39756147",50,42,62
"3329","scaffold0016:40207737|40221857",4,9,10
"3330","scaffold0016:40207737|40234081",1,1,3
"3331","scaffold0016:41962490|41962667",4,5,3
"3332","scaffold0016:42097423|42103910",3,1,5
"3333","scaffold0016:42204094|42214419",22,30,31
"3334","scaffold0016:42954923|42968789",4,12,2
"3335","scaffold0016:43172000|43189995",24,23,12
"3336","scaffold0016:43188108|43195872",8,5,2
"3337","scaffold0016:43456937|43458202",10,6,1
"3338","scaffold0016:4367702|4368570",17,19,20
"3339","scaffold0016:43718515|43723404",3,17,8
"3340","scaffold0016:43723221|43728564",3,10,14
"3341","scaffold0016:44134084|44142979",15,32,19
"3342","scaffold0016:44173657|44175455",46,49,37
"3343","scaffold0016:4425741|4436960",10,2,4
"3344","scaffold0016:44285869|44286631",17,40,58
"3345","scaffold0016:44440785|44441054",16,22,25
"3346","scaffold0016:4470739|4477288",8,13,2
"3347","scaffold0016:4489563|4491592",6,11,2
"3348","scaffold0016:45416908|45422640",13,40,16
"3349","scaffold0016:53476636|53490727",5,1,3
"3350","scaffold0016:53688341|53690349",2,3,4
"3351","scaffold0016:53695760|53696077",8,7,6
"3352","scaffold0016:53720948|53724696",5,3,7
"3353","scaffold0016:53732399|53733646",146,117,128
"3354","scaffold0016:53744927|53750424",19,35,39
"3355","scaffold0016:53750294|53757832",5,3,2
"3356","scaffold0016:53751189|53752797",11,10,23
"3357","scaffold0016:53751189|53757832",14,15,4
"3358","scaffold0016:53769814|53770976",14,6,8
"3359","scaffold0016:54071389|54072900",27,25,21
"3360","scaffold0016:54224848|54239255",109,146,116
"3361","scaffold0016:55540281|55568381",7,6,4
"3362","scaffold0016:55566342|55568381",84,77,48
"3363","scaffold0016:5607951|5610669",3,1,1
"3364","scaffold0016:56264536|56289998",6,19,22
"3365","scaffold0016:5650835|5651920",2,14,16
"3366","scaffold0016:56772463|56794756",6,9,9
"3367","scaffold0016:56851824|56853185",20,26,19
"3368","scaffold0016:57180388|57180614",4,7,12
"3369","scaffold0016:57447840|57454262",12,7,12
"3370","scaffold0016:7303309|7305451",33,76,46
"3371","scaffold0016:7616091|7632370",17,3,5
"3372","scaffold0016:9628082|9630101",8,25,17
"3373","scaffold0016:9840344|9841953",22,10,27
"3374","scaffold0016:9865169|9866629",7,51,20
"3375","scaffold0016:9879615|9881128",50,97,72
"3376","scaffold0016:9879615|9882148",3,9,3
"3377","scaffold0016:9879615|9889321",39,63,73
"3378","scaffold0017:10036550|10039163",4,12,12
"3379","scaffold0017:10049799|10067335",24,39,26
"3380","scaffold0017:10049799|10080504",4,6,6
"3381","scaffold0017:10061763|10067335",131,137,121
"3382","scaffold0017:10065065|10067335",14,17,10
