"","circ_id","rsi1","rsi2","rsi3","rsi4"
"1","NW_017738920.1:1183486|1193368","1.000",NA,NA,NA
"6425","NW_017739054.1:2812967|2813295",NA,NA,NA,"3.000"
"6426","NW_017739054.1:2812967|2824172","7.000","23.000","5.000","15.000"
"6427","NW_017739054.1:2812967|2835657",NA,NA,"1.000",NA
"6428","NW_017739054.1:2812967|2838168","4.000",NA,NA,NA
"6429","NW_017739054.1:2812967|2860310",NA,NA,"3.000",NA
"6430","NW_017739054.1:3742412|3756495","2.000",NA,NA,NA
"6431","NW_017739054.1:3803350|3805406",NA,NA,"1.000",NA
"6432","NW_017739054.1:3814832|3843449",NA,NA,"2.000",NA
"6433","NW_017739054.1:3866363|3874638",NA,"1.000",NA,NA
"6434","NW_017739054.1:3898246|3910370",NA,"1.000",NA,NA
"6435","NW_017739054.1:3898246|3925540","1.000","1.000",NA,NA
"6436","NW_017739054.1:3910276|3925540","2.000","4.000",NA,"1.000"
"6437","NW_017739054.1:3910276|3944954","2.000",NA,NA,NA
"6438","NW_017739054.1:3919364|3931589",NA,NA,NA,"6.000"
"6439","NW_017739054.1:3954687|3960276",NA,"3.000",NA,NA
"6440","NW_017739054.1:3959269|3967771",NA,NA,NA,"2.000"
"6441","NW_017739054.1:3987585|3998324","1.000",NA,NA,NA
"6442","NW_017739054.1:3998249|3998912","2.000",NA,NA,NA
"6443","NW_017739054.1:4075431|4097834",NA,"2.000",NA,NA
"6444","NW_017739054.1:4447094|4450012","1.000",NA,NA,NA
"6445","NW_017739054.1:4448689|4454308","2.000","4.000","2.000",NA
"6446","NW_017739054.1:456550|461722",NA,NA,NA,"3.000"
"6447","NW_017739054.1:4648422|4659390",NA,"2.000",NA,NA
"6448","NW_017739054.1:4665415|4665682","4.000","8.000","2.000","4.000"
"6449","NW_017739054.1:4823789|4835987",NA,"1.000",NA,"5.000"
"6450","NW_017739054.1:511866|516813",NA,NA,"1.000",NA
"6451","NW_017739054.1:5160879|5162632","2.000",NA,"2.000",NA
"6452","NW_017739054.1:5171690|5178849","4.000",NA,NA,NA
"6453","NW_017739054.1:818622|820138",NA,NA,NA,"3.000"
"6454","NW_017739055.1:1296873|1306594",NA,"2.000",NA,NA
"6455","NW_017739055.1:1388135|1403933",NA,NA,NA,"2.000"
"6456","NW_017739055.1:1440517|1460623","2.000","2.000","4.000",NA
"6457","NW_017739055.1:1440517|1490502","3.000",NA,NA,NA
"6458","NW_017739055.1:1484468|1509380",NA,"2.000",NA,NA
"6459","NW_017739055.1:280567|284144",NA,"3.000",NA,NA
"6460","NW_017739055.1:3359065|3413982",NA,NA,NA,"1.000"
"6461","NW_017739055.1:3362551|3390287",NA,"4.000",NA,NA
"6462","NW_017739055.1:3381799|3383400","2.000",NA,NA,NA
"6463","NW_017739055.1:3381799|3413982","5.000",NA,"1.000","5.000"
"6464","NW_017739055.1:3390167|3413982",NA,NA,"2.000",NA
"6465","NW_017739055.1:3394654|3405043","1.000","2.000",NA,NA
"6466","NW_017739055.1:3404938|3413982",NA,"4.000","4.000",NA
"6467","NW_017739055.1:3411812|3413982","3.000","10.000","6.000","3.000"
"6468","NW_017739055.1:3570323|3576614","11.000","27.000",NA,"16.000"
"6469","NW_017739055.1:3573872|3576603",NA,NA,"2.000",NA
"6470","NW_017739055.1:3693663|3724841","1.000","5.000",NA,NA
"6471","NW_017739055.1:4755594|4760286",NA,"1.000",NA,NA
"6472","NW_017739055.1:4755594|4763002",NA,"1.000",NA,NA
"6473","NW_017739055.1:4760061|4763002","65.000","58.000","46.000","29.000"
"6474","NW_017739055.1:4771855|4791730",NA,NA,"2.000",NA
"6475","NW_017739055.1:4771855|4809650",NA,NA,NA,"1.000"
"6476","NW_017739055.1:4794811|4796961",NA,NA,NA,"4.000"
"6477","NW_017739055.1:4794811|4802160",NA,"1.000",NA,NA
"6478","NW_017739055.1:4794811|4828619","2.000",NA,NA,NA
"6479","NW_017739055.1:4819992|4828619",NA,"2.000",NA,"3.000"
"6480","NW_017739055.1:4875154|4879660",NA,NA,NA,"3.000"
"6481","NW_017739055.1:4875154|4887303",NA,"2.000","1.000",NA
"6482","NW_017739055.1:4894294|4906943",NA,"3.000","1.000","1.000"
"6483","NW_017739055.1:4899026|4906943","7.000",NA,NA,"2.000"
"6484","NW_017739056.1:1495609|1517710",NA,"1.000",NA,NA
"6485","NW_017739056.1:1495609|1538745",NA,"1.000",NA,NA
"6486","NW_017739056.1:1538647|1546445","4.000","7.000",NA,NA
"6487","NW_017739056.1:1538647|1618600",NA,"1.000",NA,NA
"6488","NW_017739056.1:1608490|1610856","9.000","12.000",NA,NA
"6489","NW_017739056.1:1608490|1618600","4.000","11.000",NA,"2.000"
"6490","NW_017739056.1:1892357|1903696",NA,"1.000",NA,NA
"6491","NW_017739056.1:1927549|1928287",NA,NA,"4.000",NA
"6492","NW_017739056.1:327881|337166","1.000",NA,NA,NA
"6493","NW_017739056.1:327881|342659",NA,"4.000","2.000","3.000"
"6494","NW_017739056.1:373105|375084",NA,"1.000",NA,NA
"6495","NW_017739056.1:388586|395497",NA,NA,"1.000",NA
"6496","NW_017739056.1:4075751|4076141",NA,NA,"2.000",NA
"6497","NW_017739056.1:4434217|4441380","2.000",NA,NA,NA
"6498","NW_017739056.1:462741|495300",NA,"4.000",NA,NA
"6499","NW_017739056.1:464963|483496","2.000",NA,"1.000",NA
"6500","NW_017739056.1:4749822|4775483","1.000",NA,NA,NA
"6501","NW_017739056.1:4758296|4806618",NA,"1.000",NA,NA
"6502","NW_017739056.1:479077|483496",NA,"3.000",NA,NA
"6503","NW_017739056.1:4934733|4945031","2.000","1.000",NA,NA
"6504","NW_017739056.1:4934733|4950489",NA,"4.000","3.000",NA
"6505","NW_017739056.1:4934733|4958467",NA,"4.000",NA,"1.000"
"6506","NW_017739056.1:4940768|4950481",NA,"1.000",NA,"1.000"
"6507","NW_017739056.1:4940768|4950489","3.000","17.000","4.000","5.000"
"6508","NW_017739056.1:4940768|4958467",NA,NA,NA,"2.000"
"6509","NW_017739056.1:4958386|4979545",NA,NA,NA,"1.000"
"6510","NW_017739056.1:4958386|5042320",NA,NA,"8.000",NA
"6511","NW_017739056.1:4977320|4979545",NA,NA,NA,"1.000"
"6512","NW_017739056.1:603242|603448","1.000",NA,NA,NA
"6513","NW_017739056.1:619112|622991","1.000",NA,NA,NA
"6514","NW_017739056.1:621274|621720",NA,"2.000","2.000",NA
"6515","NW_017739056.1:621274|622146",NA,"1.000",NA,NA
"6516","NW_017739056.1:906357|915561",NA,"3.000",NA,NA
"6517","NW_017739056.1:915372|921862",NA,"1.000",NA,NA
"6518","NW_017739057.1:1117908|1118092","2.000",NA,NA,NA
"6519","NW_017739057.1:1430361|1431186","3.000",NA,NA,NA
"6520","NW_017739057.1:149412|157013",NA,"4.000",NA,NA
"6521","NW_017739057.1:1544826|1562897",NA,"4.000",NA,NA
"6522","NW_017739057.1:1645466|1667521","1.000",NA,NA,NA
"6523","NW_017739057.1:1661683|1667521",NA,"3.000",NA,NA
"6524","NW_017739057.1:175339|187750",NA,"3.000",NA,NA
"6525","NW_017739057.1:373006|378836","1.000",NA,"2.000",NA
"6526","NW_017739057.1:46037|48474",NA,"1.000",NA,NA
"6527","NW_017739058.1:1023003|1023380",NA,"1.000",NA,NA
"6528","NW_017739058.1:1172771|1172985","1.000","3.000",NA,NA
"6529","NW_017739058.1:1186067|1186991",NA,NA,"2.000",NA
"6530","NW_017739058.1:1234354|1235729",NA,"2.000",NA,NA
"6531","NW_017739058.1:1259187|1259833",NA,"1.000",NA,NA
"6532","NW_017739058.1:1259455|1259833","2.000",NA,NA,NA
"6533","NW_017739058.1:1262078|1263070","3.000",NA,NA,NA
"6534","NW_017739058.1:1493566|1494208","3.000",NA,NA,NA
"6535","NW_017739058.1:1555639|1557840","1.000",NA,NA,NA
"6536","NW_017739058.1:1588375|1594039",NA,"1.000",NA,NA
"6537","NW_017739058.1:16840|17375","3.000",NA,NA,NA
"6538","NW_017739058.1:16840|29651",NA,"1.000",NA,NA
"6539","NW_017739058.1:1754252|1758868",NA,NA,"3.000",NA
"6540","NW_017739058.1:1757439|1758868","5.000","10.000",NA,NA
"6541","NW_017739058.1:332712|333586",NA,"4.000",NA,NA
"6542","NW_017739058.1:424812|431896","1.000",NA,NA,NA
"6543","NW_017739058.1:854231|883443",NA,"3.000",NA,NA
"6544","NW_017739058.1:883380|890245",NA,NA,"3.000",NA
"6545","NW_017739058.1:886532|900381",NA,NA,NA,"2.000"
"6546","NW_017739058.1:888437|890245","1.000",NA,NA,NA
"6547","NW_017739058.1:921091|941374",NA,NA,"1.000",NA
"6548","NW_017739058.1:924386|930745","13.000","9.000","23.000","12.000"
"6549","NW_017739058.1:924386|936388",NA,"6.000",NA,NA
"6550","NW_017739058.1:935968|938869",NA,"1.000",NA,NA
"6551","NW_017739058.1:938151|941374",NA,"44.000","17.000","37.000"
"6552","NW_017739058.1:938778|941374","1.000",NA,NA,NA
"6553","NW_017739059.1:1003300|1018215","3.000","3.000","3.000",NA
"6554","NW_017739059.1:1014240|1018215",NA,"6.000",NA,"2.000"
"6555","NW_017739059.1:1040697|1070592",NA,NA,"2.000",NA
"6556","NW_017739059.1:1156300|1161309",NA,NA,"1.000",NA
"6557","NW_017739059.1:1156300|1189207","3.000",NA,NA,NA
"6558","NW_017739059.1:1662975|1666071",NA,NA,NA,"3.000"
"6559","NW_017739059.1:1662975|1671816","2.000","1.000","2.000","7.000"
"6560","NW_017739059.1:1662975|1690985",NA,"1.000",NA,NA
"6561","NW_017739059.1:1662975|1713443",NA,NA,NA,"1.000"
"6562","NW_017739059.1:1935266|1937108","1.000",NA,NA,NA
"6563","NW_017739059.1:1936735|1949982","5.000","2.000",NA,NA
"6564","NW_017739059.1:2173777|2177002",NA,"1.000",NA,NA
"6565","NW_017739059.1:2279773|2284665",NA,NA,NA,"1.000"
"6566","NW_017739059.1:2414813|2415912",NA,"1.000",NA,"1.000"
"6567","NW_017739059.1:2457112|2467608",NA,"2.000",NA,NA
"6568","NW_017739059.1:2814442|2819239","1.000","5.000","5.000",NA
"6569","NW_017739059.1:281812|317864",NA,NA,NA,"5.000"
"6570","NW_017739059.1:3034250|3062518",NA,"1.000",NA,NA
"6571","NW_017739059.1:3052403|3054161",NA,"1.000",NA,NA
"6572","NW_017739059.1:3072226|3081665",NA,"2.000",NA,NA
"6573","NW_017739059.1:3097434|3098852","1.000",NA,NA,NA
"6574","NW_017739059.1:3097434|3104602",NA,"3.000",NA,NA
"6575","NW_017739059.1:3354533|3356269",NA,"1.000",NA,NA
"6576","NW_017739059.1:3355046|3356269","1.000",NA,NA,"2.000"
"6577","NW_017739059.1:3369938|3374619",NA,NA,"2.000",NA
"6578","NW_017739059.1:3520865|3521268",NA,"2.000",NA,NA
"6579","NW_017739059.1:3713669|3727696","5.000","1.000","1.000","2.000"
"6580","NW_017739059.1:3713669|3732646","4.000","26.000","7.000","5.000"
"6581","NW_017739059.1:3718012|3727696",NA,"3.000",NA,NA
"6582","NW_017739059.1:3887898|3916705","2.000",NA,NA,NA
"6583","NW_017739059.1:3898345|3906862","2.000",NA,NA,NA
"6584","NW_017739059.1:3898345|3908675",NA,"1.000",NA,NA
"6585","NW_017739059.1:4117393|4119462","1.000",NA,NA,NA
"6586","NW_017739059.1:4158319|4164210","1.000",NA,NA,NA
"6587","NW_017739059.1:4310023|4334067",NA,"2.000",NA,NA
"6588","NW_017739059.1:4604786|4616480","2.000",NA,NA,NA
"6589","NW_017739059.1:4875386|4899663",NA,NA,NA,"1.000"
"6590","NW_017739059.1:5001643|5022959",NA,"5.000",NA,NA
"6591","NW_017739060.1:1475541|1475810",NA,"1.000",NA,NA
"6592","NW_017739060.1:1475541|1480909","3.000",NA,NA,"2.000"
"6593","NW_017739060.1:1475541|1508508",NA,"5.000",NA,NA
"6594","NW_017739060.1:1475541|1514310","3.000",NA,NA,NA
"6595","NW_017739060.1:1480789|1483904",NA,"2.000",NA,NA
"6596","NW_017739060.1:1501256|1508508",NA,NA,NA,"1.000"
"6597","NW_017739060.1:1508346|1508508",NA,NA,"1.000",NA
"6598","NW_017739060.1:1519960|1536965",NA,"2.000",NA,NA
"6599","NW_017739060.1:1526541|1531838",NA,NA,"2.000",NA
"6600","NW_017739061.1:1150894|1153435","3.000",NA,NA,NA
"6601","NW_017739061.1:1162886|1167596",NA,"3.000",NA,NA
"6602","NW_017739061.1:1344880|1353642",NA,NA,NA,"3.000"
"6603","NW_017739061.1:1349344|1353642","3.000","8.000","3.000",NA
"6604","NW_017739061.1:1349344|1366414",NA,"1.000",NA,"1.000"
"6605","NW_017739061.1:1349344|1380809",NA,NA,"2.000",NA
"6606","NW_017739061.1:1349344|1388083",NA,"1.000",NA,NA
"6607","NW_017739061.1:1366299|1388083","1.000",NA,NA,NA
"6608","NW_017739061.1:1523170|1525537","1.000","6.000",NA,"2.000"
"6609","NW_017739061.1:1529803|1530077","3.000",NA,NA,NA
"6610","NW_017739061.1:1540110|1541491","1.000",NA,NA,NA
"6611","NW_017739061.1:1674424|1675231",NA,"4.000",NA,NA
"6612","NW_017739061.1:1851566|1852822",NA,"1.000",NA,NA
"6613","NW_017739061.1:1869571|1874914","3.000",NA,"1.000",NA
"6614","NW_017739061.1:1923893|1936633",NA,"2.000",NA,"7.000"
"6615","NW_017739061.1:1933402|1936633",NA,"3.000",NA,NA
"6616","NW_017739061.1:1935493|1936633",NA,NA,"5.000",NA
"6617","NW_017739061.1:1936336|1936633",NA,"1.000",NA,NA
"6618","NW_017739061.1:1944602|1946610",NA,NA,NA,"1.000"
"6619","NW_017739061.1:2016105|2018184",NA,"4.000",NA,NA
"6620","NW_017739061.1:2029383|2033267","1.000",NA,NA,NA
"6621","NW_017739061.1:2029383|2050219",NA,"2.000",NA,NA
"6622","NW_017739061.1:2038713|2040825","1.000",NA,NA,NA
"6623","NW_017739061.1:2038713|2050219","1.000",NA,NA,NA
"6624","NW_017739061.1:2049023|2050219",NA,"3.000",NA,NA
"6625","NW_017739061.1:2079563|2080689",NA,NA,"1.000","2.000"
"6626","NW_017739061.1:2166341|2172289","26.000","24.000","13.000","28.000"
"6627","NW_017739061.1:2172091|2198039",NA,NA,NA,"1.000"
"6628","NW_017739061.1:2195128|2198039",NA,"3.000",NA,NA
"6629","NW_017739061.1:2197710|2198039",NA,"6.000","2.000","2.000"
"6630","NW_017739061.1:2443433|2455825","3.000",NA,NA,NA
"6631","NW_017739061.1:259729|275905",NA,"2.000",NA,NA
"6632","NW_017739061.1:273867|274743","4.000","50.000",NA,"21.000"
"6633","NW_017739061.1:273867|275905","3.000","14.000",NA,NA
"6634","NW_017739061.1:307167|308446",NA,"1.000",NA,NA
"6635","NW_017739061.1:3383111|3385469",NA,NA,NA,"3.000"
"6636","NW_017739061.1:3386620|3387550",NA,"1.000",NA,NA
"6637","NW_017739061.1:3603147|3603452","2.000",NA,NA,NA
"6638","NW_017739061.1:3607362|3608003",NA,"2.000",NA,NA
"6639","NW_017739061.1:3609577|3610884",NA,"1.000","3.000",NA
"6640","NW_017739061.1:861990|871828",NA,"1.000",NA,NA
"6641","NW_017739061.1:865825|871828",NA,"2.000",NA,NA
"6642","NW_017739061.1:928332|928523",NA,"1.000",NA,NA
"6643","NW_017739061.1:976638|980533","2.000","1.000","1.000",NA
"6644","NW_017739061.1:991799|998341","2.000",NA,NA,NA
"6645","NW_017739062.1:1847305|1847934",NA,"1.000",NA,NA
"6646","NW_017739062.1:750003|768083",NA,"2.000",NA,NA
"6647","NW_017739062.1:819342|820143","4.000","6.000",NA,NA
"6648","NW_017739062.1:844821|852992","1.000",NA,"2.000",NA
"6649","NW_017739062.1:960597|972845",NA,"1.000",NA,NA
"6650","NW_017739063.1:1036455|1038319",NA,"2.000",NA,NA
"6651","NW_017739063.1:198765|220834",NA,NA,"1.000",NA
"6652","NW_017739063.1:2546136|2557896","2.000",NA,NA,NA
"6653","NW_017739063.1:2649630|2671686","2.000","4.000",NA,NA
"6654","NW_017739063.1:2679094|2700703","2.000",NA,NA,NA
"6655","NW_017739063.1:2794599|2816855","3.000","3.000","2.000","5.000"
"6656","NW_017739063.1:2851977|2864954",NA,"3.000",NA,"1.000"
"6657","NW_017739063.1:2917433|2918912",NA,NA,NA,"1.000"
"6658","NW_017739063.1:2917433|2929420",NA,"2.000",NA,"4.000"
"6659","NW_017739063.1:2924854|2929420",NA,NA,"3.000",NA
"6660","NW_017739063.1:3059446|3059662",NA,"4.000",NA,NA
"6661","NW_017739063.1:3079711|3090193","2.000",NA,"1.000",NA
"6662","NW_017739063.1:3079711|3112489",NA,"1.000",NA,NA
"6663","NW_017739063.1:3111810|3112489",NA,NA,"1.000",NA
"6664","NW_017739063.1:3198490|3209778",NA,"3.000","2.000",NA
"6665","NW_017739063.1:3248223|3264938",NA,"3.000",NA,NA
"6666","NW_017739063.1:3286383|3297861",NA,NA,"1.000",NA
"6667","NW_017739063.1:3286392|3297861","4.000","7.000",NA,"1.000"
"6668","NW_017739063.1:3288648|3304360","1.000",NA,NA,NA
"6669","NW_017739063.1:3289955|3297861",NA,NA,NA,"1.000"
"6670","NW_017739063.1:3297719|3304360","54.000","53.000","14.000","11.000"
"6671","NW_017739063.1:508881|529497",NA,NA,NA,"1.000"
"6672","NW_017739063.1:529289|562086",NA,"2.000",NA,NA
"6673","NW_017739063.1:561281|572579","5.000","7.000","2.000","13.000"
"6674","NW_017739063.1:561281|585965","1.000",NA,NA,NA
"6675","NW_017739063.1:690297|690567","3.000",NA,NA,NA
"6676","NW_017739063.1:714933|726981","34.000","55.000","11.000","1.000"
"6677","NW_017739063.1:719057|726981",NA,"2.000",NA,NA
"6678","NW_017739063.1:835162|838942",NA,"1.000","1.000",NA
"6679","NW_017739063.1:846697|863601",NA,"2.000",NA,NA
"6680","NW_017739063.1:862528|888445",NA,NA,"9.000",NA
"6681","NW_017739063.1:875922|876686",NA,NA,NA,"2.000"
"6682","NW_017739063.1:876562|883248","4.000","6.000",NA,NA
"6683","NW_017739063.1:876562|886495",NA,"3.000","1.000",NA
"6684","NW_017739063.1:914517|924979","4.000",NA,NA,NA
"6685","NW_017739063.1:939006|939161",NA,"1.000",NA,NA
"6686","NW_017739064.1:1030510|1032892",NA,NA,NA,"2.000"
"6687","NW_017739064.1:1278754|1290066","11.000","6.000",NA,NA
"6688","NW_017739064.1:159309|170042",NA,"1.000",NA,NA
"6689","NW_017739064.1:1611658|1636846",NA,"10.000",NA,"17.000"
"6690","NW_017739064.1:1611658|1649467",NA,"1.000",NA,NA
"6691","NW_017739064.1:1624265|1649467",NA,"2.000",NA,NA
"6692","NW_017739064.1:1688830|1697501",NA,"1.000",NA,NA
"6693","NW_017739064.1:1688830|1712902","2.000",NA,NA,NA
"6694","NW_017739064.1:1692963|1697501",NA,NA,"1.000",NA
"6695","NW_017739064.1:1692963|1712902",NA,NA,"1.000",NA
"6696","NW_017739064.1:1696729|1712902",NA,NA,"3.000",NA
"6697","NW_017739064.1:1717490|1719598","2.000",NA,NA,NA
"6698","NW_017739064.1:1719530|1741158",NA,NA,NA,"2.000"
"6699","NW_017739064.1:1719530|1744171","2.000","4.000",NA,NA
"6700","NW_017739064.1:1724463|1730892",NA,"2.000",NA,NA
"6701","NW_017739064.1:1724463|1744171",NA,NA,NA,"2.000"
"6702","NW_017739064.1:1727463|1730892",NA,NA,NA,"3.000"
"6703","NW_017739064.1:1727463|1744171","1.000","1.000",NA,"1.000"
"6704","NW_017739064.1:1741070|1744171","2.000","5.000",NA,"3.000"
"6705","NW_017739064.1:187381|234129","3.000",NA,NA,NA
"6706","NW_017739064.1:1966705|1977873",NA,"9.000",NA,NA
"6707","NW_017739064.1:1966705|1990263",NA,"1.000",NA,NA
"6708","NW_017739064.1:367491|369073",NA,"4.000",NA,"4.000"
"6709","NW_017739064.1:492788|529350","1.000",NA,NA,NA
"6710","NW_017739064.1:696901|731294",NA,"1.000",NA,NA
"6711","NW_017739064.1:725641|731294",NA,"5.000",NA,"3.000"
"6712","NW_017739065.1:1394006|1404288",NA,NA,NA,"2.000"
"6713","NW_017739065.1:1398259|1409754",NA,"4.000",NA,"4.000"
"6714","NW_017739065.1:1398259|1416286","1.000",NA,NA,NA
"6715","NW_017739065.1:1398259|1462021",NA,"1.000",NA,NA
"6716","NW_017739065.1:1404216|1434380","1.000",NA,NA,NA
"6717","NW_017739065.1:1409652|1434380","1.000","7.000","3.000",NA
"6718","NW_017739065.1:1409656|1434380",NA,NA,NA,"2.000"
"6719","NW_017739065.1:1416175|1434380","2.000",NA,NA,NA
"6720","NW_017739065.1:1423653|1425386",NA,"10.000",NA,NA
"6721","NW_017739065.1:1423653|1434380",NA,"10.000","1.000","3.000"
"6722","NW_017739065.1:1452510|1462021",NA,"1.000",NA,NA
"6723","NW_017739065.1:1452510|1535588",NA,NA,NA,"1.000"
"6724","NW_017739065.1:1531529|1552053","1.000","2.000","1.000","6.000"
"6725","NW_017739065.1:1535513|1552053","6.000",NA,NA,"1.000"
"6726","NW_017739065.1:1548382|1552053","4.000","6.000",NA,"7.000"
"6727","NW_017739065.1:1548382|1600068",NA,NA,"1.000",NA
"6728","NW_017739065.1:1548382|1614670",NA,"3.000",NA,NA
"6729","NW_017739065.1:1599908|1614670",NA,"1.000",NA,NA
"6730","NW_017739065.1:1599908|1629397",NA,"1.000",NA,NA
"6731","NW_017739065.1:1681074|1695950",NA,NA,NA,"1.000"
"6732","NW_017739065.1:1749697|1754724",NA,"5.000",NA,NA
"6733","NW_017739065.1:1766025|1834288",NA,NA,"1.000",NA
"6734","NW_017739065.1:1766028|1834288",NA,"6.000",NA,"1.000"
"6735","NW_017739065.1:1778159|1834288",NA,NA,NA,"5.000"
"6736","NW_017739065.1:1816645|1834288","1.000","3.000","1.000",NA
"6737","NW_017739065.1:1833103|1834288","19.000","69.000","3.000","39.000"
"6738","NW_017739065.1:2396439|2422138",NA,"6.000",NA,NA
"6739","NW_017739065.1:2439846|2444575",NA,NA,NA,"1.000"
"6740","NW_017739065.1:2443424|2444575",NA,NA,NA,"1.000"
"6741","NW_017739065.1:278822|291532","1.000",NA,NA,"3.000"
"6742","NW_017739065.1:305616|308062",NA,"1.000",NA,NA
"6743","NW_017739065.1:3575545|3579690",NA,NA,NA,"1.000"
"6744","NW_017739065.1:3806676|3816175",NA,NA,NA,"4.000"
"6745","NW_017739065.1:3813019|3816356",NA,NA,NA,"1.000"
"6746","NW_017739065.1:3834457|3837014","3.000",NA,NA,NA
"6747","NW_017739065.1:3867995|3871039","4.000",NA,NA,NA
"6748","NW_017739065.1:3895622|3905196","2.000","2.000",NA,"5.000"
"6749","NW_017739065.1:3906910|3907330","11.000","28.000","15.000","3.000"
"6750","NW_017739065.1:4054856|4080050","2.000",NA,NA,NA
"6751","NW_017739065.1:4074691|4080050",NA,NA,NA,"1.000"
"6752","NW_017739065.1:4247436|4256677","1.000",NA,NA,NA
"6753","NW_017739065.1:427549|427907","2.000","6.000",NA,NA
"6754","NW_017739065.1:427549|428454","2.000",NA,NA,NA
"6755","NW_017739065.1:690409|713608","2.000",NA,NA,NA
"6756","NW_017739065.1:693356|694781",NA,"2.000",NA,"1.000"
"6757","NW_017739065.1:715144|717931",NA,NA,"2.000",NA
"6758","NW_017739065.1:798615|813434",NA,"9.000","3.000","4.000"
"6759","NW_017739065.1:803148|807814",NA,"6.000",NA,"5.000"
"6760","NW_017739066.1:1502546|1504127","2.000","10.000","3.000","6.000"
"6761","NW_017739066.1:1502546|1512769",NA,"3.000",NA,NA
"6762","NW_017739066.1:1538511|1569626",NA,NA,"2.000",NA
"6763","NW_017739066.1:1553403|1569626","8.000",NA,NA,NA
"6764","NW_017739066.1:1568693|1569626","9.000","7.000","2.000","3.000"
"6765","NW_017739066.1:2089729|2114977","2.000",NA,NA,NA
"6766","NW_017739066.1:2663020|2691493","3.000",NA,NA,NA
"6767","NW_017739066.1:2782989|2821719",NA,NA,NA,"4.000"
"6768","NW_017739066.1:2825234|2828780","12.000","9.000","10.000","3.000"
"6769","NW_017739066.1:287344|314801",NA,"1.000",NA,NA
"6770","NW_017739066.1:287344|333621","1.000",NA,NA,NA
"6771","NW_017739066.1:3000313|3001581",NA,"1.000",NA,NA
"6772","NW_017739066.1:3106796|3122324",NA,"4.000",NA,NA
"6773","NW_017739066.1:3106796|3130646","1.000","1.000",NA,NA
"6774","NW_017739066.1:3139111|3152020","5.000","7.000",NA,NA
"6775","NW_017739066.1:325896|333621","5.000",NA,NA,NA
"6776","NW_017739066.1:3336420|3339281",NA,"5.000",NA,NA
"6777","NW_017739066.1:3447472|3450371",NA,"1.000",NA,NA
"6778","NW_017739066.1:3488603|3496240","4.000","8.000","2.000","9.000"
"6779","NW_017739066.1:3488603|3501854","7.000","6.000",NA,"3.000"
"6780","NW_017739066.1:3488603|3505934","7.000","22.000","16.000","3.000"
"6781","NW_017739066.1:3496141|3531632","2.000","5.000","10.000","1.000"
"6782","NW_017739066.1:350|2697","4.000",NA,NA,NA
"6783","NW_017739066.1:3501742|3505934","3.000","4.000",NA,NA
"6784","NW_017739066.1:3501742|3531632",NA,"1.000",NA,NA
"6785","NW_017739066.1:3807076|3984064","3.000",NA,NA,NA
"6786","NW_017739066.1:3813327|3813859","6.000","22.000","13.000","1.000"
"6787","NW_017739066.1:3813327|3846146",NA,"1.000",NA,NA
