"","circ_id","hsa1","hsa2","hsa3"
"1","1:10002262|10002439",NA,NA,4
"5622","20:51347145|51347319",NA,NA,2
"5623","20:51438534|51438721",NA,NA,6
"5624","20:51670345|51670540",2,NA,NA
"5625","20:51712965|51729978",NA,2,NA
"5626","20:52461948|52462101",NA,NA,2
"5627","20:53056647|53056881",NA,3,NA
"5628","20:53149385|53149551",2,NA,NA
"5629","20:53400732|53400904",NA,NA,8
"5630","20:5355964|5358327",2,NA,NA
"5631","20:54034936|54035105",NA,2,NA
"5632","20:54084230|54084384",4,NA,NA
"5633","20:54921394|54921560",NA,2,NA
"5634","20:55293789|55294087",NA,3,NA
"5635","20:56583278|56583459",NA,2,NA
"5636","20:57028922|57029731",2,NA,NA
"5637","20:57114590|57114847",NA,NA,5
"5638","20:57190113|57190294",NA,2,NA
"5639","20:572480|572668",NA,3,NA
"5640","20:57526156|57526268",NA,2,NA
"5641","20:57733983|57734136",2,NA,NA
"5642","20:57981289|57981521",3,NA,NA
"5643","20:58403474|58403631",4,NA,2
"5644","20:58438944|58441083",NA,3,2
"5645","20:58499702|58500072",NA,NA,3
"5646","20:58589370|58589523",3,NA,NA
"5647","20:58829304|58829526",NA,4,NA
"5648","20:58987147|58987357",NA,NA,2
"5649","20:590436|590610",NA,4,NA
"5650","20:59413153|59413513",NA,NA,2
"5651","20:60181073|60181273",NA,NA,2
"5652","20:60501020|60501233",3,NA,NA
"5653","20:60598593|60598778",2,NA,NA
"5654","20:6063679|6063875",NA,2,NA
"5655","20:60736960|60737156",NA,2,NA
"5656","20:60904635|60904803",NA,NA,2
"5657","20:61100456|61100669",NA,NA,2
"5658","20:61173242|61173420",3,NA,NA
"5659","20:61253987|61254240",NA,NA,2
"5660","20:61606611|61606801",NA,NA,2
"5661","20:61800645|61800846",NA,NA,2
"5662","20:61865647|61865811",3,NA,NA
"5663","20:62028738|62028936",NA,2,NA
"5664","20:62159211|62159500",NA,2,NA
"5665","20:62166143|62166376",NA,NA,4
"5666","20:62191457|62191634",2,NA,NA
"5667","20:62286582|62289330",NA,5,NA
"5668","20:62411874|62412070",NA,2,NA
"5669","20:62500544|62500742",NA,NA,2
"5670","20:62524060|62524237",NA,2,NA
"5671","20:62759299|62759489",NA,9,NA
"5672","20:62839774|62839930",NA,5,NA
"5673","20:62890716|62890917",NA,NA,4
"5674","20:63282738|63282896",NA,NA,3
"5675","20:63401852|63402083",2,NA,NA
"5676","20:63537180|63537353",NA,3,NA
"5677","20:63546477|63546671",NA,2,NA
"5678","20:63687642|63687856",NA,2,NA
"5679","20:63752907|63753267",NA,NA,2
"5680","20:63775677|63790790",NA,9,NA
"5681","20:63815170|63815381",NA,2,NA
"5682","20:63862197|63862362",2,NA,NA
"5683","20:6885721|6885980",NA,4,NA
"5684","20:709089|709272",NA,NA,2
"5685","20:720054|720231",NA,3,NA
"5686","20:7972389|7972576",NA,NA,2
"5687","20:8000447|8000629",NA,NA,2
"5688","20:8325641|8325812",2,NA,NA
"5689","20:9451821|9452027",NA,9,NA
"5690","20:9633544|9633704",NA,NA,2
"5691","20:979848|980021",3,NA,NA
"5692","20:9965895|9966139",NA,3,NA
"5693","21:10722795|10722954",2,NA,NA
"5694","21:14841640|14841795",2,NA,NA
"5695","21:14968296|15043574",NA,4,NA
"5696","21:15014343|15043574",NA,10,2
"5697","21:15213529|15213731",NA,NA,3
"5698","21:15281150|15281316",NA,6,NA
"5699","21:15762890|15791664",NA,2,NA
"5700","21:16248856|16249009",NA,NA,2
"5701","21:16337961|16338134",2,NA,NA
"5702","21:16778475|16778658",NA,4,NA
"5703","21:17930776|17931100",NA,NA,4
"5704","21:19048197|19048369",NA,4,NA
"5705","21:19118580|19118784",NA,2,NA
"5706","21:19343083|19343269",NA,NA,2
"5707","21:20520232|20520400",NA,NA,5
"5708","21:21259474|21259672",NA,NA,2
"5709","21:21519268|21519424",2,NA,NA
"5710","21:21592264|21592435",NA,9,NA
"5711","21:25390903|25391084",NA,NA,2
"5712","21:25561248|25561418",NA,5,NA
"5713","21:25884269|25884481",NA,8,NA
"5714","21:26021839|26022042",NA,4,NA
"5715","21:26050999|26112146",NA,3,NA
"5716","21:26321520|26321686",NA,NA,3
"5717","21:27340130|27340339",NA,2,NA
"5718","21:27557112|27557345",3,NA,NA
"5719","21:29321220|29321514",NA,3,NA
"5720","21:29477851|29478022",NA,2,NA
"5721","21:30386860|30387021",2,NA,NA
"5722","21:31020482|31020688",NA,5,NA
"5723","21:32036201|32036367",NA,NA,2
"5724","21:32206542|32206714",NA,2,NA
"5725","21:32561943|32562097",NA,2,NA
"5726","21:33267887|33268040",2,NA,NA
"5727","21:33432176|33432871",NA,7,NA
"5728","21:33553759|33553915",NA,NA,4
"5729","21:33750911|33751237",NA,5,NA
"5730","21:33818266|33829745",NA,5,NA
"5731","21:33843341|33843701",NA,NA,2
"5732","21:34044459|34044641",NA,NA,2
"5733","21:34215447|34215625",NA,4,NA
"5734","21:34639467|34639712",NA,NA,2
"5735","21:34834409|34859578",NA,2,NA
"5736","21:34946594|34946751",NA,2,NA
"5737","21:35206332|35206538",NA,2,NA
"5738","21:35506490|35506679",NA,NA,2
"5739","21:35678430|35678588",NA,2,NA
"5740","21:35779046|35779204",3,NA,NA
"5741","21:36247516|36248568",NA,5,NA
"5742","21:36257669|36257922",2,NA,NA
"5743","21:36338778|36344707",NA,4,NA
"5744","21:36722151|36722308",2,NA,NA
"5745","21:36892489|36892654",2,NA,NA
"5746","21:38546687|38546840",NA,3,NA
"5747","21:39151187|39151345",NA,NA,2
"5748","21:39529494|39529832",NA,NA,2
"5749","21:39609737|39610088",NA,NA,2
"5750","21:39632999|39633164",2,NA,NA
"5751","21:39673670|39673845",2,NA,NA
"5752","21:40706594|40706873",NA,2,NA
"5753","21:40849209|40849363",2,NA,NA
"5754","21:41225695|41225851",NA,NA,2
"5755","21:41666357|41666645",NA,2,NA
"5756","21:41740972|41741167",NA,2,NA
"5757","21:42554061|42559089",NA,2,NA
"5758","21:42689004|42689196",2,NA,NA
"5759","21:42691561|42691712",NA,3,NA
"5760","21:42702905|42703075",NA,3,NA
"5761","21:42703427|42703644",NA,4,NA
"5762","21:43300466|43300638",2,NA,NA
"5763","21:43352696|43352875",NA,3,NA
"5764","21:43690287|43696420",NA,8,NA
"5765","21:43917655|43917821",NA,2,NA
"5766","21:43934978|43935135",NA,2,NA
"5767","21:43967945|43978121",NA,NA,2
"5768","21:43998253|43998544",NA,4,NA
"5769","21:44329200|44329427",2,NA,NA
"5770","21:44523422|44523700",2,NA,NA
"5771","21:44523506|44523700",NA,NA,2
"5772","21:44523635|44523791",NA,NA,2
"5773","21:44524446|44524649",NA,NA,2
"5774","21:44524990|44525177",NA,NA,3
"5775","21:44703057|44703275",4,NA,NA
"5776","21:44846877|44847041",NA,6,NA
"5777","21:44884566|44884738",2,NA,NA
"5778","21:44971075|44971136",NA,2,NA
"5779","21:45078383|45078534",4,NA,2
"5780","21:45523198|45523360",NA,4,NA
"5781","21:45527150|45527311",2,NA,NA
"5782","21:45708779|45708985",NA,NA,2
"5783","21:45821360|45821539",NA,NA,2
"5784","21:45882853|45883040",NA,NA,2
"5785","21:46168525|46168718",NA,4,NA
"5786","21:46264848|46265019",2,NA,NA
"5787","21:46349011|46349820",NA,12,4
"5788","21:46530262|46530467",3,3,NA
"5789","21:46604396|46604580",2,NA,NA
"5790","21:46643534|46644488",NA,NA,3
"5791","21:46667349|46667700",NA,3,NA
"5792","21:9655286|9655490",NA,2,NA
"5793","21:9655351|9655504",NA,3,NA
"5794","21:9655504|9655726",2,NA,NA
"5795","21:9767681|9767855",NA,5,NA
"5796","22:16819662|16820068",NA,2,NA
"5797","22:17007440|17007628",NA,NA,3
"5798","22:17145023|17149745",NA,12,NA
"5799","22:17413283|17413492",6,NA,NA
"5800","22:17655661|17689142",NA,NA,4
"5801","22:17991047|17991285",NA,2,NA
"5802","22:18115204|18115447",NA,2,NA
"5803","22:18975027|18975225",3,NA,NA
"5804","22:19383619|19385736",NA,2,NA
"5805","22:19446971|19447143",3,NA,NA
"5806","22:19448727|19448927",NA,NA,5
"5807","22:19468055|19468237",NA,NA,4
"5808","22:19495729|19496075",NA,NA,5
"5809","22:19530918|19531207",2,NA,NA
"5810","22:19570095|19570312",2,NA,NA
"5811","22:19655433|19655601",NA,NA,4
"5812","22:19904204|19904370",NA,NA,4
"5813","22:19911743|19912016",2,NA,NA
"5814","22:20010285|20010454",NA,NA,2
"5815","22:20071655|20071954",2,NA,NA
"5816","22:20194759|20194915",NA,NA,2
"5817","22:20261680|20261832",NA,NA,2
"5818","22:20635196|20635479",2,NA,NA
"5819","22:20658618|20658768",2,NA,NA
"5820","22:20807256|20807452",NA,2,NA
"5821","22:20991028|20991186",2,NA,NA
"5822","22:20991032|20991193",5,NA,NA
"5823","22:21582960|21583116",NA,NA,2
"5824","22:21635357|21635518",2,NA,NA
"5825","22:21710169|21710335",NA,NA,3
"5826","22:21828211|21828429",3,NA,NA
"5827","22:21949937|21950253",NA,NA,2
"5828","22:22081520|22081701",NA,3,NA
"5829","22:22873032|22873211",NA,NA,2
"5830","22:22986118|22986308",2,NA,NA
"5831","22:23074574|23074727",NA,4,NA
"5832","22:23093707|23093858",NA,NA,2
"5833","22:23292540|23295155",NA,6,NA
"5834","22:23550468|23550626",NA,4,NA
"5835","22:23575959|23641294",2,NA,NA
"5836","22:23816099|23816936",NA,5,NA
"5837","22:24202959|24203250",NA,2,NA
"5838","22:24302194|24313466",NA,13,NA
"5839","22:24334409|24338477",NA,NA,2
"5840","22:24365475|24369320",NA,NA,2
"5841","22:24456700|24456942",NA,NA,2
"5842","22:24724913|24725898",NA,NA,2
"5843","22:24935703|24936286",2,NA,NA
"5844","22:24995837|24996082",NA,2,3
"5845","22:25185522|25185698",NA,3,NA
"5846","22:25375812|25376008",NA,5,NA
"5847","22:25375812|25381578",NA,4,NA
"5848","22:25497068|25497219",NA,NA,3
"5849","22:26055250|26055410",NA,2,NA
"5850","22:26206290|26206447",2,NA,NA
"5851","22:27050796|27050966",2,NA,NA
"5852","22:27061729|27062070",NA,2,NA
"5853","22:27087448|27087640",3,NA,NA
"5854","22:27156981|27157152",NA,3,NA
"5855","22:27188868|27189024",NA,NA,3
"5856","22:27334941|27335096",NA,5,NA
"5857","22:27525656|27525820",NA,NA,2
"5858","22:27545513|27545686",NA,3,NA
"5859","22:27649503|27649674",NA,NA,2
"5860","22:27897534|27897720",NA,NA,2
"5861","22:27902045|27902209",NA,NA,2
"5862","22:28010501|28010747",NA,NA,2
"5863","22:28138887|28139072",NA,NA,3
"5864","22:29049450|29049643",2,NA,NA
"5865","22:29073633|29073839",2,NA,NA
"5866","22:29121356|29125416",NA,4,NA
"5867","22:29176499|29176737",NA,2,NA
"5868","22:29684705|29684899",NA,2,NA
"5869","22:29793359|29793676",NA,4,NA
"5870","22:29964520|29964695",NA,NA,2
"5871","22:29978441|29991670",NA,5,NA
"5872","22:30170250|30170463",NA,NA,3
"5873","22:30282950|30283133",NA,NA,3
"5874","22:30290105|30290310",NA,3,NA
"5875","22:31082022|31082673",NA,NA,3
"5876","22:31141474|31141656",2,NA,NA
"5877","22:31297087|31297271",NA,6,NA
"5878","22:31418237|31418387",NA,NA,4
"5879","22:31629252|31629348",2,NA,NA
"5880","22:31648100|31650778",NA,NA,2
"5881","22:31758545|31765060",NA,3,NA
"5882","22:31758545|31778168",NA,2,NA
"5883","22:31821501|31838845",NA,2,NA
"5884","22:32041071|32041252",NA,NA,2
"5885","22:32478980|32479275",NA,2,NA
"5886","22:32511287|32511458",NA,NA,2
"5887","22:32804291|32804502",6,NA,NA
"5888","22:32880178|32880348",NA,4,NA
"5889","22:33205158|33205346",NA,NA,3
"5890","22:33294155|33294328",NA,NA,3
"5891","22:33561459|33561622",NA,3,NA
"5892","22:33605617|33605869",2,NA,NA
"5893","22:33761370|33771008",NA,8,NA
"5894","22:34313604|34313919",2,NA,NA
"5895","22:34637297|34637465",2,NA,NA
"5896","22:34827443|34827603",3,NA,NA
"5897","22:34874519|34874672",NA,NA,2
"5898","22:34944864|34945241",NA,NA,2
"5899","22:35034809|35034970",2,NA,NA
"5900","22:35048793|35048985",NA,NA,2
"5901","22:35048853|35049009",NA,2,NA
"5902","22:35048949|35049129",3,NA,NA
"5903","22:35049057|35049345",NA,2,NA
"5904","22:35050160|35050388",2,NA,NA
"5905","22:35245919|35246071",NA,NA,3
"5906","22:35321741|35321896",2,NA,NA
"5907","22:35403285|35403446",2,NA,NA
"5908","22:35588739|35588929",5,NA,NA
"5909","22:36063889|36064153",2,NA,NA
"5910","22:36198976|36199203",NA,2,NA
"5911","22:36292057|36292225",NA,2,NA
"5912","22:36469602|36469784",2,NA,NA
"5913","22:36551678|36551838",NA,2,NA
"5914","22:36872362|36872724",2,NA,NA
"5915","22:36873097|36873262",2,NA,NA
"5916","22:37008433|37008782",2,NA,NA
"5917","22:37009438|37009599",NA,NA,3
"5918","22:37076646|37076819",2,NA,NA
"5919","22:37169410|37169652",2,NA,NA
"5920","22:37173554|37175783",NA,NA,2
"5921","22:37310042|37310377",NA,3,NA
"5922","22:37310746|37310914",NA,2,NA
"5923","22:37387853|37388011",NA,NA,2
"5924","22:37418104|37418275",NA,7,NA
"5925","22:37624628|37624793",NA,NA,2
"5926","22:37768073|37769375",NA,8,NA
"5927","22:37895026|37895191",NA,NA,3
"5928","22:38042785|38042939",NA,NA,2
"5929","22:38165068|38165243",NA,NA,2
"5930","22:38175682|38175836",NA,3,NA
"5931","22:38300158|38300324",NA,NA,2
"5932","22:38319356|38319531",NA,NA,2
"5933","22:38349025|38349206",NA,NA,3
"5934","22:38403122|38403444",NA,2,NA
"5935","22:38615985|38616140",2,NA,NA
"5936","22:38822371|38822525",NA,NA,2
"5937","22:39151049|39151315",NA,2,NA
"5938","22:39310391|39311026",NA,7,NA
"5939","22:39646220|39646371",2,NA,NA
"5940","22:39803924|39804093",NA,NA,4
"5941","22:40030296|40030451",NA,NA,3
"5942","22:40058684|40058836",NA,NA,5
"5943","22:40221029|40221237",NA,NA,3
"5944","22:40270121|40273600",NA,5,NA
"5945","22:40650971|40651213",NA,5,NA
"5946","22:40741944|40742108",NA,NA,3
"5947","22:40819099|40819256",3,NA,NA
"5948","22:41261722|41261914",NA,5,NA
"5949","22:41342528|41343576",NA,7,3
"5950","22:41382859|41383058",NA,NA,3
"5951","22:41694636|41694865",4,NA,NA
"5952","22:41808874|41810291",NA,4,NA
"5953","22:41808874|41813822",NA,NA,4
"5954","22:42233552|42233801",2,NA,NA
"5955","22:42297466|42297640",5,NA,NA
"5956","22:42326015|42326244",NA,NA,2
"5957","22:42516010|42577098",2,NA,NA
"5958","22:42764286|42764475",2,NA,NA
"5959","22:42877326|42877497",NA,3,NA
"5960","22:42886189|42886439",NA,2,NA
"5961","22:43039779|43046573",NA,NA,5
"5962","22:43094543|43094834",NA,NA,2
"5963","22:43326862|43327023",2,NA,NA
"5964","22:43329358|43329586",NA,3,NA
"5965","22:43401280|43401432",NA,NA,2
"5966","22:43425220|43425402",NA,5,NA
"5967","22:43504976|43505139",4,NA,NA
"5968","22:43739064|43739245",NA,NA,2
"5969","22:43806598|43806781",NA,4,NA
"5970","22:44059687|44059902",3,NA,NA
"5971","22:44092930|44093120",2,NA,NA
"5972","22:44187801|44188156",NA,NA,2
"5973","22:44344015|44344267",2,NA,NA
"5974","22:44346005|44346162",NA,NA,2
"5975","22:44391603|44391810",NA,2,NA
"5976","22:44457040|44457283",4,NA,NA
"5977","22:44527235|44527403",NA,2,NA
"5978","22:44541485|44541656",NA,2,NA
"5979","22:44885176|44885335",NA,NA,2
"5980","22:44959604|44959951",NA,NA,4
"5981","22:44993664|44993819",2,NA,NA
"5982","22:45001504|45001654",NA,2,NA
"5983","22:45314413|45314756",NA,2,NA
"5984","22:45729424|45740538",NA,3,NA
"5985","22:45792454|45792608",2,NA,NA
"5986","22:45893180|45893346",NA,NA,3
"5987","22:45955421|45955591",NA,2,NA
"5988","22:46177714|46178907",NA,NA,4
"5989","22:46235132|46235509",NA,2,NA
"5990","22:46317406|46317610",2,NA,NA
"5991","22:46584949|46585103",NA,NA,2
"5992","22:46617133|46617353",2,NA,NA
"5993","22:46617337|46617508",NA,4,NA
"5994","22:46626750|46637960",NA,15,NA
"5995","22:46958332|46958557",2,NA,NA
"5996","22:46974289|46997709",NA,NA,2
"5997","22:46974291|47037198",NA,NA,2
"5998","22:47005359|47005526",2,NA,NA
"5999","22:47043568|47044300",NA,NA,5
"6000","22:47218917|47219067",3,NA,NA
"6001","22:47283160|47284565",NA,4,NA
"6002","22:47294763|47294939",2,NA,NA
"6003","22:47336108|47336288",NA,NA,4
"6004","22:47421133|47421467",NA,NA,5
"6005","22:47422925|47423158",NA,2,NA
"6006","22:47719512|47719677",NA,NA,3
"6007","22:47856123|47856295",NA,NA,4
"6008","22:47941528|47941792",2,NA,NA
"6009","22:47996639|47996808",2,NA,NA
"6010","22:48075012|48075165",2,NA,NA
"6011","22:48256953|48257065",NA,2,NA
"6012","22:48630169|48630334",NA,2,NA
"6013","22:48800934|48801091",NA,4,NA
"6014","22:48886977|48887132",2,NA,NA
"6015","22:49290407|49290578",NA,4,NA
"6016","22:49306801|49306981",2,NA,NA
"6017","22:49433156|49433360",NA,NA,2
"6018","22:49951287|49951480",NA,NA,2
"6019","22:50011640|50011791",2,NA,NA
"6020","22:50030847|50031030",3,NA,NA
"6021","22:50034957|50035144",NA,3,NA
"6022","22:50040224|50040385",NA,3,NA
"6023","22:50057343|50057524",NA,2,NA
"6024","22:50253210|50253365",2,NA,NA
"6025","22:50318494|50318670",NA,2,NA
"6026","22:50372019|50394135",NA,NA,2
"6027","22:50444742|50444898",NA,2,NA
"6028","22:50517482|50517661",NA,2,NA
"6029","22:50702055|50702214",2,NA,NA
"6030","22:50769502|50769724",2,NA,NA
"6031","3:100541570|100541737",NA,NA,3
"6032","3:100732507|100736716",NA,5,NA
"6033","3:101731839|101732654",NA,8,NA
"6034","3:101863891|101864042",NA,2,NA
"6035","3:101883851|101884013",NA,2,NA
"6036","3:102363810|102363990",NA,4,NA
"6037","3:103157246|103157522",NA,2,NA
"6038","3:10473765|10474063",2,NA,NA
"6039","3:104903979|104904174",NA,NA,3
"6040","3:104989905|104990067",NA,3,NA
"6041","3:104997007|104997158",NA,NA,2
"6042","3:105305396|105305885",5,NA,NA
"6043","3:105400603|105400783",NA,NA,2
"6044","3:105440178|105440516",NA,3,NA
"6045","3:105459904|105460075",NA,7,NA
"6046","3:105636218|105636373",NA,NA,3
"6047","3:105862461|105862658",2,NA,NA
"6048","3:10613720|10613879",NA,NA,3
"6049","3:10748790|10749150",NA,2,NA
"6050","3:108084204|108084363",NA,NA,2
"6051","3:108200322|108200476",NA,NA,2
"6052","3:11018716|11018900",NA,3,NA
"6053","3:11056859|11057009",NA,NA,5
"6054","3:112789902|112790076",NA,2,NA
"6055","3:113198786|113198984",NA,NA,2
"6056","3:113224400|113224640",NA,NA,2
"6057","3:113249098|113249445",NA,10,NA
"6058","3:113292677|113292952",NA,4,NA
"6059","3:113449610|113449779",NA,2,NA
"6060","3:113901030|113904272",NA,5,NA
"6061","3:114045747|114045961",NA,4,NA
"6062","3:114209223|114209560",NA,NA,3
"6063","3:115235125|115235312",NA,NA,3
"6064","3:115253184|115253363",NA,NA,2
"6065","3:115501842|115502017",NA,NA,2
"6066","3:115606896|115614609",3,NA,NA
"6067","3:116342167|116343325",NA,NA,2
"6068","3:116539218|116539414",2,NA,NA
"6069","3:117474608|117474761",NA,2,NA
"6070","3:118767895|118768126",3,NA,NA
"6071","3:119500694|119504021",NA,12,NA
"6072","3:119500694|119513719",NA,2,NA
"6073","3:120049595|120049767",NA,NA,2
"6074","3:120286002|120286168",NA,NA,2
"6075","3:120383974|120384141",NA,NA,2
"6076","3:120688161|120688370",NA,NA,4
"6077","3:120980332|120980526",NA,2,NA
"6078","3:121118272|121118584",2,NA,NA
"6079","3:121512372|121512681",NA,NA,2
"6080","3:122032085|122032275",NA,3,NA
"6081","3:122417328|122417500",NA,2,NA
"6082","3:1227687|1227882",NA,3,NA
"6083","3:122808808|122808986",2,NA,NA
"6084","3:122973647|122973835",NA,2,NA
"6085","3:123025321|123025569",NA,3,NA
"6086","3:123124065|123130616",NA,2,2
"6087","3:123442896|123443066",NA,NA,2
"6088","3:123535702|123535859",NA,8,NA
"6089","3:123731165|123731322",NA,NA,2
"6090","3:123899308|123899460",NA,NA,2
"6091","3:124113585|124113758",4,NA,NA
"6092","3:12442842|12443232",2,NA,NA
"6093","3:124537587|124537767",NA,NA,3
"6094","3:124540350|124540518",2,NA,NA
"6095","3:124729783|124729992",2,NA,NA
"6096","3:124730537|124730702",NA,7,NA
"6097","3:125083293|125084052",NA,8,NA
"6098","3:125094980|125095145",NA,NA,3
"6099","3:125116019|125116194",NA,2,NA
"6100","3:125138776|125138926",NA,NA,2
"6101","3:125693097|125693321",2,NA,NA
"6102","3:12572068|12572373",NA,4,NA
"6103","3:126036515|126036682",2,NA,NA
"6104","3:126109943|126125721",NA,2,NA
"6105","3:126205136|126205322",NA,NA,2
"6106","3:126311128|126311337",NA,2,NA
"6107","3:126375837|126375993",NA,2,NA
"6108","3:126391267|126391425",NA,6,NA
"6109","3:126578739|126578933",NA,NA,2
"6110","3:127073677|127074034",NA,NA,3
"6111","3:127074930|127075120",NA,NA,2
"6112","3:127195252|127195425",2,NA,NA
"6113","3:127488384|127488560",NA,NA,2
"6114","3:12798295|12798458",NA,4,NA
"6115","3:128439609|128439792",2,NA,NA
"6116","3:128439855|128440025",2,NA,NA
"6117","3:128444052|128444238",NA,NA,2
"6118","3:128483934|128484193",NA,3,NA
"6119","3:128524506|128524657",NA,4,NA
"6120","3:128658122|128658288",2,NA,NA
"6121","3:129013739|129013892",NA,NA,3
"6122","3:129070468|129070707",2,NA,NA
"6123","3:129097048|129097313",NA,4,NA
"6124","3:129134779|129134975",NA,NA,2
"6125","3:129265548|129267099",NA,2,NA
"6126","3:129315674|129315842",NA,NA,2
"6127","3:129320983|129321151",2,NA,NA
"6128","3:129369765|129369950",2,NA,NA
"6129","3:129401205|129401365",NA,NA,3
"6130","3:129458598|129464781",NA,4,NA
"6131","3:129604999|129605228",NA,NA,4
"6132","3:129827802|129832826",NA,6,NA
"6133","3:129857249|129880559",NA,8,NA
"6134","3:129880308|129880559",NA,2,NA
"6135","3:129965700|129972108",NA,8,NA
"6136","3:129984855|129985070",NA,NA,2
"6137","3:130703066|130703428",NA,5,NA
"6138","3:131950457|131950623",NA,3,NA
"6139","3:132071703|132071882",NA,3,NA
"6140","3:132241567|132241728",NA,NA,3
"6141","3:132790909|132791162",2,NA,NA
"6142","3:132995895|132996093",2,NA,NA
"6143","3:133200626|133200820",4,NA,NA
"6144","3:133415955|133416161",3,NA,NA
"6145","3:133449083|133449306",NA,NA,2
"6146","3:133515519|133515671",2,NA,NA
"6147","3:13353253|13353407",3,NA,NA
"6148","3:133796787|133796956",NA,3,NA
"6149","3:133870671|133870884",NA,NA,2
"6150","3:133957608|133957771",2,NA,NA
"6151","3:134188836|134195182",NA,6,NA
"6152","3:134214478|134214663",NA,NA,2
"6153","3:134672787|134672979",3,NA,NA
"6154","3:134929194|134929354",NA,NA,2
"6155","3:135263196|135263380",NA,NA,2
"6156","3:135308559|135308758",NA,NA,2
"6157","3:135789189|135789360",NA,NA,2
"6158","3:13618703|13618867",NA,NA,2
"6159","3:136333329|136333503",6,NA,NA
"6160","3:136604308|136604473",NA,2,4
"6161","3:136648693|136648873",NA,NA,5
"6162","3:136906613|136906803",5,NA,NA
"6163","3:137049277|137049435",3,NA,NA
"6164","3:137189480|137189661",NA,2,NA
"6165","3:137573883|137574110",NA,NA,2
"6166","3:137847887|137848083",2,NA,NA
"6167","3:138226850|138227064",NA,NA,2
"6168","3:13845613|13845799",NA,NA,5
"6169","3:138570090|138570248",NA,2,NA
"6170","3:138712207|138714719",NA,5,NA
"6171","3:138775111|138775274",NA,5,NA
"6172","3:139202843|139203028",2,NA,NA
"6173","3:13931347|13931499",2,NA,NA
"6174","3:13931365|13931517",2,NA,NA
"6175","3:139771405|139771607",NA,3,NA
"6176","3:139771410|139771613",NA,3,NA
"6177","3:139984600|139984843",NA,3,NA
